"pli0091_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Never","2015","Saxony","Employed","168","0.159613520464097","0.136776261040493","0.1824507798877"
"Never","2015","Saxony-Anhalt","Not Employed","201","0.58411654855957","0.534626124151482","0.633606972967658"
"Never","2015","Saxony-Anhalt","Employed","96","0.232981141355836","0.196506868260912","0.26945541445076"
"Never","2015","Thuringia","Not Employed","222","0.597766376608303","0.550128125039458","0.645404628177148"
"Never","2015","Thuringia","Employed","103","0.209936028209434","0.176618961229462","0.243253095189406"
"Daily","2016","Schleswig-Holstein","Not Employed","","","",""
"Daily","2016","Schleswig-Holstein","Employed","","","",""
"Daily","2016","Hamburg","Not Employed","","","",""
"Daily","2016","Hamburg","Employed","","","",""
"Daily","2016","Lower Saxony","Not Employed","","","",""
"Daily","2016","Lower Saxony","Employed","","","",""
"Daily","2016","Bremen","Not Employed","","","",""
"Daily","2016","Bremen","Employed","","","",""
"Daily","2016","North Rhine-Westphalia","Not Employed","","","",""
"Daily","2016","North Rhine-Westphalia","Employed","","","",""
"Daily","2016","Hesse","Not Employed","","","",""
"Daily","2016","Hesse","Employed","","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Daily","2016","Rhineland-Palatinate,Saarland","Employed","","","",""
"Daily","2016","Baden-Württemberg","Not Employed","","","",""
"Daily","2016","Baden-Württemberg","Employed","","","",""
"Daily","2016","Bavaria","Not Employed","","","",""
"Daily","2016","Bavaria","Employed","","","",""
"Daily","2016","Berlin","Not Employed","","","",""
"Daily","2016","Berlin","Employed","","","",""
"Daily","2016","Brandenburg","Not Employed","","","",""
"Daily","2016","Brandenburg","Employed","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Daily","2016","Mecklenburg-Western Pomerania","Employed","","","",""
"Daily","2016","Saxony","Not Employed","","","",""
"Daily","2016","Saxony","Employed","","","",""
"Daily","2016","Saxony-Anhalt","Not Employed","","","",""
"Daily","2016","Saxony-Anhalt","Employed","","","",""
"Daily","2016","Thuringia","Not Employed","","","",""
"Daily","2016","Thuringia","Employed","","","",""
"Min 1x per week","2016","Schleswig-Holstein","Not Employed","","","",""
"Min 1x per week","2016","Schleswig-Holstein","Employed","","","",""
"Min 1x per week","2016","Hamburg","Not Employed","","","",""
"Min 1x per week","2016","Hamburg","Employed","","","",""
"Min 1x per week","2016","Lower Saxony","Not Employed","","","",""
"Min 1x per week","2016","Lower Saxony","Employed","","","",""
"Min 1x per week","2016","Bremen","Not Employed","","","",""
"Min 1x per week","2016","Bremen","Employed","","","",""
"Min 1x per week","2016","North Rhine-Westphalia","Not Employed","","","",""
"Min 1x per week","2016","North Rhine-Westphalia","Employed","","","",""
"Min 1x per week","2016","Hesse","Not Employed","","","",""
"Min 1x per week","2016","Hesse","Employed","","","",""
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Min 1x per week","2016","Rhineland-Palatinate,Saarland","Employed","","","",""
"Min 1x per week","2016","Baden-Württemberg","Not Employed","","","",""
"Min 1x per week","2016","Baden-Württemberg","Employed","","","",""
"Min 1x per week","2016","Bavaria","Not Employed","","","",""
"Min 1x per week","2016","Bavaria","Employed","","","",""
"Min 1x per week","2016","Berlin","Not Employed","","","",""
"Min 1x per week","2016","Berlin","Employed","","","",""
"Min 1x per week","2016","Brandenburg","Not Employed","","","",""
"Min 1x per week","2016","Brandenburg","Employed","","","",""
"Min 1x per week","2016","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per week","2016","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per week","2016","Saxony","Not Employed","","","",""
"Min 1x per week","2016","Saxony","Employed","","","",""
"Min 1x per week","2016","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per week","2016","Saxony-Anhalt","Employed","","","",""
"Min 1x per week","2016","Thuringia","Not Employed","","","",""
"Min 1x per week","2016","Thuringia","Employed","","","",""
"Min 1x per month","2016","Schleswig-Holstein","Not Employed","","","",""
"Min 1x per month","2016","Schleswig-Holstein","Employed","","","",""
"Min 1x per month","2016","Hamburg","Not Employed","","","",""
"Min 1x per month","2016","Hamburg","Employed","","","",""
"Min 1x per month","2016","Lower Saxony","Not Employed","","","",""
"Min 1x per month","2016","Lower Saxony","Employed","","","",""
"Min 1x per month","2016","Bremen","Not Employed","","","",""
"Min 1x per month","2016","Bremen","Employed","","","",""
"Min 1x per month","2016","North Rhine-Westphalia","Not Employed","","","",""
"Min 1x per month","2016","North Rhine-Westphalia","Employed","","","",""
"Min 1x per month","2016","Hesse","Not Employed","","","",""
"Min 1x per month","2016","Hesse","Employed","","","",""
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Min 1x per month","2016","Rhineland-Palatinate,Saarland","Employed","","","",""
"Min 1x per month","2016","Baden-Württemberg","Not Employed","","","",""
"Min 1x per month","2016","Baden-Württemberg","Employed","","","",""
"Min 1x per month","2016","Bavaria","Not Employed","","","",""
"Min 1x per month","2016","Bavaria","Employed","","","",""
"Min 1x per month","2016","Berlin","Not Employed","","","",""
"Min 1x per month","2016","Berlin","Employed","","","",""
"Min 1x per month","2016","Brandenburg","Not Employed","","","",""
"Min 1x per month","2016","Brandenburg","Employed","","","",""
"Min 1x per month","2016","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per month","2016","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per month","2016","Saxony","Not Employed","","","",""
"Min 1x per month","2016","Saxony","Employed","","","",""
"Min 1x per month","2016","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per month","2016","Saxony-Anhalt","Employed","","","",""
"Min 1x per month","2016","Thuringia","Not Employed","","","",""
"Min 1x per month","2016","Thuringia","Employed","","","",""
"Rarely","2016","Schleswig-Holstein","Not Employed","","","",""
"Rarely","2016","Schleswig-Holstein","Employed","","","",""
"Rarely","2016","Hamburg","Not Employed","","","",""
"Rarely","2016","Hamburg","Employed","","","",""
"Rarely","2016","Lower Saxony","Not Employed","","","",""
"Rarely","2016","Lower Saxony","Employed","","","",""
"Rarely","2016","Bremen","Not Employed","","","",""
"Rarely","2016","Bremen","Employed","","","",""
"Rarely","2016","North Rhine-Westphalia","Not Employed","","","",""
"Rarely","2016","North Rhine-Westphalia","Employed","","","",""
"Rarely","2016","Hesse","Not Employed","","","",""
"Rarely","2016","Hesse","Employed","","","",""
"Rarely","2016","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Rarely","2016","Rhineland-Palatinate,Saarland","Employed","","","",""
"Rarely","2016","Baden-Württemberg","Not Employed","","","",""
"Rarely","2016","Baden-Württemberg","Employed","","","",""
"Rarely","2016","Bavaria","Not Employed","","","",""
"Rarely","2016","Bavaria","Employed","","","",""
"Rarely","2016","Berlin","Not Employed","","","",""
"Rarely","2016","Berlin","Employed","","","",""
"Rarely","2016","Brandenburg","Not Employed","","","",""
"Rarely","2016","Brandenburg","Employed","","","",""
"Rarely","2016","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Rarely","2016","Mecklenburg-Western Pomerania","Employed","","","",""
"Rarely","2016","Saxony","Not Employed","","","",""
"Rarely","2016","Saxony","Employed","","","",""
"Rarely","2016","Saxony-Anhalt","Not Employed","","","",""
"Rarely","2016","Saxony-Anhalt","Employed","","","",""
"Rarely","2016","Thuringia","Not Employed","","","",""
"Rarely","2016","Thuringia","Employed","","","",""
"Never","2016","Schleswig-Holstein","Not Employed","","","",""
"Never","2016","Schleswig-Holstein","Employed","","","",""
"Never","2016","Hamburg","Not Employed","","","",""
"Never","2016","Hamburg","Employed","","","",""
"Never","2016","Lower Saxony","Not Employed","","","",""
"Never","2016","Lower Saxony","Employed","","","",""
"Never","2016","Bremen","Not Employed","","","",""
"Never","2016","Bremen","Employed","","","",""
"Never","2016","North Rhine-Westphalia","Not Employed","","","",""
"Never","2016","North Rhine-Westphalia","Employed","","","",""
"Never","2016","Hesse","Not Employed","","","",""
"Never","2016","Hesse","Employed","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","Employed","","","",""
"Never","2016","Baden-Württemberg","Not Employed","","","",""
"Never","2016","Baden-Württemberg","Employed","","","",""
"Never","2016","Bavaria","Not Employed","","","",""
"Never","2016","Bavaria","Employed","","","",""
"Never","2016","Berlin","Not Employed","","","",""
"Never","2016","Berlin","Employed","","","",""
"Never","2016","Brandenburg","Not Employed","","","",""
"Never","2016","Brandenburg","Employed","","","",""
"Never","2016","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Never","2016","Mecklenburg-Western Pomerania","Employed","","","",""
"Never","2016","Saxony","Not Employed","","","",""
"Never","2016","Saxony","Employed","","","",""
"Never","2016","Saxony-Anhalt","Not Employed","","","",""
"Never","2016","Saxony-Anhalt","Employed","","","",""
"Never","2016","Thuringia","Not Employed","","","",""
"Never","2016","Thuringia","Employed","","","",""
"Daily","2017","Schleswig-Holstein","Not Employed","","","",""
"Daily","2017","Schleswig-Holstein","Employed","","","",""
"Daily","2017","Hamburg","Not Employed","","","",""
"Daily","2017","Hamburg","Employed","","","",""
"Daily","2017","Lower Saxony","Not Employed","","","",""
"Daily","2017","Lower Saxony","Employed","","","",""
"Daily","2017","Bremen","Not Employed","","","",""
"Daily","2017","Bremen","Employed","1","","",""
"Daily","2017","North Rhine-Westphalia","Not Employed","1","","",""
"Daily","2017","North Rhine-Westphalia","Employed","","","",""
"Daily","2017","Hesse","Not Employed","2","","",""
"Daily","2017","Hesse","Employed","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","Employed","","","",""
"Daily","2017","Baden-Württemberg","Not Employed","1","","",""
"Daily","2017","Baden-Württemberg","Employed","","","",""
"Daily","2017","Bavaria","Not Employed","1","","",""
"Daily","2017","Bavaria","Employed","","","",""
"Daily","2017","Berlin","Not Employed","","","",""
"Daily","2017","Berlin","Employed","","","",""
"Daily","2017","Brandenburg","Not Employed","","","",""
"Daily","2017","Brandenburg","Employed","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","Employed","","","",""
"Daily","2017","Saxony","Not Employed","","","",""
"Daily","2017","Saxony","Employed","","","",""
"Daily","2017","Saxony-Anhalt","Not Employed","","","",""
"Daily","2017","Saxony-Anhalt","Employed","","","",""
"Daily","2017","Thuringia","Not Employed","","","",""
"Daily","2017","Thuringia","Employed","","","",""
"Min 1x per week","2017","Schleswig-Holstein","Not Employed","26","","",""
"Min 1x per week","2017","Schleswig-Holstein","Employed","26","","",""
"Min 1x per week","2017","Hamburg","Not Employed","8","","",""
"Min 1x per week","2017","Hamburg","Employed","8","","",""
"Min 1x per week","2017","Lower Saxony","Not Employed","51","0.0225125772372227","0.0149447168904639","0.0300804375839815"
"Min 1x per week","2017","Lower Saxony","Employed","98","0.0566914114622921","0.0461049118056347","0.0672779111189494"
"Min 1x per week","2017","Bremen","Not Employed","11","","",""
"Min 1x per week","2017","Bremen","Employed","7","","",""
"Min 1x per week","2017","North Rhine-Westphalia","Not Employed","94","0.0386035593726867","0.0318404778920981","0.0453666408532753"
"Min 1x per week","2017","North Rhine-Westphalia","Employed","189","0.044522818368696","0.0378931030169972","0.0511525337203947"
"Min 1x per week","2017","Hesse","Not Employed","33","0.0435085198837063","0.0315559647578783","0.0554610750095342"
"Min 1x per week","2017","Hesse","Employed","47","0.0393953239921863","0.0288042433047691","0.0499864046796036"
"Min 1x per week","2017","Rhineland-Palatinate,Saarland","Not Employed","17","","",""
"Min 1x per week","2017","Rhineland-Palatinate,Saarland","Employed","48","0.0487064186037439","0.0355159368993524","0.0618969003081354"
"Min 1x per week","2017","Baden-Württemberg","Not Employed","31","0.0213640460936263","0.0139623126213708","0.0287657795658818"
"Min 1x per week","2017","Baden-Württemberg","Employed","99","0.0554906014946714","0.0459972542918685","0.0649839486974743"
"Min 1x per week","2017","Bavaria","Not Employed","42","0.0256808489910629","0.0184999230940709","0.032861774888055"
"Min 1x per week","2017","Bavaria","Employed","160","0.0542835275023246","0.0462791365773396","0.0622879184273097"
"Min 1x per week","2017","Berlin","Not Employed","15","","",""
"Min 1x per week","2017","Berlin","Employed","36","0.0621934012633056","0.0439878623462351","0.0803989401803761"
"Min 1x per week","2017","Brandenburg","Not Employed","8","","",""
"Min 1x per week","2017","Brandenburg","Employed","17","","",""
"Min 1x per week","2017","Mecklenburg-Western Pomerania","Not Employed","11","","",""
"Min 1x per week","2017","Mecklenburg-Western Pomerania","Employed","13","","",""
"Min 1x per week","2017","Saxony","Not Employed","29","","",""
"Min 1x per week","2017","Saxony","Employed","60","0.0554219371159608","0.0419253695700071","0.0689185046619145"
"Min 1x per week","2017","Saxony-Anhalt","Not Employed","6","","",""
"Min 1x per week","2017","Saxony-Anhalt","Employed","10","","",""
"Min 1x per week","2017","Thuringia","Not Employed","10","","",""
"Min 1x per week","2017","Thuringia","Employed","26","","",""
"Min 1x per month","2017","Schleswig-Holstein","Not Employed","85","0.171683430005173","0.14094040933276","0.202426450677586"
"Min 1x per month","2017","Schleswig-Holstein","Employed","167","0.236698097069864","0.204171268026478","0.269224926113251"
"Min 1x per month","2017","Hamburg","Not Employed","41","0.101459353725596","0.0676844738648351","0.135234233586356"
"Min 1x per month","2017","Hamburg","Employed","94","0.274103768719634","0.22515435170881","0.323053185730459"
"Min 1x per month","2017","Lower Saxony","Not Employed","204","0.180576200626893","0.160952113898445","0.200200287355341"
"Min 1x per month","2017","Lower Saxony","Employed","478","0.292515475199473","0.27168976818003","0.313341182218916"
"Min 1x per month","2017","Bremen","Not Employed","28","","",""
"Min 1x per month","2017","Bremen","Employed","38","0.25227264113961","0.180070944393263","0.324474337885957"
"Min 1x per month","2017","North Rhine-Westphalia","Not Employed","385","0.134067618305002","0.122106173867857","0.146029062742147"
"Min 1x per month","2017","North Rhine-Westphalia","Employed","950","0.268284259939499","0.254042548113636","0.282525971765363"
"Min 1x per month","2017","Hesse","Not Employed","100","0.134676641988207","0.114674873286548","0.154678410689866"
"Min 1x per month","2017","Hesse","Employed","336","0.275331770398974","0.251012901876907","0.299650638921041"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","Not Employed","80","0.0956359634960464","0.0755191692936505","0.115752757698442"
"Min 1x per month","2017","Rhineland-Palatinate,Saarland","Employed","204","0.188970160944113","0.164980433872331","0.212959888015895"
"Min 1x per month","2017","Baden-Württemberg","Not Employed","187","0.158590227025135","0.139891024200677","0.177289429849592"
"Min 1x per month","2017","Baden-Württemberg","Employed","561","0.265307540590175","0.246999827628401","0.28361525355195"
"Min 1x per month","2017","Bavaria","Not Employed","248","0.138378772262588","0.122703392591264","0.154054151933911"
"Min 1x per month","2017","Bavaria","Employed","825","0.269935329533142","0.254252503888436","0.285618155177848"
"Min 1x per month","2017","Berlin","Not Employed","62","0.158089206316108","0.125950407590181","0.190228005042036"
"Min 1x per month","2017","Berlin","Employed","215","0.362575316319231","0.326335307151184","0.398815325487279"
"Min 1x per month","2017","Brandenburg","Not Employed","53","0.0997402985087045","0.0759217365054754","0.123558860511934"
"Min 1x per month","2017","Brandenburg","Employed","133","0.224957147324704","0.192195287180903","0.257719007468504"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","Not Employed","30","0.132338803878103","0.0919198658099843","0.172757741946221"
"Min 1x per month","2017","Mecklenburg-Western Pomerania","Employed","72","0.25137675866857","0.20662720541565","0.29612631192149"
"Min 1x per month","2017","Saxony","Not Employed","89","0.112878119086034","0.089969831244376","0.135786406927692"
"Min 1x per month","2017","Saxony","Employed","252","0.224072428295911","0.19947620898161","0.248668647610211"
"Min 1x per month","2017","Saxony-Anhalt","Not Employed","50","0.107181554335238","0.0789125327327281","0.135450575937748"
"Min 1x per month","2017","Saxony-Anhalt","Employed","133","0.238605166201203","0.203887246580654","0.273323085821753"
"Min 1x per month","2017","Thuringia","Not Employed","48","0.111613565659479","0.0826162069895593","0.140610924329399"
"Min 1x per month","2017","Thuringia","Employed","131","0.233576933119393","0.201346335684643","0.265807530554143"
"Rarely","2017","Schleswig-Holstein","Not Employed","159","0.327154766303122","0.28890591578925","0.365403616816993"
"Rarely","2017","Schleswig-Holstein","Employed","378","0.596726151770529","0.559187062092543","0.634265241448514"
"Rarely","2017","Hamburg","Not Employed","75","0.258638439922612","0.209655993599156","0.307620886246067"
"Rarely","2017","Hamburg","Employed","174","0.521049345083541","0.466229530487397","0.575869159679684"
"Rarely","2017","Lower Saxony","Not Employed","451","0.325818004335442","0.30190792445382","0.349728084217065"
"Rarely","2017","Lower Saxony","Employed","1016","0.513554759691927","0.490673642944182","0.536435876439671"
"Rarely","2017","Bremen","Not Employed","59","0.450753873806755","0.370319319667413","0.531188427946097"
"Rarely","2017","Bremen","Employed","68","0.540643227584475","0.457797305453601","0.62348914971535"
"Rarely","2017","North Rhine-Westphalia","Not Employed","888","0.341760218240016","0.32510951781906","0.358410918660972"
"Rarely","2017","North Rhine-Westphalia","Employed","1952","0.525359384466318","0.509308310546739","0.541410458385897"
"Rarely","2017","Hesse","Not Employed","273","0.311220195234051","0.284092859917967","0.338347530550136"
"Rarely","2017","Hesse","Employed","679","0.524983990220457","0.497796273037113","0.552171707403802"
"Rarely","2017","Rhineland-Palatinate,Saarland","Not Employed","254","0.34462853808399","0.312120115663778","0.377136960504201"
"Rarely","2017","Rhineland-Palatinate,Saarland","Employed","528","0.545337287746228","0.514824102878871","0.575850472613585"
"Rarely","2017","Baden-Württemberg","Not Employed","407","0.30687113665159","0.2832627603489","0.33047951295428"
"Rarely","2017","Baden-Württemberg","Employed","1114","0.47649064182026","0.455779887392443","0.497201396248076"
"Rarely","2017","Bavaria","Not Employed","532","0.317321635108953","0.296192435372654","0.338450834845252"
"Rarely","2017","Bavaria","Employed","1591","0.519667322172453","0.502017206573867","0.537317437771039"
"Rarely","2017","Berlin","Not Employed","197","0.389000757479976","0.346052944727179","0.431948570232773"
"Rarely","2017","Berlin","Employed","341","0.444534220281608","0.407075236030967","0.48199320453225"
"Rarely","2017","Brandenburg","Not Employed","207","0.396942033112882","0.358051904814094","0.435832161411669"
"Rarely","2017","Brandenburg","Employed","366","0.559515026864356","0.520563254612133","0.598466799116578"
"Rarely","2017","Mecklenburg-Western Pomerania","Not Employed","120","0.421099336797207","0.36220676620103","0.479991907393384"
"Rarely","2017","Mecklenburg-Western Pomerania","Employed","210","0.548509732251521","0.49717505268243","0.599844411820611"
"Rarely","2017","Saxony","Not Employed","260","0.365953833335024","0.331082408355526","0.400825258314522"
"Rarely","2017","Saxony","Employed","600","0.556741602577564","0.527438144244254","0.586045060910874"
"Rarely","2017","Saxony-Anhalt","Not Employed","136","0.29029780850321","0.248818727381964","0.331776889624456"
"Rarely","2017","Saxony-Anhalt","Employed","298","0.467152318310937","0.426513637314745","0.50779099930713"
"Rarely","2017","Thuringia","Not Employed","132","0.332034144382193","0.288666334066526","0.375401954697859"
"Rarely","2017","Thuringia","Employed","384","0.552294773724449","0.5144155870749","0.590173960373998"
"Never","2017","Schleswig-Holstein","Not Employed","308","0.470134104980881","0.429445009652072","0.51082320030969"
"Never","2017","Schleswig-Holstein","Employed","85","0.127222826833724","0.101723402182968","0.15272225148448"
"Never","2017","Hamburg","Not Employed","183","0.620073176139303","0.565779361732401","0.674366990546205"
"Never","2017","Hamburg","Employed","43","0.126136957603622","0.0897039007450864","0.162570014462158"
"Never","2017","Lower Saxony","Not Employed","770","0.471093217800442","0.445627970023058","0.496558465577825"
"Never","2017","Lower Saxony","Employed","241","0.137238353646308","0.121485834232","0.152990873060617"
"Never","2017","Bremen","Not Employed","49","0.362705138288017","0.284984477177928","0.440425799398107"
"Never","2017","Bremen","Employed","25","","",""
"Never","2017","North Rhine-Westphalia","Not Employed","1749","0.485561521122009","0.468015908193176","0.503107134050842"
"Never","2017","North Rhine-Westphalia","Employed","627","0.161833537225487","0.149995142909962","0.173671931541011"
"Never","2017","Hesse","Not Employed","711","0.510402915678495","0.481113612974415","0.539692218382575"
"Never","2017","Hesse","Employed","234","0.160288915388383","0.140315042652682","0.180262788124083"
"Never","2017","Rhineland-Palatinate,Saarland","Not Employed","470","0.534256052173986","0.500134808845875","0.568377295502098"
"Never","2017","Rhineland-Palatinate,Saarland","Employed","243","0.216986132705915","0.191727432942342","0.242244832469487"
"Never","2017","Baden-Württemberg","Not Employed","840","0.512942473120689","0.487356286325917","0.538528659915461"
"Never","2017","Baden-Württemberg","Employed","460","0.202711216094893","0.18604053961477","0.219381892575017"
"Never","2017","Bavaria","Not Employed","1041","0.518607979605475","0.495925309423753","0.541290649787196"
"Never","2017","Bavaria","Employed","502","0.15611382079208","0.143291211870072","0.168936429714088"
"Never","2017","Berlin","Not Employed","221","0.430017892421169","0.386404550510573","0.473631234331765"
"Never","2017","Berlin","Employed","84","0.130697062135855","0.105287731209417","0.156106393062292"
"Never","2017","Brandenburg","Not Employed","340","0.494910737957775","0.455169278904926","0.534652197010625"
"Never","2017","Brandenburg","Employed","108","0.171481335829482","0.141906974589961","0.201055697069002"
"Never","2017","Mecklenburg-Western Pomerania","Not Employed","109","0.381221570478383","0.323289036509859","0.439154104446907"
"Never","2017","Mecklenburg-Western Pomerania","Employed","66","0.161108552745072","0.123185204723517","0.199031900766627"
"Never","2017","Saxony","Not Employed","355","0.479378021560066","0.443212360139533","0.515543682980599"
"Never","2017","Saxony","Employed","192","0.163764032010565","0.141934861296357","0.185593202724772"
"Never","2017","Saxony-Anhalt","Not Employed","268","0.590371027469705","0.545431652648415","0.635310402290995"
"Never","2017","Saxony-Anhalt","Employed","138","0.254657834047579","0.219171169991161","0.290144498103998"
"Never","2017","Thuringia","Not Employed","263","0.539811145628662","0.493913758587503","0.585708532669821"
"Never","2017","Thuringia","Employed","121","0.171828606298973","0.143092564765577","0.200564647832368"
"Daily","2018","Schleswig-Holstein","Not Employed","","","",""
"Daily","2018","Schleswig-Holstein","Employed","","","",""
"Daily","2018","Hamburg","Not Employed","","","",""
"Daily","2018","Hamburg","Employed","","","",""
"Daily","2018","Lower Saxony","Not Employed","","","",""
"Daily","2018","Lower Saxony","Employed","","","",""
"Daily","2018","Bremen","Not Employed","","","",""
"Daily","2018","Bremen","Employed","","","",""
"Daily","2018","North Rhine-Westphalia","Not Employed","1","","",""
"Daily","2018","North Rhine-Westphalia","Employed","","","",""
"Daily","2018","Hesse","Not Employed","","","",""
"Daily","2018","Hesse","Employed","","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Daily","2018","Rhineland-Palatinate,Saarland","Employed","","","",""
"Daily","2018","Baden-Württemberg","Not Employed","1","","",""
"Daily","2018","Baden-Württemberg","Employed","","","",""
"Daily","2018","Bavaria","Not Employed","8","","",""
"Daily","2018","Bavaria","Employed","2","","",""
"Daily","2018","Berlin","Not Employed","","","",""
"Daily","2018","Berlin","Employed","","","",""
"Daily","2018","Brandenburg","Not Employed","","","",""
"Daily","2018","Brandenburg","Employed","","","",""
"Daily","2018","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Daily","2018","Mecklenburg-Western Pomerania","Employed","","","",""
"Daily","2018","Saxony","Not Employed","","","",""
"Daily","2018","Saxony","Employed","","","",""
"Daily","2018","Saxony-Anhalt","Not Employed","","","",""
"Daily","2018","Saxony-Anhalt","Employed","","","",""
"Daily","2018","Thuringia","Not Employed","","","",""
"Daily","2018","Thuringia","Employed","","","",""
"Min 1x per week","2018","Schleswig-Holstein","Not Employed","6","","",""
"Min 1x per week","2018","Schleswig-Holstein","Employed","","","",""
"Min 1x per week","2018","Hamburg","Not Employed","1","","",""
"Min 1x per week","2018","Hamburg","Employed","4","","",""
"Min 1x per week","2018","Lower Saxony","Not Employed","4","","",""
"Min 1x per week","2018","Lower Saxony","Employed","3","","",""
"Min 1x per week","2018","Bremen","Not Employed","","","",""
"Min 1x per week","2018","Bremen","Employed","","","",""
"Min 1x per week","2018","North Rhine-Westphalia","Not Employed","10","","",""
"Min 1x per week","2018","North Rhine-Westphalia","Employed","2","","",""
"Min 1x per week","2018","Hesse","Not Employed","7","","",""
"Min 1x per week","2018","Hesse","Employed","1","","",""
"Min 1x per week","2018","Rhineland-Palatinate,Saarland","Not Employed","4","","",""
"Min 1x per week","2018","Rhineland-Palatinate,Saarland","Employed","1","","",""
"Min 1x per week","2018","Baden-Württemberg","Not Employed","11","","",""
"Min 1x per week","2018","Baden-Württemberg","Employed","5","","",""
"Min 1x per week","2018","Bavaria","Not Employed","7","","",""
"Min 1x per week","2018","Bavaria","Employed","4","","",""
"Min 1x per week","2018","Berlin","Not Employed","3","","",""
"Min 1x per week","2018","Berlin","Employed","1","","",""
"Min 1x per week","2018","Brandenburg","Not Employed","","","",""
"Min 1x per week","2018","Brandenburg","Employed","","","",""
"Min 1x per week","2018","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Min 1x per week","2018","Mecklenburg-Western Pomerania","Employed","","","",""
"Min 1x per week","2018","Saxony","Not Employed","2","","",""
"Min 1x per week","2018","Saxony","Employed","","","",""
"Min 1x per week","2018","Saxony-Anhalt","Not Employed","","","",""
"Min 1x per week","2018","Saxony-Anhalt","Employed","","","",""
"Min 1x per week","2018","Thuringia","Not Employed","3","","",""
"Min 1x per week","2018","Thuringia","Employed","","","",""
"Min 1x per month","2018","Schleswig-Holstein","Not Employed","20","","",""
"Min 1x per month","2018","Schleswig-Holstein","Employed","1","","",""
"Min 1x per month","2018","Hamburg","Not Employed","3","","",""
"Min 1x per month","2018","Hamburg","Employed","4","","",""
"Min 1x per month","2018","Lower Saxony","Not Employed","23","","",""
"Min 1x per month","2018","Lower Saxony","Employed","7","","",""
"Min 1x per month","2018","Bremen","Not Employed","6","","",""
"Min 1x per month","2018","Bremen","Employed","1","","",""
"Min 1x per month","2018","North Rhine-Westphalia","Not Employed","58","0.0894500712222865","0.0691866471666863","0.109713495277887"
"Min 1x per month","2018","North Rhine-Westphalia","Employed","20","","",""
"Min 1x per month","2018","Hesse","Not Employed","28","","",""
"Min 1x per month","2018","Hesse","Employed","5","","",""
"Min 1x per month","2018","Rhineland-Palatinate,Saarland","Not Employed","15","","",""
"Min 1x per month","2018","Rhineland-Palatinate,Saarland","Employed","4","","",""
"Min 1x per month","2018","Baden-Württemberg","Not Employed","50","0.207169091282732","0.165591969097495","0.248746213467969"
"Min 1x per month","2018","Baden-Württemberg","Employed","11","","",""
"Min 1x per month","2018","Bavaria","Not Employed","26","","",""
"Min 1x per month","2018","Bavaria","Employed","19","","",""
"Min 1x per month","2018","Berlin","Not Employed","12","","",""
"Min 1x per month","2018","Berlin","Employed","3","","",""
"Min 1x per month","2018","Brandenburg","Not Employed","3","","",""
"Min 1x per month","2018","Brandenburg","Employed","2","","",""
"Min 1x per month","2018","Mecklenburg-Western Pomerania","Not Employed","1","","",""
"Min 1x per month","2018","Mecklenburg-Western Pomerania","Employed","1","","",""
"Min 1x per month","2018","Saxony","Not Employed","15","","",""
"Min 1x per month","2018","Saxony","Employed","4","","",""
"Min 1x per month","2018","Saxony-Anhalt","Not Employed","4","","",""
"Min 1x per month","2018","Saxony-Anhalt","Employed","1","","",""
"Min 1x per month","2018","Thuringia","Not Employed","8","","",""
"Min 1x per month","2018","Thuringia","Employed","4","","",""
"Rarely","2018","Schleswig-Holstein","Not Employed","24","","",""
"Rarely","2018","Schleswig-Holstein","Employed","5","","",""
"Rarely","2018","Hamburg","Not Employed","16","","",""
"Rarely","2018","Hamburg","Employed","7","","",""
"Rarely","2018","Lower Saxony","Not Employed","65","0.157212432499367","0.120420154972128","0.194004710026607"
"Rarely","2018","Lower Saxony","Employed","18","","",""
