"plb0195_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Partly, partly","2010","Couple + C. LE 16 ","direct migration background","88","0.140399774651594","0.107902473381799","0.172897075921389"
"Partly, partly","2010","Couple + C. LE 16 ","indirect migration background","33","0.128049008234112","0.0793698621743552","0.176728154293868"
"Partly, partly","2010","Couple + C. GT 16 ","no migration background","194","0.201603513059928","0.176586930875558","0.226620095244298"
"Partly, partly","2010","Couple + C. GT 16 ","direct migration background","15","","",""
"Partly, partly","2010","Couple + C. GT 16 ","indirect migration background","12","","",""
"Partly, partly","2010","Couple + C. LE and GT 16","no migration background","96","0.188743859119358","0.153737827057107","0.223749891181609"
"Partly, partly","2010","Couple + C. LE and GT 16","direct migration background","20","","",""
"Partly, partly","2010","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Paid","2010","1-pers.-HH","no migration background","60","0.0891090568620419","0.067789403033243","0.110428710690841"
"Paid","2010","1-pers.-HH","direct migration background","3","","",""
"Paid","2010","1-pers.-HH","indirect migration background","3","","",""
"Paid","2010","(Married) couple without C. ","no migration background","147","0.0896319931918963","0.0757942976236976","0.103469688760095"
"Paid","2010","(Married) couple without C. ","direct migration background","8","","",""
"Paid","2010","(Married) couple without C. ","indirect migration background","6","","",""
"Paid","2010","Single parent ","no migration background","88","0.12167446350987","0.0981048019403012","0.145244125079439"
"Paid","2010","Single parent ","direct migration background","6","","",""
"Paid","2010","Single parent ","indirect migration background","7","","",""
"Paid","2010","Couple + C. LE 16 ","no migration background","290","0.0936003952475009","0.0825831088024707","0.104617681692531"
"Paid","2010","Couple + C. LE 16 ","direct migration background","117","0.215980292712396","0.177486882906023","0.25447370251877"
"Paid","2010","Couple + C. LE 16 ","indirect migration background","37","0.187980929757285","0.131063036794264","0.244898822720306"
"Paid","2010","Couple + C. GT 16 ","no migration background","100","0.124721813310399","0.104119599994372","0.145324026626425"
"Paid","2010","Couple + C. GT 16 ","direct migration background","11","","",""
"Paid","2010","Couple + C. GT 16 ","indirect migration background","2","","",""
"Paid","2010","Couple + C. LE and GT 16","no migration background","48","0.0853563092783605","0.0603602665731938","0.110352351983527"
"Paid","2010","Couple + C. LE and GT 16","direct migration background","18","","",""
"Paid","2010","Couple + C. LE and GT 16","indirect migration background","3","","",""
"Not paid","2010","1-pers.-HH","no migration background","123","0.184408636426203","0.155387596505665","0.213429676346741"
"Not paid","2010","1-pers.-HH","direct migration background","5","","",""
"Not paid","2010","1-pers.-HH","indirect migration background","8","","",""
"Not paid","2010","(Married) couple without C. ","no migration background","358","0.213517135739612","0.193666027786014","0.233368243693209"
"Not paid","2010","(Married) couple without C. ","direct migration background","21","","",""
"Not paid","2010","(Married) couple without C. ","indirect migration background","7","","",""
"Not paid","2010","Single parent ","no migration background","113","0.157390761838481","0.131134759719666","0.183646763957297"
"Not paid","2010","Single parent ","direct migration background","9","","",""
"Not paid","2010","Single parent ","indirect migration background","2","","",""
"Not paid","2010","Couple + C. LE 16 ","no migration background","544","0.179615805552286","0.165096131620831","0.194135479483741"
"Not paid","2010","Couple + C. LE 16 ","direct migration background","60","0.187473989648387","0.150964565924762","0.223983413372011"
"Not paid","2010","Couple + C. LE 16 ","indirect migration background","38","0.209031785706716","0.149794590847137","0.268268980566296"
"Not paid","2010","Couple + C. GT 16 ","no migration background","190","0.160489509907977","0.137601606722617","0.183377413093336"
"Not paid","2010","Couple + C. GT 16 ","direct migration background","8","","",""
"Not paid","2010","Couple + C. GT 16 ","indirect migration background","10","","",""
"Not paid","2010","Couple + C. LE and GT 16","no migration background","100","0.208291233242859","0.171962881407273","0.244619585078445"
"Not paid","2010","Couple + C. LE and GT 16","direct migration background","12","","",""
"Not paid","2010","Couple + C. LE and GT 16","indirect migration background","7","","",""
"Acclaimed","2011","1-pers.-HH","no migration background","450","0.527975742693761","0.494435017015135","0.561516468372386"
"Acclaimed","2011","1-pers.-HH","direct migration background","27","","",""
"Acclaimed","2011","1-pers.-HH","indirect migration background","18","","",""
"Acclaimed","2011","(Married) couple without C. ","no migration background","1013","0.501478161571693","0.479499157600629","0.523457165542757"
"Acclaimed","2011","(Married) couple without C. ","direct migration background","63","0.615149815929356","0.525438925401912","0.704860706456801"
"Acclaimed","2011","(Married) couple without C. ","indirect migration background","37","0.323619658044944","0.220451071353247","0.42678824473664"
"Acclaimed","2011","Single parent ","no migration background","525","0.541126217995216","0.509321748547391","0.572930687443042"
"Acclaimed","2011","Single parent ","direct migration background","37","0.452878942387487","0.343113072292105","0.562644812482869"
"Acclaimed","2011","Single parent ","indirect migration background","30","0.371207333824033","0.247929755920913","0.494484911727153"
"Acclaimed","2011","Couple + C. LE 16 ","no migration background","1483","0.493197386532895","0.475561001061318","0.510833772004472"
"Acclaimed","2011","Couple + C. LE 16 ","direct migration background","167","0.347532113057557","0.303777944662987","0.391286281452127"
"Acclaimed","2011","Couple + C. LE 16 ","indirect migration background","105","0.472022146625163","0.406055289802503","0.537989003447823"
"Acclaimed","2011","Couple + C. GT 16 ","no migration background","572","0.490591406745263","0.461685860661164","0.519496952829362"
"Acclaimed","2011","Couple + C. GT 16 ","direct migration background","33","0.39230072771842","0.287258733107774","0.497342722329065"
"Acclaimed","2011","Couple + C. GT 16 ","indirect migration background","26","","",""
"Acclaimed","2011","Couple + C. LE and GT 16","no migration background","299","0.47830424947073","0.439173182148733","0.517435316792727"
"Acclaimed","2011","Couple + C. LE and GT 16","direct migration background","38","0.265005109372218","0.181770202688015","0.34824001605642"
"Acclaimed","2011","Couple + C. LE and GT 16","indirect migration background","25","","",""
"Partly, partly","2011","1-pers.-HH","no migration background","163","0.188277987402595","0.162012422463785","0.214543552341405"
"Partly, partly","2011","1-pers.-HH","direct migration background","6","","",""
"Partly, partly","2011","1-pers.-HH","indirect migration background","5","","",""
"Partly, partly","2011","(Married) couple without C. ","no migration background","365","0.192606477270678","0.175271711589062","0.209941242952294"
"Partly, partly","2011","(Married) couple without C. ","direct migration background","17","","",""
"Partly, partly","2011","(Married) couple without C. ","indirect migration background","18","","",""
"Partly, partly","2011","Single parent ","no migration background","154","0.160355400537367","0.136935675622496","0.183775125452238"
"Partly, partly","2011","Single parent ","direct migration background","12","","",""
"Partly, partly","2011","Single parent ","indirect migration background","9","","",""
"Partly, partly","2011","Couple + C. LE 16 ","no migration background","602","0.201360765519611","0.187214476591592","0.215507054447629"
"Partly, partly","2011","Couple + C. LE 16 ","direct migration background","95","0.217760768452373","0.17983782752475","0.255683709379997"
"Partly, partly","2011","Couple + C. LE 16 ","indirect migration background","47","0.20709592647307","0.153549208930076","0.260642644016063"
"Partly, partly","2011","Couple + C. GT 16 ","no migration background","225","0.205142445049359","0.181793863941668","0.22849102615705"
"Partly, partly","2011","Couple + C. GT 16 ","direct migration background","22","","",""
"Partly, partly","2011","Couple + C. GT 16 ","indirect migration background","10","","",""
"Partly, partly","2011","Couple + C. LE and GT 16","no migration background","132","0.22014944339578","0.187691170034593","0.252607716756968"
"Partly, partly","2011","Couple + C. LE and GT 16","direct migration background","20","","",""
"Partly, partly","2011","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Paid","2011","1-pers.-HH","no migration background","86","0.10872892376875","0.0878137844380837","0.129644063099415"
"Paid","2011","1-pers.-HH","direct migration background","6","","",""
"Paid","2011","1-pers.-HH","indirect migration background","6","","",""
"Paid","2011","(Married) couple without C. ","no migration background","187","0.0977335186666147","0.0846799553418804","0.110787081991349"
"Paid","2011","(Married) couple without C. ","direct migration background","11","","",""
"Paid","2011","(Married) couple without C. ","indirect migration background","6","","",""
"Paid","2011","Single parent ","no migration background","142","0.160068213515047","0.13666546842711","0.183470958602983"
"Paid","2011","Single parent ","direct migration background","19","","",""
"Paid","2011","Single parent ","indirect migration background","15","","",""
"Paid","2011","Couple + C. LE 16 ","no migration background","337","0.100113294640724","0.0895251571757851","0.110701432105664"
"Paid","2011","Couple + C. LE 16 ","direct migration background","119","0.218329429904033","0.180370810034799","0.256288049773267"
"Paid","2011","Couple + C. LE 16 ","indirect migration background","31","0.140373728133445","0.0944714217171596","0.186276034549731"
"Paid","2011","Couple + C. GT 16 ","no migration background","126","0.128157744032462","0.108830075860725","0.1474854122042"
"Paid","2011","Couple + C. GT 16 ","direct migration background","13","","",""
"Paid","2011","Couple + C. GT 16 ","indirect migration background","5","","",""
"Paid","2011","Couple + C. LE and GT 16","no migration background","78","0.118698022620535","0.0933616149260271","0.144034430315043"
"Paid","2011","Couple + C. LE and GT 16","direct migration background","28","","",""
"Paid","2011","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Not paid","2011","1-pers.-HH","no migration background","152","0.175017346134895","0.149487613498009","0.20054707877178"
"Not paid","2011","1-pers.-HH","direct migration background","7","","",""
"Not paid","2011","1-pers.-HH","indirect migration background","11","","",""
"Not paid","2011","(Married) couple without C. ","no migration background","423","0.208181842491015","0.190334479643715","0.226029205338314"
"Not paid","2011","(Married) couple without C. ","direct migration background","22","","",""
"Not paid","2011","(Married) couple without C. ","indirect migration background","18","","",""
"Not paid","2011","Single parent ","no migration background","122","0.13845016795237","0.116406737106156","0.160493598798585"
"Not paid","2011","Single parent ","direct migration background","11","","",""
"Not paid","2011","Single parent ","indirect migration background","5","","",""
"Not paid","2011","Couple + C. LE 16 ","no migration background","665","0.20532855330677","0.191079098304528","0.219578008309012"
"Not paid","2011","Couple + C. LE 16 ","direct migration background","74","0.216377688586037","0.178541966421238","0.254213410750837"
"Not paid","2011","Couple + C. LE 16 ","indirect migration background","37","0.180508198768322","0.129685523371557","0.231330874165087"
"Not paid","2011","Couple + C. GT 16 ","no migration background","226","0.176108404172916","0.154083544304249","0.198133264041582"
"Not paid","2011","Couple + C. GT 16 ","direct migration background","15","","",""
"Not paid","2011","Couple + C. GT 16 ","indirect migration background","6","","",""
"Not paid","2011","Couple + C. LE and GT 16","no migration background","117","0.182848284512954","0.152568155732671","0.213128413293238"
"Not paid","2011","Couple + C. LE and GT 16","direct migration background","22","","",""
"Not paid","2011","Couple + C. LE and GT 16","indirect migration background","7","","",""
"Acclaimed","2012","1-pers.-HH","no migration background","525","0.544352278227746","0.512815308553227","0.575889247902265"
"Acclaimed","2012","1-pers.-HH","direct migration background","31","0.483666487240918","0.36217955430572","0.605153420176116"
"Acclaimed","2012","1-pers.-HH","indirect migration background","28","","",""
"Acclaimed","2012","(Married) couple without C. ","no migration background","1076","0.539621761423365","0.518050905309051","0.56119261753768"
"Acclaimed","2012","(Married) couple without C. ","direct migration background","59","0.416866686937738","0.334003590431058","0.499729783444419"
"Acclaimed","2012","(Married) couple without C. ","indirect migration background","45","0.502822070451435","0.395256785625048","0.610387355277823"
"Acclaimed","2012","Single parent ","no migration background","542","0.566418341265918","0.535069854645072","0.597766827886763"
"Acclaimed","2012","Single parent ","direct migration background","46","0.489912428120782","0.388855576533521","0.590969279708043"
"Acclaimed","2012","Single parent ","indirect migration background","36","0.394110624791188","0.283518755379615","0.50470249420276"
"Acclaimed","2012","Couple + C. LE 16 ","no migration background","1518","0.480412788588975","0.46254946113524","0.498276116042711"
"Acclaimed","2012","Couple + C. LE 16 ","direct migration background","163","0.388711460373932","0.342203353158432","0.435219567589433"
"Acclaimed","2012","Couple + C. LE 16 ","indirect migration background","102","0.474899391842832","0.408912325946872","0.540886457738792"
"Acclaimed","2012","Couple + C. GT 16 ","no migration background","594","0.502474717178306","0.473837268207926","0.531112166148686"
"Acclaimed","2012","Couple + C. GT 16 ","direct migration background","40","0.435924372371007","0.333476939711969","0.538371805030044"
"Acclaimed","2012","Couple + C. GT 16 ","indirect migration background","22","","",""
"Acclaimed","2012","Couple + C. LE and GT 16","no migration background","340","0.490490215862118","0.452552025401972","0.528428406322264"
"Acclaimed","2012","Couple + C. LE and GT 16","direct migration background","53","0.381349113646456","0.294444735075755","0.468253492217158"
"Acclaimed","2012","Couple + C. LE and GT 16","indirect migration background","20","","",""
"Partly, partly","2012","1-pers.-HH","no migration background","182","0.181400477429262","0.156998765666128","0.205802189192395"
"Partly, partly","2012","1-pers.-HH","direct migration background","13","","",""
"Partly, partly","2012","1-pers.-HH","indirect migration background","10","","",""
"Partly, partly","2012","(Married) couple without C. ","no migration background","390","0.18733731478663","0.170451090019506","0.204223539553753"
"Partly, partly","2012","(Married) couple without C. ","direct migration background","32","0.308938429993939","0.231282794935928","0.386594065051949"
"Partly, partly","2012","(Married) couple without C. ","indirect migration background","18","","",""
"Partly, partly","2012","Single parent ","no migration background","157","0.145108339159734","0.122828389739869","0.167388288579599"
"Partly, partly","2012","Single parent ","direct migration background","16","","",""
"Partly, partly","2012","Single parent ","indirect migration background","14","","",""
"Partly, partly","2012","Couple + C. LE 16 ","no migration background","611","0.230961529921433","0.215893040784143","0.246030019058724"
"Partly, partly","2012","Couple + C. LE 16 ","direct migration background","98","0.226457932996376","0.186525331578335","0.266390534414416"
"Partly, partly","2012","Couple + C. LE 16 ","indirect migration background","51","0.24326234833351","0.186567072897225","0.299957623769795"
"Partly, partly","2012","Couple + C. GT 16 ","no migration background","251","0.229793877340937","0.205698021660249","0.253889733021626"
"Partly, partly","2012","Couple + C. GT 16 ","direct migration background","20","","",""
"Partly, partly","2012","Couple + C. GT 16 ","indirect migration background","16","","",""
"Partly, partly","2012","Couple + C. LE and GT 16","no migration background","123","0.226021462181123","0.194280179477986","0.25776274488426"
"Partly, partly","2012","Couple + C. LE and GT 16","direct migration background","22","","",""
"Partly, partly","2012","Couple + C. LE and GT 16","indirect migration background","3","","",""
"Paid","2012","1-pers.-HH","no migration background","96","0.108705228521684","0.0889945655275484","0.12841589151582"
"Paid","2012","1-pers.-HH","direct migration background","11","","",""
"Paid","2012","1-pers.-HH","indirect migration background","5","","",""
"Paid","2012","(Married) couple without C. ","no migration background","191","0.0937085777067371","0.0810964352146802","0.106320720198794"
"Paid","2012","(Married) couple without C. ","direct migration background","19","","",""
"Paid","2012","(Married) couple without C. ","indirect migration background","6","","",""
"Paid","2012","Single parent ","no migration background","133","0.143952639381459","0.121746595850074","0.166158682912844"
"Paid","2012","Single parent ","direct migration background","19","","",""
"Paid","2012","Single parent ","indirect migration background","12","","",""
"Paid","2012","Couple + C. LE 16 ","no migration background","307","0.101963637453753","0.0911444293603691","0.112782845547137"
"Paid","2012","Couple + C. LE 16 ","direct migration background","103","0.212677492091802","0.173635770122415","0.251719214061188"
"Paid","2012","Couple + C. LE 16 ","indirect migration background","26","","",""
"Paid","2012","Couple + C. GT 16 ","no migration background","132","0.118071534911973","0.0995891109542895","0.136553958869657"
"Paid","2012","Couple + C. GT 16 ","direct migration background","16","","",""
"Paid","2012","Couple + C. GT 16 ","indirect migration background","2","","",""
"Paid","2012","Couple + C. LE and GT 16","no migration background","85","0.124981989477744","0.0998852451152243","0.150078733840264"
"Paid","2012","Couple + C. LE and GT 16","direct migration background","27","","",""
"Paid","2012","Couple + C. LE and GT 16","indirect migration background","6","","",""
"Not paid","2012","1-pers.-HH","no migration background","155","0.165542015821308","0.14200660988652","0.189077421756096"
"Not paid","2012","1-pers.-HH","direct migration background","10","","",""
"Not paid","2012","1-pers.-HH","indirect migration background","11","","",""
"Not paid","2012","(Married) couple without C. ","no migration background","394","0.179332346083268","0.16272966468197","0.195935027484566"
"Not paid","2012","(Married) couple without C. ","direct migration background","26","","",""
"Not paid","2012","(Married) couple without C. ","indirect migration background","14","","",""
"Not paid","2012","Single parent ","no migration background","128","0.14452068019289","0.122278250283424","0.166763110102356"
"Not paid","2012","Single parent ","direct migration background","13","","",""
"Not paid","2012","Single parent ","indirect migration background","13","","",""
"Not paid","2012","Couple + C. LE 16 ","no migration background","569","0.186662044035839","0.172730816630701","0.200593271440976"
"Not paid","2012","Couple + C. LE 16 ","direct migration background","58","0.172153114537891","0.136134722792943","0.208171506282838"
"Not paid","2012","Couple + C. LE 16 ","indirect migration background","41","0.17748232467761","0.12699446913367","0.22797018022155"
"Not paid","2012","Couple + C. GT 16 ","no migration background","194","0.149659870568784","0.129227504372641","0.170092236764926"
"Not paid","2012","Couple + C. GT 16 ","direct migration background","14","","",""
"Not paid","2012","Couple + C. GT 16 ","indirect migration background","8","","",""
"Not paid","2012","Couple + C. LE and GT 16","no migration background","119","0.158506332479015","0.130790118293441","0.186222546664589"
"Not paid","2012","Couple + C. LE and GT 16","direct migration background","18","","",""
"Not paid","2012","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Acclaimed","2013","1-pers.-HH","no migration background","511","0.547500794134955","0.515072426431202","0.579929161838707"
"Acclaimed","2013","1-pers.-HH","direct migration background","69","0.508612979196175","0.42752112646214","0.58970483193021"
"Acclaimed","2013","1-pers.-HH","indirect migration background","49","0.511646198537209","0.415577129184392","0.607715267890027"
"Acclaimed","2013","(Married) couple without C. ","no migration background","1039","0.533310463948544","0.510824764016959","0.555796163880129"
"Acclaimed","2013","(Married) couple without C. ","direct migration background","147","0.4576325159348","0.402789198176903","0.512475833692697"
"Acclaimed","2013","(Married) couple without C. ","indirect migration background","62","0.524394697788405","0.433903226399573","0.614886169177236"
"Acclaimed","2013","Single parent ","no migration background","504","0.529264453538159","0.496690559236084","0.561838347840233"
"Acclaimed","2013","Single parent ","direct migration background","60","0.469274777598275","0.38178817441312","0.55676138078343"
"Acclaimed","2013","Single parent ","indirect migration background","48","0.610642722985016","0.504455240991011","0.716830204979022"
"Acclaimed","2013","Couple + C. LE 16 ","no migration background","1400","0.489200798831725","0.470588564506378","0.507813033157072"
"Acclaimed","2013","Couple + C. LE 16 ","direct migration background","334","0.385744576224216","0.352181108524483","0.419308043923948"
"Acclaimed","2013","Couple + C. LE 16 ","indirect migration background","137","0.480502085897183","0.421344239919938","0.539659931874429"
"Acclaimed","2013","Couple + C. GT 16 ","no migration background","490","0.50138232357653","0.470454484339307","0.532310162813753"
"Acclaimed","2013","Couple + C. GT 16 ","direct migration background","107","0.453660237650885","0.392435350206518","0.514885125095252"
"Acclaimed","2013","Couple + C. GT 16 ","indirect migration background","45","0.595542427255243","0.489315650523126","0.701769203987361"
"Acclaimed","2013","Couple + C. LE and GT 16","no migration background","322","0.472397779965163","0.43386986871481","0.510925691215516"
"Acclaimed","2013","Couple + C. LE and GT 16","direct migration background","99","0.388579665838513","0.327040792055669","0.450118539621358"
"Acclaimed","2013","Couple + C. LE and GT 16","indirect migration background","26","","",""
"Partly, partly","2013","1-pers.-HH","no migration background","163","0.204220802141307","0.177956245059302","0.230485359223311"
"Partly, partly","2013","1-pers.-HH","direct migration background","21","","",""
"Partly, partly","2013","1-pers.-HH","indirect migration background","20","","",""
"Partly, partly","2013","(Married) couple without C. ","no migration background","339","0.19746564641214","0.179523271868651","0.21540802095563"
"Partly, partly","2013","(Married) couple without C. ","direct migration background","63","0.180212603357132","0.137900788002173","0.222524418712091"
"Partly, partly","2013","(Married) couple without C. ","indirect migration background","25","","",""
"Partly, partly","2013","Single parent ","no migration background","146","0.16199272579344","0.137948185784889","0.186037265801991"
"Partly, partly","2013","Single parent ","direct migration background","28","","",""
"Partly, partly","2013","Single parent ","indirect migration background","16","","",""
"Partly, partly","2013","Couple + C. LE 16 ","no migration background","569","0.217906880684845","0.202536149314509","0.23327761205518"
"Partly, partly","2013","Couple + C. LE 16 ","direct migration background","196","0.243902372949865","0.214292307934407","0.273512437965322"
"Partly, partly","2013","Couple + C. LE 16 ","indirect migration background","59","0.207677867279735","0.159647178897046","0.255708555662424"
"Partly, partly","2013","Couple + C. GT 16 ","no migration background","209","0.208931362988887","0.183784133988123","0.234078591989652"
"Partly, partly","2013","Couple + C. GT 16 ","direct migration background","65","0.265362268824561","0.21106381867864","0.319660718970482"
"Partly, partly","2013","Couple + C. GT 16 ","indirect migration background","18","","",""
"Partly, partly","2013","Couple + C. LE and GT 16","no migration background","145","0.304730046948357","0.26920762214342","0.340252471753293"
"Partly, partly","2013","Couple + C. LE and GT 16","direct migration background","45","0.199099699418826","0.148684196917409","0.249515201920243"
"Partly, partly","2013","Couple + C. LE and GT 16","indirect migration background","11","","",""
"Paid","2013","1-pers.-HH","no migration background","90","0.105644007267531","0.0856176737174001","0.125670340817661"
"Paid","2013","1-pers.-HH","direct migration background","32","0.218008275836103","0.151033814135244","0.284982737536962"
"Paid","2013","1-pers.-HH","indirect migration background","19","","",""
"Paid","2013","(Married) couple without C. ","no migration background","139","0.0723088814829666","0.0606354148084506","0.0839823481574826"
"Paid","2013","(Married) couple without C. ","direct migration background","63","0.179786213939916","0.137513494659068","0.222058933220764"
"Paid","2013","(Married) couple without C. ","indirect migration background","11","","",""
"Paid","2013","Single parent ","no migration background","116","0.137630077639681","0.115147386200497","0.160112769078865"
"Paid","2013","Single parent ","direct migration background","25","","",""
"Paid","2013","Single parent ","indirect migration background","11","","",""
"Paid","2013","Couple + C. LE 16 ","no migration background","284","0.0953061114465071","0.0843730690656944","0.10623915382732"
"Paid","2013","Couple + C. LE 16 ","direct migration background","183","0.213104711664369","0.184869086424823","0.241340336903914"
"Paid","2013","Couple + C. LE 16 ","indirect migration background","32","0.102544247086277","0.0666243583390253","0.138464135833529"
"Paid","2013","Couple + C. GT 16 ","no migration background","127","0.134643004837899","0.113528991742392","0.155757017933406"
"Paid","2013","Couple + C. GT 16 ","direct migration background","54","0.164489630902371","0.118898914381344","0.210080347423398"
"Paid","2013","Couple + C. GT 16 ","indirect migration background","11","","",""
"Paid","2013","Couple + C. LE and GT 16","no migration background","63","0.100142980183258","0.0769762231486057","0.12330973721791"
"Paid","2013","Couple + C. LE and GT 16","direct migration background","70","0.222852069922557","0.170310898270641","0.275393241574472"
"Paid","2013","Couple + C. LE and GT 16","indirect migration background","11","","",""
"Not paid","2013","1-pers.-HH","no migration background","141","0.142634396456208","0.119850973955183","0.165417818957233"
"Not paid","2013","1-pers.-HH","direct migration background","24","","",""
"Not paid","2013","1-pers.-HH","indirect migration background","16","","",""
"Not paid","2013","(Married) couple without C. ","no migration background","374","0.196915008156349","0.178991521766787","0.214838494545911"
"Not paid","2013","(Married) couple without C. ","direct migration background","44","0.182368666768152","0.139860504031621","0.224876829504683"
"Not paid","2013","(Married) couple without C. ","indirect migration background","19","","",""
"Not paid","2013","Single parent ","no migration background","136","0.17111274302872","0.146535467944229","0.195690018113212"
"Not paid","2013","Single parent ","direct migration background","12","","",""
"Not paid","2013","Single parent ","indirect migration background","6","","",""
"Not paid","2013","Couple + C. LE 16 ","no migration background","518","0.197586209036923","0.18276077780665","0.212411640267196"
"Not paid","2013","Couple + C. LE 16 ","direct migration background","95","0.157248339161551","0.132147672703974","0.182349005619127"
"Not paid","2013","Couple + C. LE 16 ","indirect migration background","46","0.209275799736804","0.161109328523879","0.257442270949729"
"Not paid","2013","Couple + C. GT 16 ","no migration background","178","0.155043308596683","0.132654809844392","0.177431807348974"
"Not paid","2013","Couple + C. GT 16 ","direct migration background","28","","",""
"Not paid","2013","Couple + C. GT 16 ","indirect migration background","8","","",""
"Not paid","2013","Couple + C. LE and GT 16","no migration background","115","0.122729192903223","0.0974065511114501","0.148051834694995"
"Not paid","2013","Couple + C. LE and GT 16","direct migration background","27","","",""
"Not paid","2013","Couple + C. LE and GT 16","indirect migration background","13","","",""
"Acclaimed","2014","1-pers.-HH","no migration background","458","0.529752668434174","0.496238531481471","0.563266805386877"
"Acclaimed","2014","1-pers.-HH","direct migration background","59","0.525416954042723","0.437525752972","0.613308155113446"
"Acclaimed","2014","1-pers.-HH","indirect migration background","42","0.606089131892937","0.500332309170715","0.711845954615158"
"Acclaimed","2014","(Married) couple without C. ","no migration background","1031","0.533638186756264","0.511265592399499","0.556010781113028"
"Acclaimed","2014","(Married) couple without C. ","direct migration background","127","0.483218612304269","0.422593424613238","0.5438437999953"
"Acclaimed","2014","(Married) couple without C. ","indirect migration background","60","0.482981579993698","0.39357370765009","0.572389452337305"
"Acclaimed","2014","Single parent ","no migration background","442","0.516217156658243","0.4812138833901","0.551220429926386"
"Acclaimed","2014","Single parent ","direct migration background","43","0.474272847112859","0.373329314559945","0.575216379665773"
"Acclaimed","2014","Single parent ","indirect migration background","42","0.562218748994747","0.454178189935021","0.670259308054474"
"Acclaimed","2014","Couple + C. LE 16 ","no migration background","1256","0.503093170960213","0.483367253701982","0.522819088218443"
"Acclaimed","2014","Couple + C. LE 16 ","direct migration background","275","0.385651189414748","0.34893132634125","0.422371052488247"
"Acclaimed","2014","Couple + C. LE 16 ","indirect migration background","106","0.447785959682477","0.385263808450106","0.510308110914848"
"Acclaimed","2014","Couple + C. GT 16 ","no migration background","479","0.507418407861839","0.475610347782343","0.539226467941335"
"Acclaimed","2014","Couple + C. GT 16 ","direct migration background","69","0.392883664182796","0.320316289436175","0.465451038929416"
"Acclaimed","2014","Couple + C. GT 16 ","indirect migration background","35","0.553945864237043","0.435799303975749","0.672092424498337"
"Acclaimed","2014","Couple + C. LE and GT 16","no migration background","335","0.458884482965596","0.420867924097114","0.496901041834077"
"Acclaimed","2014","Couple + C. LE and GT 16","direct migration background","83","0.359190556492411","0.293833900234031","0.424547212750792"
"Acclaimed","2014","Couple + C. LE and GT 16","indirect migration background","27","","",""
"Partly, partly","2014","1-pers.-HH","no migration background","182","0.228010367595806","0.199838779815064","0.256181955376548"
"Partly, partly","2014","1-pers.-HH","direct migration background","28","","",""
"Partly, partly","2014","1-pers.-HH","indirect migration background","11","","",""
"Partly, partly","2014","(Married) couple without C. ","no migration background","368","0.207857254472412","0.189659586982091","0.226054921962733"
"Partly, partly","2014","(Married) couple without C. ","direct migration background","49","0.156930987987995","0.112803037713109","0.20105893826288"
"Partly, partly","2014","(Married) couple without C. ","indirect migration background","25","","",""
"Partly, partly","2014","Single parent ","no migration background","159","0.223924141382389","0.19472502185934","0.253123260905438"
"Partly, partly","2014","Single parent ","direct migration background","23","","",""
"Partly, partly","2014","Single parent ","indirect migration background","19","","",""
"Partly, partly","2014","Couple + C. LE 16 ","no migration background","549","0.230900011701194","0.214274351763255","0.247525671639133"
"Partly, partly","2014","Couple + C. LE 16 ","direct migration background","157","0.241016890491955","0.208751568782024","0.273282212201886"
"Partly, partly","2014","Couple + C. LE 16 ","indirect migration background","67","0.304218672552275","0.24637254745407","0.36206479765048"
"Partly, partly","2014","Couple + C. GT 16 ","no migration background","196","0.213447300375565","0.187378308844996","0.239516291906135"
"Partly, partly","2014","Couple + C. GT 16 ","direct migration background","46","0.191749162244401","0.133254897527388","0.250243426961413"
"Partly, partly","2014","Couple + C. GT 16 ","indirect migration background","14","","",""
"Partly, partly","2014","Couple + C. LE and GT 16","no migration background","158","0.292488399137894","0.257782985204485","0.327193813071303"
"Partly, partly","2014","Couple + C. LE and GT 16","direct migration background","41","0.158853661888026","0.109057334576886","0.208649989199166"
"Partly, partly","2014","Couple + C. LE and GT 16","indirect migration background","13","","",""
"Paid","2014","1-pers.-HH","no migration background","79","0.0950605136454387","0.0753663228361648","0.114754704454713"
"Paid","2014","1-pers.-HH","direct migration background","21","","",""
"Paid","2014","1-pers.-HH","indirect migration background","11","","",""
"Paid","2014","(Married) couple without C. ","no migration background","172","0.094307148627588","0.0812004237154735","0.107413873539703"
"Paid","2014","(Married) couple without C. ","direct migration background","44","0.161741782661568","0.117070557898934","0.206413007424202"
"Paid","2014","(Married) couple without C. ","indirect migration background","19","","",""
"Paid","2014","Single parent ","no migration background","82","0.112541543035359","0.0904056188419109","0.134677467228807"
"Paid","2014","Single parent ","direct migration background","16","","",""
"Paid","2014","Single parent ","indirect migration background","13","","",""
"Paid","2014","Couple + C. LE 16 ","no migration background","219","0.0806235543059194","0.0698823452350678","0.0913647633767711"
"Paid","2014","Couple + C. LE 16 ","direct migration background","150","0.218144849629875","0.186989556826328","0.249300142433422"
"Paid","2014","Couple + C. LE 16 ","indirect migration background","27","","",""
