"pld0044","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Never","2016","Couple + C. GT 16 ","direct migration background","","","","","5"
"Never","2016","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Never","2016","Couple + C. LE and GT 16","no migration background","","","","","5"
"Never","2016","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Never","2016","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Often","2016","1-pers.-HH","no migration background","","","","","2"
"Often","2016","1-pers.-HH","direct migration background","","","","","2"
"Often","2016","1-pers.-HH","indirect migration background","","","","","2"
"Often","2016","(Married) couple without C. ","no migration background","","","","","2"
"Often","2016","(Married) couple without C. ","direct migration background","","","","","2"
"Often","2016","(Married) couple without C. ","indirect migration background","","","","","2"
"Often","2016","Single parent ","no migration background","","","","","2"
"Often","2016","Single parent ","direct migration background","","","","","2"
"Often","2016","Single parent ","indirect migration background","","","","","2"
"Often","2016","Couple + C. LE 16 ","no migration background","","","","","2"
"Often","2016","Couple + C. LE 16 ","direct migration background","","","","","2"
"Often","2016","Couple + C. LE and GT 16","no migration background","","","","","2"
"Often","2016","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Often","2016","Couple + C. GT 16 ","no migration background","","","","","2"
"Often","2016","Couple + C. GT 16 ","direct migration background","","","","","2"
"Often","2016","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Often","2016","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Often","2016","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Rarely","2016","1-pers.-HH","no migration background","","","","","4"
"Rarely","2016","1-pers.-HH","direct migration background","","","","","4"
"Rarely","2016","1-pers.-HH","indirect migration background","","","","","4"
"Rarely","2016","(Married) couple without C. ","no migration background","","","","","4"
"Rarely","2016","(Married) couple without C. ","direct migration background","","","","","4"
"Rarely","2016","(Married) couple without C. ","indirect migration background","","","","","4"
"Rarely","2016","Single parent ","no migration background","","","","","4"
"Rarely","2016","Single parent ","direct migration background","","","","","4"
"Rarely","2016","Single parent ","indirect migration background","","","","","4"
"Rarely","2016","Couple + C. LE 16 ","no migration background","","","","","4"
"Rarely","2016","Couple + C. LE 16 ","direct migration background","","","","","4"
"Rarely","2016","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Rarely","2016","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Rarely","2016","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Rarely","2016","Couple + C. LE and GT 16","no migration background","","","","","4"
"Rarely","2016","Couple + C. GT 16 ","no migration background","","","","","4"
"Rarely","2016","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Rarely","2016","Couple + C. GT 16 ","direct migration background","","","","","4"
"Sometimes","2016","1-pers.-HH","no migration background","","","","","3"
"Sometimes","2016","1-pers.-HH","direct migration background","","","","","3"
"Sometimes","2016","1-pers.-HH","indirect migration background","","","","","3"
"Sometimes","2016","(Married) couple without C. ","direct migration background","","","","","3"
"Sometimes","2016","(Married) couple without C. ","no migration background","","","","","3"
"Sometimes","2016","(Married) couple without C. ","indirect migration background","","","","","3"
"Sometimes","2016","Single parent ","no migration background","","","","","3"
"Sometimes","2016","Single parent ","direct migration background","","","","","3"
"Sometimes","2016","Single parent ","indirect migration background","","","","","3"
"Sometimes","2016","Couple + C. LE 16 ","no migration background","","","","","3"
"Sometimes","2016","Couple + C. LE 16 ","direct migration background","","","","","3"
"Sometimes","2016","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Sometimes","2016","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Sometimes","2016","Couple + C. GT 16 ","no migration background","","","","","3"
"Sometimes","2016","Couple + C. GT 16 ","direct migration background","","","","","3"
"Sometimes","2016","Couple + C. LE and GT 16","no migration background","","","","","3"
"Sometimes","2016","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Sometimes","2016","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Very often","2016","1-pers.-HH","no migration background","","","","","1"
"Very often","2016","1-pers.-HH","direct migration background","","","","","1"
"Very often","2016","1-pers.-HH","indirect migration background","","","","","1"
"Very often","2016","(Married) couple without C. ","no migration background","","","","","1"
"Very often","2016","Single parent ","no migration background","","","","","1"
"Very often","2016","(Married) couple without C. ","direct migration background","","","","","1"
"Very often","2016","(Married) couple without C. ","indirect migration background","","","","","1"
"Very often","2016","Single parent ","direct migration background","","","","","1"
"Very often","2016","Single parent ","indirect migration background","","","","","1"
"Very often","2016","Couple + C. LE 16 ","no migration background","","","","","1"
"Very often","2016","Couple + C. LE 16 ","direct migration background","","","","","1"
"Very often","2016","Couple + C. GT 16 ","no migration background","","","","","1"
"Very often","2016","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Very often","2016","Couple + C. LE and GT 16","no migration background","","","","","1"
"Very often","2016","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Very often","2016","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Very often","2016","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Very often","2016","Couple + C. GT 16 ","direct migration background","","","","","1"
"Never","2017","1-pers.-HH","no migration background","","","","","5"
"Never","2017","1-pers.-HH","direct migration background","","","","","5"
"Never","2017","1-pers.-HH","indirect migration background","","","","","5"
"Never","2017","(Married) couple without C. ","no migration background","","","","","5"
"Never","2017","(Married) couple without C. ","direct migration background","","","","","5"
"Never","2017","(Married) couple without C. ","indirect migration background","","","","","5"
"Never","2017","Single parent ","no migration background","","","","","5"
"Never","2017","Single parent ","direct migration background","","","","","5"
"Never","2017","Single parent ","indirect migration background","","","","","5"
"Never","2017","Couple + C. LE 16 ","no migration background","","","","","5"
"Never","2017","Couple + C. LE 16 ","direct migration background","","","","","5"
"Never","2017","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Never","2017","Couple + C. GT 16 ","no migration background","","","","","5"
"Never","2017","Couple + C. GT 16 ","direct migration background","","","","","5"
"Never","2017","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Never","2017","Couple + C. LE and GT 16","no migration background","","","","","5"
"Never","2017","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Never","2017","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Often","2017","1-pers.-HH","no migration background","","","","","2"
"Often","2017","1-pers.-HH","direct migration background","","","","","2"
"Often","2017","1-pers.-HH","indirect migration background","","","","","2"
"Often","2017","(Married) couple without C. ","no migration background","","","","","2"
"Often","2017","(Married) couple without C. ","direct migration background","","","","","2"
"Often","2017","(Married) couple without C. ","indirect migration background","","","","","2"
"Often","2017","Single parent ","no migration background","","","","","2"
"Often","2017","Single parent ","direct migration background","","","","","2"
"Often","2017","Single parent ","indirect migration background","","","","","2"
"Often","2017","Couple + C. LE 16 ","no migration background","","","","","2"
"Often","2017","Couple + C. LE 16 ","direct migration background","","","","","2"
"Often","2017","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Often","2017","Couple + C. GT 16 ","no migration background","","","","","2"
"Often","2017","Couple + C. GT 16 ","direct migration background","","","","","2"
"Often","2017","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Often","2017","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Often","2017","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Often","2017","Couple + C. LE and GT 16","no migration background","","","","","2"
"Rarely","2017","1-pers.-HH","no migration background","","","","","4"
"Rarely","2017","1-pers.-HH","direct migration background","","","","","4"
"Rarely","2017","1-pers.-HH","indirect migration background","","","","","4"
"Rarely","2017","(Married) couple without C. ","no migration background","","","","","4"
"Rarely","2017","(Married) couple without C. ","direct migration background","","","","","4"
"Rarely","2017","(Married) couple without C. ","indirect migration background","","","","","4"
"Rarely","2017","Single parent ","indirect migration background","","","","","4"
"Rarely","2017","Couple + C. LE 16 ","no migration background","","","","","4"
"Rarely","2017","Couple + C. LE 16 ","direct migration background","","","","","4"
"Rarely","2017","Single parent ","no migration background","","","","","4"
"Rarely","2017","Single parent ","direct migration background","","","","","4"
"Rarely","2017","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Rarely","2017","Couple + C. GT 16 ","no migration background","","","","","4"
"Rarely","2017","Couple + C. GT 16 ","indirect migration background","","","","","4"
"Rarely","2017","Couple + C. LE and GT 16","no migration background","","","","","4"
"Rarely","2017","Couple + C. LE and GT 16","direct migration background","","","","","4"
"Rarely","2017","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"Rarely","2017","Couple + C. GT 16 ","direct migration background","","","","","4"
"Sometimes","2017","1-pers.-HH","no migration background","","","","","3"
"Sometimes","2017","1-pers.-HH","direct migration background","","","","","3"
"Sometimes","2017","(Married) couple without C. ","indirect migration background","","","","","3"
"Sometimes","2017","1-pers.-HH","indirect migration background","","","","","3"
"Sometimes","2017","(Married) couple without C. ","no migration background","","","","","3"
"Sometimes","2017","(Married) couple without C. ","direct migration background","","","","","3"
"Sometimes","2017","Single parent ","no migration background","","","","","3"
"Sometimes","2017","Single parent ","indirect migration background","","","","","3"
"Sometimes","2017","Couple + C. LE 16 ","no migration background","","","","","3"
"Sometimes","2017","Couple + C. GT 16 ","direct migration background","","","","","3"
"Sometimes","2017","Single parent ","direct migration background","","","","","3"
"Sometimes","2017","Couple + C. GT 16 ","no migration background","","","","","3"
"Sometimes","2017","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"Sometimes","2017","Couple + C. LE and GT 16","no migration background","","","","","3"
"Sometimes","2017","Couple + C. LE and GT 16","direct migration background","","","","","3"
"Sometimes","2017","Couple + C. LE 16 ","direct migration background","","","","","3"
"Sometimes","2017","Couple + C. LE 16 ","indirect migration background","","","","","3"
"Sometimes","2017","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Very often","2017","1-pers.-HH","no migration background","","","","","1"
"Very often","2017","1-pers.-HH","direct migration background","","","","","1"
"Very often","2017","1-pers.-HH","indirect migration background","","","","","1"
"Very often","2017","(Married) couple without C. ","no migration background","","","","","1"
"Very often","2017","Single parent ","direct migration background","","","","","1"
"Very often","2017","(Married) couple without C. ","direct migration background","","","","","1"
"Very often","2017","(Married) couple without C. ","indirect migration background","","","","","1"
"Very often","2017","Single parent ","no migration background","","","","","1"
"Very often","2017","Single parent ","indirect migration background","","","","","1"
"Very often","2017","Couple + C. LE 16 ","no migration background","","","","","1"
"Very often","2017","Couple + C. LE 16 ","direct migration background","","","","","1"
"Very often","2017","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Very often","2017","Couple + C. GT 16 ","direct migration background","","","","","1"
"Very often","2017","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Very often","2017","Couple + C. LE and GT 16","no migration background","","","","","1"
"Very often","2017","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Very often","2017","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Very often","2017","Couple + C. GT 16 ","no migration background","","","","","1"
"Never","2018","1-pers.-HH","no migration background","1610","0.485245128669219","0.468487736774797","0.50200252056364","5"
"Never","2018","1-pers.-HH","direct migration background","228","0.482819839764104","0.438255445518956","0.527384234009252","5"
"Never","2018","1-pers.-HH","indirect migration background","48","0.182300929181711","0.130450843004011","0.234151015359411","5"
"Never","2018","(Married) couple without C. ","no migration background","3831","0.536372738012258","0.524489575919317","0.548255900105199","5"
"Never","2018","(Married) couple without C. ","direct migration background","472","0.461306956182497","0.430317026962198","0.492296885402796","5"
"Never","2018","(Married) couple without C. ","indirect migration background","77","0.33402795566477","0.272807004208434","0.395248907121105","5"
"Never","2018","Single parent ","no migration background","638","0.381359237539625","0.358174311896317","0.404544163182932","5"
"Never","2018","Single parent ","direct migration background","118","0.343613906961933","0.290315623392329","0.396912190531536","5"
"Never","2018","Single parent ","indirect migration background","72","0.374385836770914","0.310579333413414","0.438192340128413","5"
"Never","2018","Couple + C. LE 16 ","no migration background","1507","0.405313076413071","0.389235343770948","0.421390809055195","5"
"Never","2018","Couple + C. LE 16 ","direct migration background","614","0.442522560216837","0.416716185588716","0.468328934844958","5"
"Never","2018","Couple + C. LE 16 ","indirect migration background","153","0.316049138561116","0.272900170116145","0.359198107006088","5"
"Never","2018","Couple + C. GT 16 ","no migration background","900","0.392018465434554","0.372157105700166","0.411879825168943","5"
"Never","2018","Couple + C. GT 16 ","direct migration background","221","0.45340397408272","0.408397492998301","0.498410455167139","5"
"Never","2018","Couple + C. GT 16 ","indirect migration background","62","0.312272702556005","0.251174688155335","0.373370716956676","5"
"Never","2018","Couple + C. LE and GT 16","no migration background","510","0.39041131131822","0.364875260728552","0.415947361907888","5"
"Never","2018","Couple + C. LE and GT 16","direct migration background","207","0.386786569148793","0.344183807321048","0.429389330976538","5"
"Never","2018","Couple + C. LE and GT 16","indirect migration background","77","0.283311844555907","0.230812684801699","0.335811004310115","5"
"Often","2018","1-pers.-HH","no migration background","149","0.0379573928811654","0.031550153611206","0.0443646321511248","2"
"Often","2018","1-pers.-HH","direct migration background","35","0.0624719511959804","0.040889081149652","0.0840548212423088","2"
"Often","2018","1-pers.-HH","indirect migration background","28","","","","2"
"Often","2018","(Married) couple without C. ","no migration background","118","0.0178491117574901","0.014694022849671","0.0210042006653093","2"
"Often","2018","(Married) couple without C. ","direct migration background","54","0.0655467250914074","0.0501613108791999","0.0809321393036149","2"
"Often","2018","(Married) couple without C. ","indirect migration background","15","","","","2"
"Often","2018","Single parent ","no migration background","95","0.0654125616016107","0.053610446278733","0.0772146769244884","2"
"Often","2018","Single parent ","direct migration background","23","","","","2"
"Often","2018","Single parent ","indirect migration background","24","","","","2"
"Often","2018","Couple + C. LE 16 ","no migration background","74","0.0230778039518841","0.0181606644614655","0.0279949434423028","2"
"Often","2018","Couple + C. LE 16 ","direct migration background","70","0.051365743259046","0.0398965774546976","0.0628349090633943","2"
"Often","2018","Couple + C. LE 16 ","indirect migration background","27","","","","2"
"Often","2018","Couple + C. GT 16 ","no migration background","115","0.0546680260180936","0.0454195666973787","0.0639164853388086","2"
"Often","2018","Couple + C. GT 16 ","direct migration background","37","0.0793641364669423","0.0549267220317766","0.103801550902108","2"
"Often","2018","Couple + C. GT 16 ","indirect migration background","17","","","","2"
"Often","2018","Couple + C. LE and GT 16","indirect migration background","34","0.126506278506673","0.0877768750956814","0.165235681917664","2"
"Often","2018","Couple + C. LE and GT 16","direct migration background","35","0.0570902985096235","0.0367942056397841","0.0773863913794629","2"
"Often","2018","Couple + C. LE and GT 16","no migration background","70","0.0480119958138067","0.0368211038794489","0.0592028877481645","2"
"Rarely","2018","1-pers.-HH","no migration background","1042","0.302351098533029","0.286951839143803","0.317750357922254","4"
"Rarely","2018","1-pers.-HH","direct migration background","117","0.246482800167581","0.208048903319523","0.28491669701564","4"
"Rarely","2018","1-pers.-HH","indirect migration background","77","0.326003621679418","0.263053252249175","0.38895399110966","4"
"Rarely","2018","(Married) couple without C. ","no migration background","2050","0.321785138343288","0.310652942634473","0.332917334052104","4"
"Rarely","2018","(Married) couple without C. ","direct migration background","293","0.309881258807159","0.28113280675171","0.338629710862608","4"
"Rarely","2018","Single parent ","indirect migration background","62","0.237527396127585","0.181419894592433","0.293634897662736","4"
"Rarely","2018","Couple + C. LE 16 ","no migration background","1455","0.402443910605922","0.386384584441289","0.418503236770556","4"
"Rarely","2018","(Married) couple without C. ","indirect migration background","79","0.309406391779768","0.249405654724863","0.369407128834674","4"
"Rarely","2018","Single parent ","no migration background","578","0.320228829172955","0.297958281836126","0.342499376509783","4"
"Rarely","2018","Single parent ","direct migration background","82","0.291665565098665","0.240655024289753","0.342676105907578","4"
"Rarely","2018","Couple + C. LE 16 ","direct migration background","451","0.291291273379702","0.26768413921529","0.314898407544115","4"
"Rarely","2018","Couple + C. LE 16 ","indirect migration background","154","0.302657229892838","0.260020946580653","0.345293513205023","4"
"Rarely","2018","Couple + C. GT 16 ","no migration background","845","0.358511698020051","0.339001730030341","0.378021666009761","4"
"Rarely","2018","Couple + C. GT 16 ","indirect migration background","72","0.297543167084865","0.23726823002873","0.357818104141","4"
"Rarely","2018","Couple + C. LE and GT 16","no migration background","505","0.371833186933033","0.34653521812279","0.397131155743277","4"
"Rarely","2018","Couple + C. LE and GT 16","direct migration background","139","0.298439967160238","0.258412589014514","0.338467345305962","4"
"Rarely","2018","Couple + C. LE and GT 16","indirect migration background","63","0.225271630857878","0.176599220437012","0.273944041278745","4"
"Rarely","2018","Couple + C. GT 16 ","direct migration background","116","0.239152356869389","0.200588066475166","0.277716647263613","4"
"Sometimes","2018","1-pers.-HH","no migration background","581","0.167473363604609","0.154953559261915","0.179993167947303","3"
"Sometimes","2018","1-pers.-HH","direct migration background","96","0.192157743541239","0.157020575632516","0.227294911449962","3"
"Sometimes","2018","(Married) couple without C. ","indirect migration background","54","0.253742732717037","0.197259211818547","0.310226253615526","3"
"Sometimes","2018","1-pers.-HH","indirect migration background","57","0.302480279338541","0.240794498381645","0.364166060295438","3"
"Sometimes","2018","(Married) couple without C. ","no migration background","751","0.122257555913958","0.11445142923012","0.130063682597795","3"
"Sometimes","2018","(Married) couple without C. ","direct migration background","165","0.158828925590503","0.136106124703614","0.181551726477393","3"
"Sometimes","2018","Single parent ","no migration background","357","0.226217984301174","0.206247334971698","0.24618863363065","3"
"Sometimes","2018","Single parent ","direct migration background","79","0.256943231540947","0.207905794952904","0.305980668128991","3"
"Sometimes","2018","Single parent ","indirect migration background","62","0.277459930226683","0.218428533525578","0.336491326927789","3"
"Sometimes","2018","Couple + C. LE 16 ","no migration background","535","0.167387845825996","0.155162289424951","0.179613402227042","3"
"Sometimes","2018","Couple + C. LE 16 ","indirect migration background","98","0.279554148000659","0.237904215240812","0.321204080760506","3"
"Sometimes","2018","Couple + C. GT 16 ","no migration background","439","0.184699874077626","0.168912766253152","0.200486981902101","3"
"Sometimes","2018","Couple + C. GT 16 ","direct migration background","89","0.221010125829653","0.183498045115189","0.258522206544116","3"
"Sometimes","2018","Couple + C. GT 16 ","indirect migration background","69","0.297079718833238","0.236831877157154","0.357327560509322","3"
"Sometimes","2018","Couple + C. LE and GT 16","no migration background","298","0.178570749513005","0.158523060037099","0.198618438988912","3"
"Sometimes","2018","Couple + C. LE and GT 16","direct migration background","114","0.247829769852979","0.210061156565552","0.285598383140405","3"
"Sometimes","2018","Couple + C. LE and GT 16","indirect migration background","101","0.346231804554795","0.290801119305985","0.401662489803606","3"
"Sometimes","2018","Couple + C. LE 16 ","direct migration background","271","0.20275462854531","0.181865177232223","0.223644079858397","3"
"Very often","2018","1-pers.-HH","indirect migration background","3","","","","1"
"Very often","2018","(Married) couple without C. ","no migration background","15","","","","1"
"Very often","2018","1-pers.-HH","no migration background","35","0.00697301631197858","0.00418293752542442","0.00976309509853274","1"
"Very often","2018","1-pers.-HH","direct migration background","7","","","","1"
"Very often","2018","(Married) couple without C. ","direct migration background","10","","","","1"
"Very often","2018","(Married) couple without C. ","indirect migration background","3","","","","1"
"Very often","2018","Single parent ","no migration background","18","","","","1"
"Very often","2018","Single parent ","direct migration background","3","","","","1"
"Very often","2018","Single parent ","indirect migration background","1","","","","1"
"Very often","2018","Couple + C. LE 16 ","no migration background","11","","","","1"
"Very often","2018","Couple + C. LE 16 ","direct migration background","17","","","","1"
"Very often","2018","Couple + C. LE 16 ","indirect migration background","14","","","","1"
"Very often","2018","Couple + C. GT 16 ","direct migration background","7","","","","1"
"Very often","2018","Couple + C. LE and GT 16","no migration background","19","","","","1"
"Very often","2018","Couple + C. GT 16 ","no migration background","22","","","","1"
"Very often","2018","Couple + C. GT 16 ","indirect migration background","1","","","","1"
"Very often","2018","Couple + C. LE and GT 16","direct migration background","7","","","","1"
"Very often","2018","Couple + C. LE and GT 16","indirect migration background","8","","","","1"
