"ple0008","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Poor","2013","vocational + Abi","West Germany","56","0.0254064779887938","0.0185997623325741","0.0322131936450135"
"Poor","2013","vocational + Abi","East Germany","7","","",""
"Poor","2013","higher vocational","West Germany","37","0.0322473058321381","0.0226258205566069","0.0418687911076693"
"Poor","2013","higher vocational","East Germany","20","","",""
"Poor","2013","higher education","West Germany","107","0.0243771645389503","0.0202319469369297","0.028522382140971"
"Poor","2013","higher education","East Germany","42","0.0312783120588683","0.0226376663339032","0.0399189577838334"
"Very good","2014","in school","West Germany","126","0.33028627228828","0.283728207555504","0.376844337021057"
"Very good","2014","in school","East Germany","16","","",""
"Very good","2014","inadequately","West Germany","37","0.0782966471399953","0.0534486100518752","0.103144684228115"
"Very good","2014","inadequately","East Germany","5","","",""
"Very good","2014","general elemantary","West Germany","314","0.104728915047315","0.0932636686932624","0.116194161401367"
"Very good","2014","general elemantary","East Germany","30","0.0938896040535971","0.0646402876868928","0.123138920420301"
"Very good","2014","middle vocational","West Germany","849","0.0807986859273481","0.0753839557279133","0.0862134161267829"
"Very good","2014","middle vocational","East Germany","174","0.0664079874053375","0.0572936947908676","0.0755222800198074"
"Very good","2014","vocational + Abi","West Germany","202","0.126305556492879","0.110777050613091","0.141834062372667"
"Very good","2014","vocational + Abi","East Germany","32","0.121026623894423","0.0839330920937663","0.15812015569508"
"Very good","2014","higher vocational","West Germany","84","0.0634895871514554","0.049641181801539","0.0773379925013718"
"Very good","2014","higher vocational","East Germany","17","","",""
"Very good","2014","higher education","West Germany","648","0.146988209994465","0.136960561503139","0.157015858485792"
"Very good","2014","higher education","East Germany","126","0.07817068375112","0.0643346644981452","0.0920067030040948"
"Good","2014","in school","West Germany","179","0.429828383164798","0.380821689860193","0.478835076469403"
"Good","2014","in school","East Germany","31","0.581029977746678","0.450636012830735","0.711423942662621"
"Good","2014","inadequately","West Germany","137","0.288164491751208","0.246272117274872","0.330056866227543"
"Good","2014","inadequately","East Germany","20","","",""
"Good","2014","general elemantary","West Germany","913","0.27282117124044","0.256143613333478","0.289498729147402"
"Good","2014","general elemantary","East Germany","135","0.299795239369106","0.25384991676956","0.345740561968652"
"Good","2014","middle vocational","West Germany","3728","0.359997077116039","0.350460120197876","0.369534034034202"
"Good","2014","middle vocational","East Germany","1050","0.340588103217769","0.323240983702929","0.357935222732609"
"Good","2014","vocational + Abi","West Germany","768","0.423311836464095","0.400215697678228","0.446407975249963"
"Good","2014","vocational + Abi","East Germany","156","0.503603541586083","0.446740695732226","0.560466387439941"
"Good","2014","higher vocational","West Germany","494","0.409708362384118","0.381778876604707","0.437637848163529"
"Good","2014","higher vocational","East Germany","160","0.379912169983249","0.332815932111876","0.427008407854622"
"Good","2014","higher education","West Germany","2245","0.43914249424062","0.425088190521837","0.453196797959403"
"Good","2014","higher education","East Germany","650","0.406178918801707","0.380865521250826","0.431492316352587"
"Satisfactory","2014","in school","West Germany","69","0.206608384098941","0.166528834591036","0.246687933606847"
"Satisfactory","2014","in school","East Germany","5","","",""
"Satisfactory","2014","inadequately","West Germany","129","0.241973807898931","0.202359579059868","0.281588036737993"
"Satisfactory","2014","inadequately","East Germany","18","","",""
"Satisfactory","2014","general elemantary","West Germany","871","0.353632552622676","0.335731083833609","0.371534021411743"
"Satisfactory","2014","general elemantary","East Germany","113","0.321517617372831","0.274680723628925","0.368354511116736"
"Satisfactory","2014","middle vocational","West Germany","3313","0.346901294097053","0.337444112546173","0.356358475647933"
"Satisfactory","2014","middle vocational","East Germany","1039","0.363969797906157","0.346357915067853","0.381581680744461"
"Satisfactory","2014","vocational + Abi","West Germany","533","0.313571491108143","0.291884235534098","0.335258746682187"
"Satisfactory","2014","vocational + Abi","East Germany","84","0.285213416574513","0.233863110330767","0.336563722818258"
"Satisfactory","2014","higher vocational","West Germany","431","0.358486465859119","0.33125120721632","0.385721724501918"
"Satisfactory","2014","higher vocational","East Germany","156","0.389417282550619","0.342102388263806","0.436732176837433"
"Satisfactory","2014","higher education","West Germany","1307","0.280460310815706","0.267738661580117","0.293181960051296"
"Satisfactory","2014","higher education","East Germany","447","0.337169159059889","0.312802879666299","0.361535438453478"
"Less good","2014","in school","West Germany","16","","",""
"Less good","2014","in school","East Germany","2","","",""
"Less good","2014","inadequately","West Germany","101","0.266327474108583","0.225440588264502","0.307214359952663"
"Less good","2014","inadequately","East Germany","11","","",""
"Less good","2014","general elemantary","West Germany","499","0.20769019949379","0.192501229458136","0.222879169529443"
"Less good","2014","general elemantary","East Germany","79","0.203039484601405","0.162700490595782","0.243378478607029"
"Less good","2014","middle vocational","West Germany","1471","0.169877281344383","0.162416090379625","0.177338472309141"
"Less good","2014","middle vocational","East Germany","469","0.177855564568877","0.163858336656421","0.191852792481333"
"Less good","2014","vocational + Abi","West Germany","210","0.110719687238467","0.0960517035027839","0.125387670974149"
"Less good","2014","vocational + Abi","East Germany","22","","",""
"Less good","2014","higher vocational","West Germany","156","0.143847004101119","0.123916498721693","0.163777509480546"
"Less good","2014","higher vocational","East Germany","60","0.154007306492601","0.118982803740297","0.189031809244905"
"Less good","2014","higher education","West Germany","505","0.111314979209787","0.102407987069747","0.120221971349826"
"Less good","2014","higher education","East Germany","179","0.142859359136459","0.124823188433068","0.16089552983985"
"Poor","2014","in school","West Germany","2","","",""
"Poor","2014","in school","East Germany","1","","",""
"Poor","2014","inadequately","West Germany","45","0.125237579101284","0.0946223642630136","0.155852793939554"
"Poor","2014","inadequately","East Germany","2","","",""
"Poor","2014","general elemantary","West Germany","143","0.0611271615957802","0.0521571436444047","0.0700971795471558"
"Poor","2014","general elemantary","East Germany","25","","",""
"Poor","2014","middle vocational","West Germany","370","0.0424256615151769","0.0384209621801894","0.0464303608501644"
"Poor","2014","middle vocational","East Germany","135","0.0511785469018597","0.0431123193807289","0.0592447744229905"
"Poor","2014","vocational + Abi","West Germany","45","0.0260914286964164","0.0186398776664536","0.0335429797263793"
"Poor","2014","vocational + Abi","East Germany","3","","",""
"Poor","2014","higher vocational","West Germany","26","","",""
"Poor","2014","higher vocational","East Germany","15","","",""
"Poor","2014","higher education","West Germany","85","0.0220940057394218","0.0179313919394666","0.0262566195393769"
"Poor","2014","higher education","East Germany","44","0.0356218792508255","0.0260687416660799","0.0451750168355711"
"Very good","2015","in school","West Germany","92","0.291495817799061","0.241703714149563","0.341287921448559"
"Very good","2015","in school","East Germany","21","","",""
"Very good","2015","inadequately","West Germany","62","0.0903168580627428","0.0647807390374035","0.115852977088082"
"Very good","2015","inadequately","East Germany","7","","",""
"Very good","2015","general elemantary","West Germany","313","0.0922229713908115","0.0811353504254956","0.103310592356127"
"Very good","2015","general elemantary","East Germany","33","0.0702848375895361","0.0440603241921627","0.0965093509869095"
"Very good","2015","middle vocational","West Germany","923","0.0845011875082225","0.0788975372214152","0.0901048377950297"
"Very good","2015","middle vocational","East Germany","162","0.0560455155896843","0.0474629288327266","0.0646281023466419"
"Very good","2015","vocational + Abi","West Germany","240","0.130221444906552","0.115000349791566","0.145442540021537"
"Very good","2015","vocational + Abi","East Germany","32","0.123992519300929","0.0860609560335795","0.161924082568279"
"Very good","2015","higher vocational","West Germany","66","0.0550312030072936","0.0417703285706819","0.0682920774439054"
"Very good","2015","higher vocational","East Germany","19","","",""
"Very good","2015","higher education","West Germany","782","0.150542306323958","0.140647069329218","0.160437543318698"
"Very good","2015","higher education","East Germany","131","0.0970243045593328","0.0816777716024591","0.112370837516207"
"Good","2015","in school","West Germany","156","0.527808942281709","0.473111080066481","0.582506804496937"
"Good","2015","in school","East Germany","27","","",""
"Good","2015","inadequately","West Germany","156","0.261392310640731","0.222247091701729","0.300537529579733"
"Good","2015","inadequately","East Germany","13","","",""
"Good","2015","general elemantary","West Germany","922","0.315610396337492","0.297800697592081","0.333420095082904"
"Good","2015","general elemantary","East Germany","117","0.306987438373199","0.259668769968953","0.354306106777445"
"Good","2015","middle vocational","West Germany","3590","0.357292755278248","0.347638263255857","0.366947247300639"
"Good","2015","middle vocational","East Germany","999","0.33231440958821","0.314737892155404","0.349890927021015"
"Good","2015","vocational + Abi","West Germany","837","0.412904933204489","0.390637018533566","0.435172847875412"
"Good","2015","vocational + Abi","East Germany","143","0.503674838290523","0.446129868516143","0.561219808064904"
"Good","2015","higher vocational","West Germany","457","0.371576933334747","0.343476736809603","0.399677129859891"
"Good","2015","higher vocational","East Germany","153","0.384089228477784","0.33636525377627","0.431813203179298"
"Good","2015","higher education","West Germany","2341","0.439965110153303","0.426229666190771","0.453700554115835"
"Good","2015","higher education","East Germany","606","0.410936022017076","0.385426617786683","0.43644542624747"
"Satisfactory","2015","in school","West Germany","52","0.136265243825713","0.0986766699668414","0.173853817684585"
"Satisfactory","2015","in school","East Germany","8","","",""
"Satisfactory","2015","inadequately","West Germany","115","0.268753725213877","0.229259418926426","0.308248031501328"
"Satisfactory","2015","inadequately","East Germany","19","","",""
"Satisfactory","2015","general elemantary","West Germany","804","0.332775078329788","0.31471827998093","0.350831876678645"
"Satisfactory","2015","general elemantary","East Germany","121","0.360001053670677","0.3107582043707","0.409243902970653"
"Satisfactory","2015","middle vocational","West Germany","3184","0.346131805605812","0.336547148387453","0.355716462824171"
"Satisfactory","2015","middle vocational","East Germany","1006","0.372736185551094","0.354693626457924","0.390778744644265"
"Satisfactory","2015","vocational + Abi","West Germany","554","0.320223688485406","0.299122348345462","0.341325028625351"
"Satisfactory","2015","vocational + Abi","East Germany","83","0.262465182432582","0.211827221936035","0.313103142929128"
"Satisfactory","2015","higher vocational","West Germany","417","0.383736256483085","0.355457607869468","0.412014905096703"
"Satisfactory","2015","higher vocational","East Germany","153","0.369035779491448","0.321688149291366","0.416383409691531"
"Satisfactory","2015","higher education","West Germany","1314","0.280148334903855","0.267722042464435","0.292574627343274"
"Satisfactory","2015","higher education","East Germany","480","0.327763290410118","0.303425942841051","0.352100637979186"
"Less good","2015","in school","West Germany","18","","",""
"Less good","2015","in school","East Germany","2","","",""
"Less good","2015","inadequately","West Germany","115","0.240433513632269","0.202361503354435","0.278505523910104"
"Less good","2015","inadequately","East Germany","11","","",""
"Less good","2015","general elemantary","West Germany","457","0.202065804828786","0.186678619940266","0.217452989717307"
"Less good","2015","general elemantary","East Germany","63","0.147981435608638","0.111553898800688","0.184408972416587"
"Less good","2015","middle vocational","West Germany","1422","0.168804172000349","0.16125752579","0.176350818210697"
"Less good","2015","middle vocational","East Germany","470","0.186039225227083","0.171518903467098","0.200559546987068"
"Less good","2015","vocational + Abi","West Germany","208","0.110215861911421","0.0960525546337946","0.124379169189048"
"Less good","2015","vocational + Abi","East Germany","25","","",""
"Less good","2015","higher vocational","West Germany","162","0.143496898849614","0.123110305837238","0.163883491861989"
"Less good","2015","higher vocational","East Germany","51","0.130620184052144","0.0975549527238336","0.163685415380455"
"Less good","2015","higher education","West Germany","499","0.109095417637066","0.100468713742101","0.11772212153203"
"Less good","2015","higher education","East Germany","167","0.125650088884311","0.108464832653777","0.142835345114845"
"Poor","2015","in school","West Germany","2","","",""
"Poor","2015","in school","East Germany","","","",""
"Poor","2015","inadequately","West Germany","36","0.139103592450381","0.108273840462829","0.169933344437932"
"Poor","2015","inadequately","East Germany","3","","",""
"Poor","2015","general elemantary","West Germany","120","0.0573257491131219","0.0484176526184428","0.0662338456078011"
"Poor","2015","general elemantary","East Germany","31","0.114745234757951","0.0820485948190835","0.147441874696819"
"Poor","2015","middle vocational","West Germany","345","0.0432700796073685","0.0391708782641151","0.0473692809506219"
"Poor","2015","middle vocational","East Germany","122","0.052864664043928","0.0445151538568846","0.0612141742309714"
"Poor","2015","vocational + Abi","West Germany","39","0.0264340714921318","0.0191786105172325","0.0336895324670311"
"Poor","2015","vocational + Abi","East Germany","7","","",""
"Poor","2015","higher vocational","West Germany","34","0.0461587083252607","0.0339569109568746","0.0583605056936468"
"Poor","2015","higher vocational","East Germany","23","","",""
"Poor","2015","higher education","West Germany","81","0.0202488309818187","0.016351350819758","0.0241463111438794"
"Poor","2015","higher education","East Germany","45","0.0386262941291615","0.0286350489114537","0.0486175393468692"
"Very good","2016","in school","West Germany","114","0.392026112350211","0.338452280433647","0.445599944266775"
"Very good","2016","in school","East Germany","15","","",""
"Very good","2016","inadequately","West Germany","529","0.123789661209946","0.108073845641195","0.139505476778697"
"Very good","2016","inadequately","East Germany","98","0.156600397895114","0.118417261790242","0.194783533999985"
"Very good","2016","general elemantary","West Germany","529","0.093366519556114","0.0829046758792287","0.103828363232999"
"Very good","2016","general elemantary","East Germany","99","0.0925323913668042","0.0664455570869032","0.118619225646705"
"Very good","2016","middle vocational","West Germany","1028","0.0776788632258039","0.0721920523103735","0.0831656741412343"
"Very good","2016","middle vocational","East Germany","206","0.0641495760959461","0.0549126985897929","0.0733864536020994"
"Very good","2016","vocational + Abi","West Germany","251","0.120062505161157","0.105243238261647","0.134881772060668"
"Very good","2016","vocational + Abi","East Germany","43","0.136786377231406","0.0975744986187761","0.175998255844036"
"Very good","2016","higher vocational","West Germany","65","0.0528950148835908","0.0393114935268598","0.0664785362403219"
"Very good","2016","higher vocational","East Germany","16","","",""
"Very good","2016","higher education","West Germany","885","0.126935732371546","0.117894499470347","0.135976965272745"
"Very good","2016","higher education","East Germany","158","0.101701043642391","0.0862969143062337","0.117105172978548"
"Good","2016","in school","West Germany","142","0.45483929275633","0.400195100530919","0.509483484981741"
"Good","2016","in school","East Germany","20","","",""
"Good","2016","inadequately","West Germany","495","0.273960035898844","0.25267793880226","0.295242132995428"
"Good","2016","inadequately","East Germany","116","0.306442213983583","0.258005564886875","0.354878863080291"
"Good","2016","general elemantary","West Germany","1012","0.310704884312275","0.294064114777536","0.327345653847014"
"Good","2016","general elemantary","East Germany","135","0.31454879364176","0.272747357315295","0.356350229968226"
"Good","2016","middle vocational","West Germany","3403","0.356706645186704","0.346887184965529","0.366526105407879"
"Good","2016","middle vocational","East Germany","995","0.34685426729337","0.32891091285106","0.364797621735681"
"Good","2016","vocational + Abi","West Germany","769","0.4276314435118","0.405075042504054","0.450187844519547"
"Good","2016","vocational + Abi","East Germany","153","0.519194209738375","0.462179509172012","0.576208910304739"
"Good","2016","higher vocational","West Germany","424","0.425460757573531","0.39545562568646","0.455465889460602"
"Good","2016","higher vocational","East Germany","146","0.395629833706986","0.345805298649758","0.445454368764214"
"Good","2016","higher education","West Germany","2304","0.442724527650795","0.429234452806294","0.456214602495297"
"Good","2016","higher education","East Germany","631","0.416976413742656","0.391848130935984","0.442104696549328"
"Satisfactory","2016","in school","West Germany","42","0.088847868909394","0.0576250791435115","0.120070658675277"
"Satisfactory","2016","in school","East Germany","10","","",""
"Satisfactory","2016","inadequately","West Germany","328","0.279018853946275","0.257616118715509","0.300421589177041"
"Satisfactory","2016","inadequately","East Germany","72","0.338535630658513","0.288817603296553","0.388253658020473"
"Satisfactory","2016","general elemantary","West Germany","808","0.329923310054305","0.313016350228469","0.346830269880141"
"Satisfactory","2016","general elemantary","East Germany","130","0.309194627157089","0.26758893581771","0.350800318496469"
"Satisfactory","2016","middle vocational","West Germany","3020","0.351982754091623","0.342192781924085","0.36177272625916"
"Satisfactory","2016","middle vocational","East Germany","932","0.361345308300848","0.343235271544892","0.379455345056805"
"Satisfactory","2016","vocational + Abi","West Germany","554","0.296487542806403","0.275664881794922","0.317310203817884"
"Satisfactory","2016","vocational + Abi","East Germany","65","0.238783694471212","0.190132505543953","0.287434883398471"
"Satisfactory","2016","higher vocational","West Germany","362","0.345324887106415","0.316469108851335","0.374180665361495"
"Satisfactory","2016","higher vocational","East Germany","138","0.350778838967169","0.302153767165291","0.399403910769047"
"Satisfactory","2016","higher education","West Germany","1379","0.293653806637348","0.281284674608429","0.306022938666267"
"Satisfactory","2016","higher education","East Germany","443","0.307609224585433","0.284089116233531","0.331129332937334"
"Less good","2016","in school","West Germany","18","","",""
"Less good","2016","in school","East Germany","1","","",""
"Less good","2016","inadequately","West Germany","240","0.253900665601287","0.233131416475737","0.274669914726837"
"Less good","2016","inadequately","East Germany","45","0.159223278917252","0.120781622745583","0.197664935088921"
"Less good","2016","general elemantary","West Germany","462","0.199046259644653","0.184688803693585","0.21340371559572"
"Less good","2016","general elemantary","East Germany","79","0.209934366754067","0.173271005724329","0.246597727783805"
"Less good","2016","middle vocational","West Germany","1347","0.169421264171809","0.161731697874115","0.177110830469504"
"Less good","2016","middle vocational","East Germany","445","0.179752709986506","0.165277155993248","0.194228263979764"
"Less good","2016","vocational + Abi","West Germany","221","0.119477691191311","0.104689648344363","0.134265734038259"
"Less good","2016","vocational + Abi","East Germany","26","","",""
"Less good","2016","higher vocational","West Germany","161","0.141883868683091","0.120707792987596","0.163059944378586"
"Less good","2016","higher vocational","East Germany","58","0.187642038549553","0.14786009280276","0.227423984296346"
"Less good","2016","higher education","West Germany","544","0.115312515160633","0.106637988872088","0.123987041449177"
"Less good","2016","higher education","East Germany","197","0.137167044740984","0.119634205243943","0.154699884238024"
"Poor","2016","in school","West Germany","3","","",""
"Poor","2016","in school","East Germany","","","",""
"Poor","2016","inadequately","West Germany","95","0.0693307833436472","0.0572094253507754","0.0814521413365189"
"Poor","2016","inadequately","East Germany","17","","",""
"Poor","2016","general elemantary","West Germany","160","0.0669590264326539","0.0579712618525853","0.0759467910127225"
"Poor","2016","general elemantary","East Germany","31","0.0737898210802792","0.0502549445846285","0.09732469757593"
"Poor","2016","middle vocational","West Germany","344","0.0442104733240603","0.0399966997182857","0.048424246929835"
"Poor","2016","middle vocational","East Germany","125","0.0478981383233287","0.0398475783018653","0.0559486983447921"
"Poor","2016","vocational + Abi","West Germany","53","0.0363408173293283","0.0278087124563248","0.0448729222023318"
"Poor","2016","vocational + Abi","East Germany","8","","",""
"Poor","2016","higher vocational","West Germany","31","0.0344354717533724","0.0233692439347004","0.0455016995720445"
"Poor","2016","higher vocational","East Germany","12","","",""
"Poor","2016","higher education","West Germany","96","0.0213734181796781","0.0174455391971438","0.0253012971622124"
"Poor","2016","higher education","East Germany","50","0.0365462732885366","0.0269831229489897","0.0461094236280836"
"Very good","2017","in school","West Germany","125","0.319750807742069","0.271707417288426","0.367794198195712"
"Very good","2017","in school","East Germany","25","","",""
"Very good","2017","inadequately","West Germany","710","0.158891818208363","0.143866296614248","0.173917339802477"
"Very good","2017","inadequately","East Germany","109","0.139325628560533","0.1024087747371","0.176242482383965"
"Very good","2017","general elemantary","West Germany","626","0.0873813695225106","0.0777885719037937","0.0969741671412275"
"Very good","2017","general elemantary","East Germany","81","0.08041319928165","0.0570854480906689","0.103740950472631"
"Very good","2017","middle vocational","West Germany","1177","0.0796757299727358","0.0743731034420442","0.0849783565034275"
"Very good","2017","middle vocational","East Germany","207","0.0458211211178006","0.038330074709299","0.0533121675263022"
"Very good","2017","vocational + Abi","West Germany","273","0.11991391468546","0.105733132219201","0.134094697151719"
"Very good","2017","vocational + Abi","East Germany","47","0.135228656658406","0.0990388683498944","0.171418444966917"
"Very good","2017","higher vocational","West Germany","93","0.0756446271498589","0.0603216340135108","0.0909676202862071"
"Very good","2017","higher vocational","East Germany","20","","",""
"Very good","2017","higher education","West Germany","1051","0.149803865652597","0.140706017488352","0.158901713816843"
"Very good","2017","higher education","East Germany","171","0.0865721715222442","0.0726489456783255","0.100495397366163"
"Good","2017","in school","West Germany","161","0.448238552765019","0.39700858466699","0.499468520863049"
"Good","2017","in school","East Germany","34","0.443324201455876","0.327771312641461","0.558877090270291"
"Good","2017","inadequately","West Germany","715","0.264507699533683","0.246379232323864","0.282636166743501"
"Good","2017","inadequately","East Germany","112","0.333154249175507","0.282905516443865","0.383402981907148"
"Good","2017","general elemantary","West Germany","1152","0.314175450925233","0.298407188820913","0.329943713029553"
"Good","2017","general elemantary","East Germany","168","0.30880419787553","0.269171377114626","0.348437018636434"
"Good","2017","middle vocational","West Germany","3682","0.344150875056701","0.334847640126393","0.353454109987008"
"Good","2017","middle vocational","East Germany","1137","0.38024894757545","0.36285743402686","0.397640461124041"
"Good","2017","vocational + Abi","West Germany","862","0.430126264292347","0.40851450463823","0.451738023946463"
"Good","2017","vocational + Abi","East Germany","168","0.516540594318564","0.463655501994496","0.569425686642633"
"Good","2017","higher vocational","West Germany","442","0.367285508568247","0.339351010890523","0.39522000624597"
"Good","2017","higher vocational","East Germany","167","0.432518985079524","0.384028764386624","0.481009205772424"
"Good","2017","higher education","West Germany","2684","0.439930833194061","0.427276751202651","0.452584915185471"
"Good","2017","higher education","East Germany","679","0.428093482401142","0.403594647911549","0.452592316890736"
"Satisfactory","2017","in school","West Germany","54","0.183928316966393","0.144018268202541","0.223838365730246"
"Satisfactory","2017","in school","East Germany","10","","",""
"Satisfactory","2017","inadequately","West Germany","437","0.293234950043907","0.274523895736509","0.311946004351306"
"Satisfactory","2017","inadequately","East Germany","73","0.289652974302325","0.241295454284256","0.338010494320395"
"Satisfactory","2017","general elemantary","West Germany","914","0.348725596904416","0.332536779994761","0.36491441381407"
"Satisfactory","2017","general elemantary","East Germany","148","0.305066976631302","0.265568357454868","0.344565595807736"
"Satisfactory","2017","middle vocational","West Germany","3336","0.359041481876603","0.349647605231802","0.368435358521403"
"Satisfactory","2017","middle vocational","East Germany","1065","0.359324420938381","0.342135160772863","0.376513681103898"
"Satisfactory","2017","vocational + Abi","West Germany","605","0.304754234860374","0.284661137996938","0.324847331723809"
"Satisfactory","2017","vocational + Abi","East Germany","85","0.240270412561187","0.19505560381645","0.285485221305925"
"Satisfactory","2017","higher vocational","West Germany","421","0.373060495388962","0.34503601762369","0.401084973154234"
"Satisfactory","2017","higher vocational","East Germany","146","0.322699788805322","0.27694191346455","0.368457664146093"
"Satisfactory","2017","higher education","West Germany","1514","0.287745768761607","0.276204870743598","0.299286666779616"
"Satisfactory","2017","higher education","East Germany","480","0.311870787273053","0.288933822973708","0.334807751572398"
"Less good","2017","in school","West Germany","19","","",""
"Less good","2017","in school","East Germany","2","","",""
"Less good","2017","inadequately","West Germany","296","0.216216793536614","0.199296980917172","0.233136606156055"
"Less good","2017","inadequately","East Germany","38","0.232335952481101","0.187313043559013","0.277358861403189"
"Less good","2017","general elemantary","West Germany","504","0.202550597893517","0.188898181470438","0.216203014316597"
"Less good","2017","general elemantary","East Germany","91","0.209054241206476","0.174171092311178","0.243937390101773"
"Less good","2017","middle vocational","West Germany","1481","0.175804166222195","0.168350200930593","0.183258131513797"
"Less good","2017","middle vocational","East Germany","447","0.160273381284534","0.147130384780635","0.173416377788434"
"Less good","2017","vocational + Abi","West Germany","228","0.120287214524254","0.106087388837196","0.134487040211312"
"Less good","2017","vocational + Abi","East Germany","34","0.0799228156656201","0.051225019306334","0.108620612024906"
"Less good","2017","higher vocational","West Germany","155","0.153741196123731","0.13283948666967","0.174642905577792"
"Less good","2017","higher vocational","East Germany","51","0.145965238367655","0.11140805009056","0.18052242664475"
"Less good","2017","higher education","West Germany","565","0.103385130501592","0.095623559763251","0.111146701239934"
"Less good","2017","higher education","East Germany","191","0.133004194633289","0.116190825038152","0.149817564228426"
"Poor","2017","in school","West Germany","3","","",""
"Poor","2017","in school","East Germany","","","",""
"Poor","2017","inadequately","West Germany","116","0.0671487386774337","0.0568619932541832","0.0774354841006842"
"Poor","2017","inadequately","East Germany","6","","",""
"Poor","2017","general elemantary","West Germany","133","0.0471669847543235","0.0399655563250254","0.0543684131836216"
"Poor","2017","general elemantary","East Germany","34","0.0966613850050424","0.0713121630516769","0.122010606958408"
"Poor","2017","middle vocational","West Germany","342","0.0413277468717658","0.0374300009964296","0.045225492747102"
"Poor","2017","middle vocational","East Germany","137","0.0543321290838339","0.0462114488151313","0.0624528093525365"
"Poor","2017","vocational + Abi","West Germany","48","0.0249183716375657","0.0181140764923639","0.0317226667827676"
"Poor","2017","vocational + Abi","East Germany","9","","",""
"Poor","2017","higher vocational","West Germany","33","0.0302681727692016","0.0203403502244968","0.0401959953139064"
"Poor","2017","higher vocational","East Germany","17","","",""
"Poor","2017","higher education","West Germany","97","0.0191344018901422","0.0156419550163126","0.0226268487639719"
"Poor","2017","higher education","East Germany","46","0.0404593641702714","0.0307037457452945","0.0502149825952483"
"Very good","2018","in school","West Germany","120","0.393131434909521","0.337951516991982","0.44831135282706"
"Very good","2018","in school","East Germany","18","","",""
"Very good","2018","inadequately","West Germany","616","0.152207396027516","0.13576704390294","0.168647748152091"
"Very good","2018","inadequately","East Germany","88","0.157504845515676","0.114837095617488","0.200172595413864"
"Very good","2018","general elemantary","West Germany","559","0.0951376448956588","0.0846559309869092","0.105619358804408"
"Very good","2018","general elemantary","East Germany","101","0.132001731998209","0.102908252596243","0.161095211400176"
"Very good","2018","middle vocational","West Germany","1118","0.0882434864429174","0.0824968445582871","0.0939901283275476"
"Very good","2018","middle vocational","East Germany","209","0.0526332632798606","0.0444608987127928","0.0608056278469284"
"Very good","2018","vocational + Abi","West Germany","255","0.115641784581496","0.1011860333372","0.130097535825791"
"Very good","2018","vocational + Abi","East Germany","40","0.0952733075623517","0.0636924897437702","0.126854125380933"
"Very good","2018","higher vocational","West Germany","69","0.0656439298182153","0.0507629759968131","0.0805248836396175"
"Very good","2018","higher vocational","East Germany","16","","",""
"Very good","2018","higher education","West Germany","956","0.14427257275463","0.135025212593875","0.153519932915384"
"Very good","2018","higher education","East Germany","181","0.114989241684105","0.0988400736067098","0.131138409761501"
"Good","2018","in school","West Germany","118","0.421271904445312","0.365491279640027","0.477052529250597"
"Good","2018","in school","East Germany","28","","",""
"Good","2018","inadequately","West Germany","518","0.280443701302819","0.259884622078482","0.301002780527156"
"Good","2018","inadequately","East Germany","87","0.295061496485247","0.241641855883866","0.348481137086628"
"Good","2018","general elemantary","West Germany","998","0.30606340309163","0.289599589485293","0.322527216697967"
"Good","2018","general elemantary","East Germany","156","0.285502957940741","0.246683278675839","0.324322637205643"
"Good","2018","middle vocational","West Germany","3391","0.341608209120936","0.332000060320821","0.351216357921051"
"Good","2018","middle vocational","East Germany","1090","0.393839235417163","0.375957407205105","0.41172106362922"
"Good","2018","vocational + Abi","West Germany","798","0.4013176692366","0.379160640170262","0.423474698302939"
"Good","2018","vocational + Abi","East Germany","164","0.54243636983828","0.488846932395604","0.596025807280956"
"Good","2018","higher vocational","West Germany","423","0.391027684561005","0.361706615221323","0.420348753900687"
"Good","2018","higher vocational","East Germany","157","0.403860181417955","0.355162826649118","0.452557536186792"
"Good","2018","higher education","West Germany","2524","0.443610238341936","0.430535033430462","0.45668544325341"
"Good","2018","higher education","East Germany","647","0.416900775431351","0.391941334231624","0.441860216631078"
"Satisfactory","2018","in school","West Germany","46","0.116431598644008","0.0801972581162756","0.15266593917174"
"Satisfactory","2018","in school","East Germany","11","","",""
"Satisfactory","2018","inadequately","West Germany","398","0.267103320704016","0.246854047218015","0.287352594190018"
"Satisfactory","2018","inadequately","East Germany","68","0.377073531645014","0.320305937102935","0.433841126187093"
"Satisfactory","2018","general elemantary","West Germany","872","0.350951976685225","0.333901869816772","0.368002083553679"
"Satisfactory","2018","general elemantary","East Germany","151","0.281837380495288","0.243168899316315","0.320505861674261"
"Satisfactory","2018","middle vocational","West Germany","3136","0.366692555289295","0.356929365978632","0.376455744599958"
"Satisfactory","2018","middle vocational","East Germany","1008","0.358600864356091","0.341048793287257","0.376152935424925"
"Satisfactory","2018","vocational + Abi","West Germany","551","0.315636581816122","0.294627540963554","0.336645622668691"
"Satisfactory","2018","vocational + Abi","East Germany","89","0.268636593569934","0.220957471673557","0.316315715466312"
"Satisfactory","2018","higher vocational","West Germany","400","0.363598127938239","0.334694402672438","0.392501853204041"
"Satisfactory","2018","higher vocational","East Germany","151","0.326447943411412","0.279909876548439","0.372986010274385"
"Satisfactory","2018","higher education","West Germany","1445","0.288010779719415","0.276092893386135","0.299928666052696"
