"plb0037_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Permanent","2012","Hesse","Rural Area","166","0.824797251536236","0.773260266547309","0.876334236525164"
"Permanent","2012","Rhineland-Palatinate,Saarland","Urban Area","509","0.832383256354884","0.802569973370818","0.862196539338949"
"Permanent","2012","Rhineland-Palatinate,Saarland","Rural Area","172","0.816353720133668","0.76335060241129","0.869356837856046"
"Permanent","2012","Baden-Württemberg","Urban Area","1406","0.836801037531084","0.819018460456987","0.854583614605182"
"Permanent","2012","Baden-Württemberg","Rural Area","176","0.904789133379656","0.864313900761785","0.945264365997527"
"Permanent","2012","Bavaria","Urban Area","881","0.857925754160143","0.836362421244057","0.87948908707623"
"Permanent","2012","Bavaria","Rural Area","1170","0.845812952669174","0.826773468359652","0.864852436978695"
"Permanent","2012","Berlin","Urban Area","394","0.777772225760367","0.741147795699999","0.814396655820734"
"Permanent","2012","Berlin","Rural Area","","","",""
"Permanent","2012","Brandenburg","Urban Area","43","0.905226659859317","0.824039967095348","0.986413352623287"
"Permanent","2012","Brandenburg","Rural Area","397","0.887843582032965","0.859345349060939","0.916341815004992"
"Permanent","2012","Mecklenburg-Western Pomerania","Urban Area","16","","",""
"Permanent","2012","Mecklenburg-Western Pomerania","Rural Area","237","0.798650944551114","0.753044819946984","0.844257069155244"
"Permanent","2012","Saxony","Urban Area","392","0.802236407136951","0.766340752667341","0.838132061606561"
"Permanent","2012","Saxony","Rural Area","409","0.864360039741784","0.833918183990969","0.894801895492599"
"Permanent","2012","Saxony-Anhalt","Urban Area","105","0.746856780712208","0.674311300241962","0.819402261182454"
"Permanent","2012","Saxony-Anhalt","Rural Area","342","0.863044727311063","0.829140365536974","0.896949089085152"
"Permanent","2012","Thuringia","Urban Area","131","0.797688585591578","0.736760611536352","0.858616559646803"
"Permanent","2012","Thuringia","Rural Area","315","0.845848624736058","0.809154490391671","0.882542759080445"
"Limited","2012","Schleswig-Holstein","Urban Area","25","","",""
"Limited","2012","Schleswig-Holstein","Rural Area","57","0.149874925832932","0.112479371763313","0.187270479902551"
"Limited","2012","Hamburg","Urban Area","38","0.183183674359607","0.131598274281093","0.234769074438121"
"Limited","2012","Hamburg","Rural Area","","","",""
"Limited","2012","Lower Saxony","Urban Area","102","0.167215824397099","0.136872375356737","0.197559273437461"
"Limited","2012","Lower Saxony","Rural Area","107","0.154255205984843","0.128609764079113","0.179900647890572"
"Limited","2012","Bremen","Urban Area","21","","",""
"Limited","2012","Bremen","Rural Area","","","",""
"Limited","2012","North Rhine-Westphalia","Urban Area","419","0.156233989620857","0.142773651798437","0.169694327443276"
"Limited","2012","North Rhine-Westphalia","Rural Area","10","","",""
"Limited","2012","Hesse","Urban Area","110","0.148233378760998","0.123376501085162","0.173090256436834"
"Limited","2012","Hesse","Rural Area","43","0.175202748463764","0.123665763474836","0.226739733452691"
"Limited","2012","Rhineland-Palatinate,Saarland","Urban Area","94","0.167616743645116","0.137803460661051","0.197430026629182"
"Limited","2012","Rhineland-Palatinate,Saarland","Rural Area","33","0.183646279866332","0.130643162143954","0.23664939758871"
"Limited","2012","Baden-Württemberg","Urban Area","253","0.163198962468916","0.145416385394818","0.180981539543013"
"Limited","2012","Baden-Württemberg","Rural Area","26","","",""
"Limited","2012","Bavaria","Urban Area","126","0.142074245839857","0.12051091292377","0.163637578755943"
"Limited","2012","Bavaria","Rural Area","212","0.154187047330826","0.135147563021305","0.173226531640348"
"Limited","2012","Berlin","Urban Area","101","0.222227774239633","0.185603344179266","0.258852204300001"
"Limited","2012","Berlin","Rural Area","","","",""
"Limited","2012","Brandenburg","Urban Area","7","","",""
"Limited","2012","Brandenburg","Rural Area","74","0.112156417967035","0.0836581849950084","0.140654650939061"
"Limited","2012","Mecklenburg-Western Pomerania","Urban Area","8","","",""
"Limited","2012","Mecklenburg-Western Pomerania","Rural Area","60","0.201349055448886","0.155742930844756","0.246955180053016"
"Limited","2012","Saxony","Urban Area","81","0.197763592863049","0.161867938393439","0.233659247332659"
"Limited","2012","Saxony","Rural Area","77","0.135639960258216","0.105198104507401","0.166081816009031"
"Limited","2012","Saxony-Anhalt","Urban Area","33","0.253143219287792","0.180597738817547","0.325688699758038"
"Limited","2012","Saxony-Anhalt","Rural Area","53","0.136955272688937","0.103050910914848","0.170859634463026"
"Limited","2012","Thuringia","Urban Area","36","0.202311414408422","0.141383440353197","0.263239388463648"
"Limited","2012","Thuringia","Rural Area","57","0.154151375263942","0.117457240919556","0.190845509608329"
"Permanent","2013","Schleswig-Holstein","Urban Area","133","0.782969460083013","0.720071153125317","0.845867767040708"
"Permanent","2013","Schleswig-Holstein","Rural Area","310","0.841572279429151","0.805098646418225","0.878045912440076"
"Permanent","2013","Hamburg","Urban Area","247","0.859309734385524","0.820029711351454","0.898589757419595"
"Permanent","2013","Hamburg","Rural Area","","","",""
"Permanent","2013","Lower Saxony","Urban Area","559","0.811579076443547","0.782337572359531","0.840820580527562"
"Permanent","2013","Lower Saxony","Rural Area","696","0.828694852011636","0.803439841051452","0.85394986297182"
"Permanent","2013","Bremen","Urban Area","90","0.812726293805463","0.742924268163958","0.882528319446968"
"Permanent","2013","Bremen","Rural Area","","","",""
"Permanent","2013","North Rhine-Westphalia","Urban Area","2698","0.822302801442942","0.809300051082147","0.835305551803736"
"Permanent","2013","North Rhine-Westphalia","Rural Area","61","0.936529692891325","0.877710075015144","0.995349310767507"
"Permanent","2013","Hesse","Urban Area","796","0.813748725448308","0.789424146629599","0.838073304267018"
"Permanent","2013","Hesse","Rural Area","172","0.808855735845272","0.757015362081788","0.860696109608755"
"Permanent","2013","Rhineland-Palatinate,Saarland","Urban Area","579","0.822879425438179","0.7948962059977","0.850862644878659"
"Permanent","2013","Rhineland-Palatinate,Saarland","Rural Area","200","0.835470904629712","0.788068411945681","0.882873397313742"
"Permanent","2013","Baden-Württemberg","Urban Area","1613","0.836372441126175","0.819902225407118","0.852842656845232"
"Permanent","2013","Baden-Württemberg","Rural Area","214","0.880340220115131","0.839781904614851","0.920898535615411"
"Permanent","2013","Bavaria","Urban Area","1024","0.856765847435858","0.837027546301012","0.876504148570703"
"Permanent","2013","Bavaria","Rural Area","1299","0.891224691678145","0.875504775300187","0.906944608056103"
"Permanent","2013","Berlin","Urban Area","421","0.771505155767074","0.736383940282421","0.806626371251728"
"Permanent","2013","Berlin","Rural Area","","","",""
"Permanent","2013","Brandenburg","Urban Area","42","0.841856796725179","0.741716844483927","0.941996748966432"
"Permanent","2013","Brandenburg","Rural Area","380","0.812303852023673","0.777553103951851","0.847054600095495"
"Permanent","2013","Mecklenburg-Western Pomerania","Urban Area","26","","",""
"Permanent","2013","Mecklenburg-Western Pomerania","Rural Area","200","0.788069120379687","0.738393798186636","0.837744442572738"
"Permanent","2013","Saxony","Urban Area","396","0.822884692576599","0.788516518404546","0.857252866748652"
"Permanent","2013","Saxony","Rural Area","400","0.862636428612565","0.831281394364251","0.893991462860879"
"Permanent","2013","Saxony-Anhalt","Urban Area","122","0.821253857192097","0.761322334035174","0.88118538034902"
"Permanent","2013","Saxony-Anhalt","Rural Area","333","0.886745518719399","0.855253500850172","0.918237536588625"
"Permanent","2013","Thuringia","Urban Area","130","0.686830247526553","0.618116493224204","0.755544001828901"
"Permanent","2013","Thuringia","Rural Area","319","0.883506172088197","0.850548718348424","0.916463625827971"
"Limited","2013","Schleswig-Holstein","Urban Area","32","0.217030539916987","0.154132232959292","0.279928846874683"
"Limited","2013","Schleswig-Holstein","Rural Area","75","0.158427720570849","0.121954087559924","0.194901353581775"
"Limited","2013","Hamburg","Urban Area","54","0.140690265614476","0.101410242580405","0.179970288648546"
"Limited","2013","Hamburg","Rural Area","","","",""
"Limited","2013","Lower Saxony","Urban Area","128","0.188420923556453","0.159179419472438","0.217662427640469"
"Limited","2013","Lower Saxony","Rural Area","159","0.171305147988364","0.14605013702818","0.196560158948548"
"Limited","2013","Bremen","Urban Area","30","0.187273706194537","0.117471680553032","0.257075731836042"
"Limited","2013","Bremen","Rural Area","","","",""
"Limited","2013","North Rhine-Westphalia","Urban Area","622","0.177697198557058","0.164694448196264","0.190699948917853"
"Limited","2013","North Rhine-Westphalia","Rural Area","5","","",""
"Limited","2013","Hesse","Urban Area","188","0.186251274551691","0.161926695732982","0.210575853370401"
"Limited","2013","Hesse","Rural Area","49","0.191144264154728","0.139303890391245","0.242984637918212"
"Limited","2013","Rhineland-Palatinate,Saarland","Urban Area","136","0.177120574561821","0.149137355121341","0.2051037940023"
"Limited","2013","Rhineland-Palatinate,Saarland","Rural Area","35","0.164529095370288","0.117126602686258","0.211931588054319"
"Limited","2013","Baden-Württemberg","Urban Area","325","0.163627558873825","0.147157343154768","0.180097774592882"
"Limited","2013","Baden-Württemberg","Rural Area","32","0.119659779884869","0.0791014643845886","0.160218095385148"
"Limited","2013","Bavaria","Urban Area","186","0.143234152564143","0.123495851429297","0.162972453698988"
"Limited","2013","Bavaria","Rural Area","208","0.108775308321855","0.0930553919438966","0.124495224699814"
"Limited","2013","Berlin","Urban Area","128","0.228494844232926","0.193373628748273","0.263616059717579"
"Limited","2013","Berlin","Rural Area","","","",""
"Limited","2013","Brandenburg","Urban Area","9","","",""
"Limited","2013","Brandenburg","Rural Area","105","0.187696147976327","0.152945399904505","0.222446896048149"
"Limited","2013","Mecklenburg-Western Pomerania","Urban Area","12","","",""
"Limited","2013","Mecklenburg-Western Pomerania","Rural Area","60","0.211930879620313","0.162255557427262","0.261606201813364"
"Limited","2013","Saxony","Urban Area","78","0.177115307423401","0.142747133251348","0.211483481595454"
"Limited","2013","Saxony","Rural Area","63","0.137363571387435","0.106008537139121","0.168718605635749"
"Limited","2013","Saxony-Anhalt","Urban Area","35","0.178746142807903","0.11881461965098","0.238677665964826"
"Limited","2013","Saxony-Anhalt","Rural Area","56","0.113254481280601","0.0817624634113747","0.144746499149827"
"Limited","2013","Thuringia","Urban Area","45","0.313169752473448","0.244455998171099","0.381883506775796"
"Limited","2013","Thuringia","Rural Area","45","0.116493827911802","0.0835363741720289","0.149451281651576"
"Permanent","2014","Schleswig-Holstein","Urban Area","122","0.852651285475012","0.794556256377589","0.910746314572434"
"Permanent","2014","Schleswig-Holstein","Rural Area","286","0.845306868068643","0.806583921006518","0.884029815130768"
"Permanent","2014","Hamburg","Urban Area","195","0.888205763804116","0.847657655420981","0.92875387218725"
"Permanent","2014","Hamburg","Rural Area","","","",""
"Permanent","2014","Lower Saxony","Urban Area","485","0.788622519446294","0.755788895913649","0.821456142978939"
"Permanent","2014","Lower Saxony","Rural Area","648","0.845134900415124","0.819811043207286","0.870458757622962"
"Permanent","2014","Bremen","Urban Area","74","0.628559602802731","0.535245501226611","0.72187370437885"
"Permanent","2014","Bremen","Rural Area","","","",""
"Permanent","2014","North Rhine-Westphalia","Urban Area","2385","0.815255134140594","0.80121242189938","0.829297846381807"
"Permanent","2014","North Rhine-Westphalia","Rural Area","54","0.866069622697195","0.780602492271661","0.951536753122729"
"Permanent","2014","Hesse","Urban Area","704","0.802810486318231","0.77617221081012","0.829448761826343"
"Permanent","2014","Hesse","Rural Area","153","0.735053420858879","0.67279357425873","0.797313267459028"
"Permanent","2014","Rhineland-Palatinate,Saarland","Urban Area","514","0.822171854320395","0.79270881785369","0.8516348907871"
"Permanent","2014","Rhineland-Palatinate,Saarland","Rural Area","182","0.812543498397107","0.75975831833709","0.865328678457124"
"Permanent","2014","Baden-Württemberg","Urban Area","1391","0.833535311635535","0.815540129856372","0.851530493414697"
"Permanent","2014","Baden-Württemberg","Rural Area","171","0.897807441401906","0.854962582850725","0.940652299953088"
"Permanent","2014","Bavaria","Urban Area","945","0.867478051626786","0.84751387678384","0.887442226469731"
"Permanent","2014","Bavaria","Rural Area","1153","0.860935681266712","0.842559606583949","0.879311755949474"
"Permanent","2014","Berlin","Urban Area","384","0.777122896314205","0.739853023183719","0.814392769444692"
"Permanent","2014","Berlin","Rural Area","","","",""
"Permanent","2014","Brandenburg","Urban Area","38","0.956754401757751","0.895956995414383","1.01755180810112"
"Permanent","2014","Brandenburg","Rural Area","343","0.831023738697666","0.795768570610305","0.866278906785027"
"Permanent","2014","Mecklenburg-Western Pomerania","Urban Area","21","","",""
"Permanent","2014","Mecklenburg-Western Pomerania","Rural Area","188","0.787725955384299","0.735883547364049","0.839568363404548"
"Permanent","2014","Saxony","Urban Area","361","0.81986635910969","0.783458499029922","0.856274219189457"
"Permanent","2014","Saxony","Rural Area","358","0.83312887695955","0.797596472613361","0.86866128130574"
"Permanent","2014","Saxony-Anhalt","Urban Area","107","0.788906054055075","0.72006749986916","0.857744608240991"
"Permanent","2014","Saxony-Anhalt","Rural Area","298","0.884263364204931","0.850258983035975","0.918267745373887"
"Permanent","2014","Thuringia","Urban Area","113","0.69977777077088","0.629412918086583","0.770142623455177"
"Permanent","2014","Thuringia","Rural Area","300","0.84907258281105","0.811133090354502","0.887012075267598"
"Limited","2014","Schleswig-Holstein","Urban Area","21","","",""
"Limited","2014","Schleswig-Holstein","Rural Area","49","0.154693131931357","0.115970184869232","0.193416078993483"
"Limited","2014","Hamburg","Urban Area","37","0.111794236195885","0.0712461278127497","0.152342344579019"
"Limited","2014","Hamburg","Rural Area","","","",""
"Limited","2014","Lower Saxony","Urban Area","109","0.211377480553706","0.178543857021061","0.244211104086351"
"Limited","2014","Lower Saxony","Rural Area","136","0.154865099584876","0.129541242377038","0.180188956792714"
"Limited","2014","Bremen","Urban Area","29","","",""
"Limited","2014","Bremen","Rural Area","","","",""
"Limited","2014","North Rhine-Westphalia","Urban Area","549","0.184744865859406","0.170702153618193","0.19878757810062"
"Limited","2014","North Rhine-Westphalia","Rural Area","7","","",""
"Limited","2014","Hesse","Urban Area","153","0.197189513681769","0.170551238173657","0.22382778918988"
"Limited","2014","Hesse","Rural Area","40","0.264946579141121","0.202686732540972","0.32720642574127"
"Limited","2014","Rhineland-Palatinate,Saarland","Urban Area","133","0.177828145679605","0.1483651092129","0.20729118214631"
"Limited","2014","Rhineland-Palatinate,Saarland","Rural Area","28","","",""
"Limited","2014","Baden-Württemberg","Urban Area","255","0.166464688364465","0.148469506585303","0.184459870143628"
"Limited","2014","Baden-Württemberg","Rural Area","21","","",""
"Limited","2014","Bavaria","Urban Area","163","0.132521948373214","0.112557773530269","0.15248612321616"
"Limited","2014","Bavaria","Rural Area","209","0.139064318733288","0.120688244050526","0.157440393416051"
"Limited","2014","Berlin","Urban Area","95","0.222877103685795","0.185607230555308","0.260146976816281"
"Limited","2014","Berlin","Rural Area","","","",""
"Limited","2014","Brandenburg","Urban Area","5","","",""
"Limited","2014","Brandenburg","Rural Area","91","0.168976261302334","0.133721093214973","0.204231429389695"
"Limited","2014","Mecklenburg-Western Pomerania","Urban Area","11","","",""
"Limited","2014","Mecklenburg-Western Pomerania","Rural Area","51","0.212274044615701","0.160431636595452","0.264116452635951"
"Limited","2014","Saxony","Urban Area","67","0.18013364089031","0.143725780810543","0.216541500970078"
"Limited","2014","Saxony","Rural Area","65","0.16687112304045","0.13133871869426","0.20240352738664"
"Limited","2014","Saxony-Anhalt","Urban Area","28","","",""
"Limited","2014","Saxony-Anhalt","Rural Area","42","0.115736635795069","0.0817322546261133","0.149741016964025"
"Limited","2014","Thuringia","Urban Area","50","0.30022222922912","0.229857376544823","0.370587081913417"
"Limited","2014","Thuringia","Rural Area","42","0.15092741718895","0.112987924732402","0.188866909645498"
"Permanent","2015","Schleswig-Holstein","Urban Area","104","0.789583215479616","0.71924483257254","0.859921598386693"
"Permanent","2015","Schleswig-Holstein","Rural Area","285","0.885145791050521","0.851452011386787","0.918839570714256"
"Permanent","2015","Hamburg","Urban Area","199","0.899223364238192","0.860978481663269","0.937468246813114"
"Permanent","2015","Hamburg","Rural Area","","","",""
"Permanent","2015","Lower Saxony","Urban Area","464","0.784267319579459","0.751048784792783","0.817485854366135"
"Permanent","2015","Lower Saxony","Rural Area","656","0.845509581737282","0.820604735112145","0.87041442836242"
"Permanent","2015","Bremen","Urban Area","67","0.660688670268062","0.5644600570611","0.756917283475024"
"Permanent","2015","Bremen","Rural Area","","","",""
"Permanent","2015","North Rhine-Westphalia","Urban Area","2318","0.820725629130982","0.806682363868138","0.834768894393827"
"Permanent","2015","North Rhine-Westphalia","Rural Area","50","0.870566044250164","0.78417692063396","0.956955167866368"
"Permanent","2015","Hesse","Urban Area","689","0.842310995669635","0.817924949728911","0.866697041610358"
"Permanent","2015","Hesse","Rural Area","179","0.8288613031513","0.778517745409933","0.879204860892667"
"Permanent","2015","Rhineland-Palatinate,Saarland","Urban Area","500","0.814294582790005","0.783610823425241","0.844978342154769"
"Permanent","2015","Rhineland-Palatinate,Saarland","Rural Area","201","0.790447118255101","0.738076545020349","0.842817691489852"
"Permanent","2015","Baden-Württemberg","Urban Area","1406","0.829430927479848","0.811407375761488","0.847454479198208"
"Permanent","2015","Baden-Württemberg","Rural Area","178","0.84778839447786","0.798614027549369","0.89696276140635"
"Permanent","2015","Bavaria","Urban Area","976","0.861086429246273","0.841311047879938","0.880861810612608"
"Permanent","2015","Bavaria","Rural Area","1157","0.863681457231963","0.845636692112874","0.881726222351053"
"Permanent","2015","Berlin","Urban Area","383","0.770747638691072","0.733260047442314","0.808235229939829"
"Permanent","2015","Berlin","Rural Area","","","",""
"Permanent","2015","Brandenburg","Urban Area","35","0.929393841740131","0.850008689588859","1.0087789938914"
"Permanent","2015","Brandenburg","Rural Area","352","0.87323010545201","0.841782594447297","0.904677616456723"
"Permanent","2015","Mecklenburg-Western Pomerania","Urban Area","26","","",""
"Permanent","2015","Mecklenburg-Western Pomerania","Rural Area","188","0.817675107930107","0.767666620277064","0.867683595583149"
"Permanent","2015","Saxony","Urban Area","356","0.829657666751239","0.794410993395934","0.864904340106545"
"Permanent","2015","Saxony","Rural Area","315","0.842895349787286","0.80571567979274","0.880075019781833"
"Permanent","2015","Saxony-Anhalt","Urban Area","107","0.708902241632032","0.630205688378089","0.787598794885976"
"Permanent","2015","Saxony-Anhalt","Rural Area","266","0.863808728768017","0.825750004641933","0.901867452894101"
"Permanent","2015","Thuringia","Urban Area","119","0.758483691200126","0.692371506649964","0.824595875750288"
"Permanent","2015","Thuringia","Rural Area","292","0.865104485175699","0.828793195903228","0.901415774448171"
"Limited","2015","Schleswig-Holstein","Urban Area","25","","",""
"Limited","2015","Schleswig-Holstein","Rural Area","59","0.114854208949479","0.0811604292857443","0.148547988613213"
"Limited","2015","Hamburg","Urban Area","39","0.100776635761808","0.0625317531868857","0.139021518336731"
"Limited","2015","Hamburg","Rural Area","","","",""
"Limited","2015","Lower Saxony","Urban Area","125","0.215732680420541","0.182514145633865","0.248951215207217"
"Limited","2015","Lower Saxony","Rural Area","153","0.154490418262718","0.12958557163758","0.179395264887855"
"Limited","2015","Bremen","Urban Area","26","","",""
"Limited","2015","Bremen","Rural Area","","","",""
"Limited","2015","North Rhine-Westphalia","Urban Area","548","0.179274370869018","0.165231105606173","0.193317636131862"
"Limited","2015","North Rhine-Westphalia","Rural Area","8","","",""
"Limited","2015","Hesse","Urban Area","169","0.157689004330365","0.133302958389642","0.182075050271089"
"Limited","2015","Hesse","Rural Area","36","0.1711386968487","0.120795139107333","0.221482254590067"
"Limited","2015","Rhineland-Palatinate,Saarland","Urban Area","117","0.185705417209995","0.155021657845231","0.216389176574759"
"Limited","2015","Rhineland-Palatinate,Saarland","Rural Area","31","0.209552881744899","0.157182308510148","0.261923454979651"
"Limited","2015","Baden-Württemberg","Urban Area","267","0.170569072520152","0.152545520801792","0.188592624238512"
"Limited","2015","Baden-Württemberg","Rural Area","27","","",""
"Limited","2015","Bavaria","Urban Area","199","0.138913570753727","0.119138189387392","0.158688952120062"
"Limited","2015","Bavaria","Rural Area","232","0.136318542768037","0.118273777648947","0.154363307887126"
"Limited","2015","Berlin","Urban Area","100","0.229252361308929","0.191764770060171","0.266739952557686"
"Limited","2015","Berlin","Rural Area","","","",""
"Limited","2015","Brandenburg","Urban Area","5","","",""
"Limited","2015","Brandenburg","Rural Area","78","0.12676989454799","0.0953223835432771","0.158217405552703"
"Limited","2015","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"Limited","2015","Mecklenburg-Western Pomerania","Rural Area","41","0.182324892069893","0.132316404416851","0.232333379722936"
"Limited","2015","Saxony","Urban Area","81","0.170342333248761","0.135095659893455","0.205589006604066"
"Limited","2015","Saxony","Rural Area","53","0.157104650212714","0.119924980218167","0.194284320207261"
"Limited","2015","Saxony-Anhalt","Urban Area","21","","",""
"Limited","2015","Saxony-Anhalt","Rural Area","46","0.136191271231983","0.0981325471058989","0.174249995358067"
"Limited","2015","Thuringia","Urban Area","42","0.241516308799874","0.175404124249712","0.307628493350036"
"Limited","2015","Thuringia","Rural Area","48","0.134895514824301","0.0985842255518294","0.171206804096772"
"Permanent","2016","Schleswig-Holstein","Urban Area","94","0.763688418279342","0.69009419739795","0.837282639160734"
"Permanent","2016","Schleswig-Holstein","Rural Area","238","0.846806030037252","0.806582003809804","0.8870300562647"
"Permanent","2016","Hamburg","Urban Area","187","0.866170496634289","0.821180664041726","0.911160329226851"
"Permanent","2016","Hamburg","Rural Area","","","",""
"Permanent","2016","Lower Saxony","Urban Area","444","0.769989971067165","0.735502130890884","0.804477811243445"
"Permanent","2016","Lower Saxony","Rural Area","603","0.821031765495345","0.793688991534047","0.848374539456642"
"Permanent","2016","Bremen","Urban Area","69","0.796943491362114","0.715185758854713","0.878701223869516"
"Permanent","2016","Bremen","Rural Area","","","",""
"Permanent","2016","North Rhine-Westphalia","Urban Area","2148","0.784320004788628","0.768900165268004","0.799739844309253"
"Permanent","2016","North Rhine-Westphalia","Rural Area","50","0.834306061817144","0.741002293722102","0.927609829912187"
"Permanent","2016","Hesse","Urban Area","602","0.811353000292801","0.783409521163875","0.839296479421726"
"Permanent","2016","Hesse","Rural Area","148","0.900045334949504","0.856349249679512","0.943741420219496"
"Permanent","2016","Rhineland-Palatinate,Saarland","Urban Area","479","0.863434016910836","0.836048845304594","0.890819188517078"
"Permanent","2016","Rhineland-Palatinate,Saarland","Rural Area","196","0.875414729150078","0.832453624721885","0.918375833578271"
"Permanent","2016","Baden-Württemberg","Urban Area","1285","0.843406459960612","0.825326077410184","0.86148684251104"
"Permanent","2016","Baden-Württemberg","Rural Area","165","0.894297191444868","0.852106445478382","0.936487937411353"
"Permanent","2016","Bavaria","Urban Area","879","0.859235575720484","0.838249828346795","0.880221323094173"
"Permanent","2016","Bavaria","Rural Area","998","0.848305156825734","0.828274084488626","0.868336229162841"
"Permanent","2016","Berlin","Urban Area","365","0.781621779769677","0.743660103611093","0.819583455928262"
"Permanent","2016","Berlin","Rural Area","","","",""
"Permanent","2016","Brandenburg","Urban Area","37","0.973857210412427","0.923780084738103","1.02393433608675"
"Permanent","2016","Brandenburg","Rural Area","346","0.86832689279757","0.836255019952613","0.900398765642527"
"Permanent","2016","Mecklenburg-Western Pomerania","Urban Area","25","","",""
"Permanent","2016","Mecklenburg-Western Pomerania","Rural Area","191","0.862214157259792","0.817669661593633","0.906758652925951"
"Permanent","2016","Saxony","Urban Area","334","0.80340977911631","0.765081212569392","0.841738345663228"
"Permanent","2016","Saxony","Rural Area","314","0.834822690014789","0.79688276235861","0.872762617670968"
"Permanent","2016","Saxony-Anhalt","Urban Area","95","0.77530074983726","0.701836988229072","0.848764511445449"
"Permanent","2016","Saxony-Anhalt","Rural Area","249","0.865869695400147","0.82749751282316","0.904241877977135"
"Permanent","2016","Thuringia","Urban Area","107","0.703291566866734","0.629696300192829","0.77688683354064"
"Permanent","2016","Thuringia","Rural Area","271","0.840156260802421","0.79994195290692","0.880370568697922"
"Limited","2016","Schleswig-Holstein","Urban Area","34","0.236311581720658","0.162717360839266","0.30990580260205"
"Limited","2016","Schleswig-Holstein","Rural Area","70","0.153193969962748","0.1129699437353","0.193417996190196"
"Limited","2016","Hamburg","Urban Area","33","0.133829503365711","0.0888396707731486","0.178819335958274"
"Limited","2016","Hamburg","Rural Area","","","",""
"Limited","2016","Lower Saxony","Urban Area","128","0.230010028932835","0.195522188756555","0.264497869109116"
"Limited","2016","Lower Saxony","Rural Area","152","0.178968234504655","0.151625460543358","0.206311008465952"
"Limited","2016","Bremen","Urban Area","24","","",""
"Limited","2016","Bremen","Rural Area","","","",""
"Limited","2016","North Rhine-Westphalia","Urban Area","585","0.215679995211372","0.200260155690747","0.231099834731997"
"Limited","2016","North Rhine-Westphalia","Rural Area","11","","",""
"Limited","2016","Hesse","Urban Area","151","0.188646999707199","0.160703520578274","0.216590478836124"
"Limited","2016","Hesse","Rural Area","33","0.0999546650504958","0.0562585797805038","0.143650750320488"
"Limited","2016","Rhineland-Palatinate,Saarland","Urban Area","125","0.136565983089164","0.109180811482922","0.163951154695406"
"Limited","2016","Rhineland-Palatinate,Saarland","Rural Area","31","0.124585270849922","0.0816241664217294","0.167546375278115"
"Limited","2016","Baden-Württemberg","Urban Area","267","0.156593540039388","0.13851315748896","0.174673922589816"
"Limited","2016","Baden-Württemberg","Rural Area","39","0.105702808555132","0.0635120625886466","0.147893554521618"
"Limited","2016","Bavaria","Urban Area","176","0.140764424279516","0.119778676905827","0.161750171653205"
"Limited","2016","Bavaria","Rural Area","234","0.151694843174266","0.131663770837159","0.171725915511374"
"Limited","2016","Berlin","Urban Area","90","0.218378220230323","0.180416544071738","0.256339896388907"
"Limited","2016","Berlin","Rural Area","","","",""
"Limited","2016","Brandenburg","Urban Area","2","","",""
"Limited","2016","Brandenburg","Rural Area","81","0.13167310720243","0.0996012343574728","0.163744980047387"
"Limited","2016","Mecklenburg-Western Pomerania","Urban Area","11","","",""
"Limited","2016","Mecklenburg-Western Pomerania","Rural Area","39","0.137785842740208","0.093241347074049","0.182330338406367"
"Limited","2016","Saxony","Urban Area","79","0.19659022088369","0.158261654336772","0.234918787430608"
"Limited","2016","Saxony","Rural Area","54","0.165177309985211","0.127237382329032","0.20311723764139"
"Limited","2016","Saxony-Anhalt","Urban Area","29","","",""
"Limited","2016","Saxony-Anhalt","Rural Area","54","0.134130304599852","0.0957581220228647","0.17250248717684"
"Limited","2016","Thuringia","Urban Area","41","0.296708433133266","0.22311316645936","0.370303699807171"
"Limited","2016","Thuringia","Rural Area","48","0.159843739197579","0.119629431302078","0.20005804709308"
"Permanent","2017","Schleswig-Holstein","Urban Area","137","0.801243105036589","0.744198783290103","0.858287426783074"
"Permanent","2017","Schleswig-Holstein","Rural Area","298","0.863396126782723","0.828018364414262","0.898773889151185"
"Permanent","2017","Hamburg","Urban Area","210","0.834238891876708","0.789550594363402","0.878927189390014"
"Permanent","2017","Hamburg","Rural Area","","","",""
"Permanent","2017","Lower Saxony","Urban Area","516","0.819589112749007","0.790095976175755","0.84908224932226"
"Permanent","2017","Lower Saxony","Rural Area","752","0.810646999442981","0.785587794935727","0.835706203950235"
"Permanent","2017","Bremen","Urban Area","93","0.680531854523987","0.598463588401398","0.762600120646575"
"Permanent","2017","Bremen","Rural Area","","","",""
"Permanent","2017","North Rhine-Westphalia","Urban Area","2452","0.812106210734675","0.798335345858301","0.825877075611049"
"Permanent","2017","North Rhine-Westphalia","Rural Area","57","0.838979286509719","0.752255139222507","0.925703433796931"
"Permanent","2017","Hesse","Urban Area","695","0.824512302117547","0.799279651314071","0.849744952921023"
"Permanent","2017","Hesse","Rural Area","184","0.848096099113517","0.802205771723643","0.893986426503392"
"Permanent","2017","Rhineland-Palatinate,Saarland","Urban Area","548","0.86338950721024","0.837365124061919","0.889413890358561"
"Permanent","2017","Rhineland-Palatinate,Saarland","Rural Area","191","0.8417741421977","0.795212465671118","0.888335818724282"
"Permanent","2017","Baden-Württemberg","Urban Area","1416","0.848069474752019","0.831071090397132","0.865067859106906"
