"plb0050","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2015","Hesse","Couple + C. GT 16 ","","","",""
"No","2015","Hesse","Couple + C. LE and GT 16","","","",""
"No","2015","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"No","2015","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"No","2015","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"No","2015","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"No","2015","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"No","2015","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"No","2015","Baden-Württemberg","1-pers.-HH","","","",""
"No","2015","Baden-Württemberg","(Married) couple without C. ","","","",""
"No","2015","Baden-Württemberg","Single parent ","","","",""
"No","2015","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"No","2015","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"No","2015","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"No","2015","Bavaria","1-pers.-HH","","","",""
"No","2015","Bavaria","(Married) couple without C. ","","","",""
"No","2015","Bavaria","Single parent ","","","",""
"No","2015","Bavaria","Couple + C. LE 16 ","","","",""
"No","2015","Bavaria","Couple + C. GT 16 ","","","",""
"No","2015","Bavaria","Couple + C. LE and GT 16","","","",""
"No","2015","Berlin","1-pers.-HH","","","",""
"No","2015","Berlin","(Married) couple without C. ","","","",""
"No","2015","Berlin","Single parent ","","","",""
"No","2015","Berlin","Couple + C. LE 16 ","","","",""
"No","2015","Berlin","Couple + C. GT 16 ","","","",""
"No","2015","Berlin","Couple + C. LE and GT 16","","","",""
"No","2015","Brandenburg","1-pers.-HH","","","",""
"No","2015","Brandenburg","(Married) couple without C. ","","","",""
"No","2015","Brandenburg","Single parent ","","","",""
"No","2015","Brandenburg","Couple + C. LE 16 ","","","",""
"No","2015","Brandenburg","Couple + C. GT 16 ","","","",""
"No","2015","Brandenburg","Couple + C. LE and GT 16","","","",""
"No","2015","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"No","2015","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"No","2015","Mecklenburg-Western Pomerania","Single parent ","","","",""
"No","2015","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"No","2015","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"No","2015","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"No","2015","Saxony","1-pers.-HH","","","",""
"No","2015","Saxony","(Married) couple without C. ","","","",""
"No","2015","Saxony","Single parent ","","","",""
"No","2015","Saxony","Couple + C. LE 16 ","","","",""
"No","2015","Saxony","Couple + C. GT 16 ","","","",""
"No","2015","Saxony","Couple + C. LE and GT 16","","","",""
"No","2015","Saxony-Anhalt","1-pers.-HH","","","",""
"No","2015","Saxony-Anhalt","(Married) couple without C. ","","","",""
"No","2015","Saxony-Anhalt","Single parent ","","","",""
"No","2015","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"No","2015","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"No","2015","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"No","2015","Thuringia","1-pers.-HH","","","",""
"No","2015","Thuringia","(Married) couple without C. ","","","",""
"No","2015","Thuringia","Single parent ","","","",""
"No","2015","Thuringia","Couple + C. LE 16 ","","","",""
"No","2015","Thuringia","Couple + C. GT 16 ","","","",""
"No","2015","Thuringia","Couple + C. LE and GT 16","","","",""
"Yes","2016","Schleswig-Holstein","1-pers.-HH","30","0.535218045628268","0.406859704111039","0.663576387145498"
"Yes","2016","Schleswig-Holstein","(Married) couple without C. ","41","0.483243646040844","0.372344863473468","0.594142428608219"
"Yes","2016","Schleswig-Holstein","Single parent ","24","","",""
"Yes","2016","Schleswig-Holstein","Couple + C. LE 16 ","90","0.516880683481507","0.442416506860682","0.591344860102333"
"Yes","2016","Schleswig-Holstein","Couple + C. GT 16 ","38","0.652338284526025","0.537445966618804","0.767230602433245"
"Yes","2016","Schleswig-Holstein","Couple + C. LE and GT 16","15","","",""
"Yes","2016","Hamburg","1-pers.-HH","20","","",""
"Yes","2016","Hamburg","(Married) couple without C. ","27","","",""
"Yes","2016","Hamburg","Single parent ","15","","",""
"Yes","2016","Hamburg","Couple + C. LE 16 ","43","0.720188968434368","0.616498821126053","0.823879115742683"
"Yes","2016","Hamburg","Couple + C. GT 16 ","14","","",""
"Yes","2016","Hamburg","Couple + C. LE and GT 16","16","","",""
"Yes","2016","Lower Saxony","1-pers.-HH","78","0.7074572440788","0.623578167161755","0.791336320995845"
"Yes","2016","Lower Saxony","(Married) couple without C. ","195","0.60167949124309","0.54861876951849","0.65474021296769"
"Yes","2016","Lower Saxony","Single parent ","71","0.56120949988738","0.48098989125654","0.641429108518219"
"Yes","2016","Lower Saxony","Couple + C. LE 16 ","220","0.58124931213457","0.532780146054789","0.629718478214351"
"Yes","2016","Lower Saxony","Couple + C. GT 16 ","101","0.511990083656859","0.44053810421035","0.583442063103368"
"Yes","2016","Lower Saxony","Couple + C. LE and GT 16","90","0.606248842916766","0.528577166299019","0.683920519534513"
"Yes","2016","Bremen","1-pers.-HH","6","","",""
"Yes","2016","Bremen","(Married) couple without C. ","7","","",""
"Yes","2016","Bremen","Single parent ","9","","",""
"Yes","2016","Bremen","Couple + C. LE 16 ","23","","",""
"Yes","2016","Bremen","Couple + C. GT 16 ","5","","",""
"Yes","2016","Bremen","Couple + C. LE and GT 16","","","",""
"Yes","2016","North Rhine-Westphalia","1-pers.-HH","168","0.544477285476054","0.487355527145721","0.601599043806387"
"Yes","2016","North Rhine-Westphalia","(Married) couple without C. ","320","0.520853323568758","0.481719445789824","0.559987201347691"
"Yes","2016","North Rhine-Westphalia","Single parent ","131","0.563349881878097","0.50223545755416","0.624464306202034"
"Yes","2016","North Rhine-Westphalia","Couple + C. LE 16 ","458","0.560162482813409","0.527515372041489","0.592809593585329"
"Yes","2016","North Rhine-Westphalia","Couple + C. GT 16 ","214","0.483269503233535","0.436891995824956","0.529647010642115"
"Yes","2016","North Rhine-Westphalia","Couple + C. LE and GT 16","158","0.459963892885675","0.404925456972914","0.515002328798437"
"Yes","2016","Hesse","1-pers.-HH","57","0.562079121337028","0.464839189997576","0.659319052676481"
"Yes","2016","Hesse","(Married) couple without C. ","128","0.574235108653563","0.511016642572049","0.637453574735077"
"Yes","2016","Hesse","Single parent ","59","0.616759332963115","0.519505632904695","0.714013033021535"
"Yes","2016","Hesse","Couple + C. LE 16 ","179","0.622672625606588","0.568094851403419","0.677250399809758"
"Yes","2016","Hesse","Couple + C. GT 16 ","64","0.534119800626915","0.440040803609458","0.628198797644372"
"Yes","2016","Hesse","Couple + C. LE and GT 16","42","0.410088185550409","0.302976277078218","0.5172000940226"
"Yes","2016","Rhineland-Palatinate,Saarland","1-pers.-HH","51","0.572429934961918","0.465997534026145","0.678862335897691"
"Yes","2016","Rhineland-Palatinate,Saarland","(Married) couple without C. ","100","0.630624160614093","0.5601172990148","0.701131022213385"
"Yes","2016","Rhineland-Palatinate,Saarland","Single parent ","33","0.472333871405523","0.36427875921212","0.580388983598926"
"Yes","2016","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","123","0.532870201690034","0.472572644204636","0.593167759175431"
"Yes","2016","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","47","0.499611997613408","0.402100174168947","0.597123821057869"
"Yes","2016","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","40","0.395694369259154","0.304725068348196","0.486663670170112"
"Yes","2016","Baden-Württemberg","1-pers.-HH","92","0.611996497912908","0.535282514699211","0.688710481126605"
"Yes","2016","Baden-Württemberg","(Married) couple without C. ","184","0.52278954081145","0.470536333247818","0.575042748375081"
"Yes","2016","Baden-Württemberg","Single parent ","75","0.461393589416182","0.382914531847917","0.539872646984446"
"Yes","2016","Baden-Württemberg","Couple + C. LE 16 ","348","0.574420490738394","0.535407357983596","0.613433623493191"
"Yes","2016","Baden-Württemberg","Couple + C. GT 16 ","115","0.521799719243046","0.457521929824551","0.586077508661541"
"Yes","2016","Baden-Württemberg","Couple + C. LE and GT 16","120","0.539294859898942","0.474019578728769","0.604570141069115"
"Yes","2016","Bavaria","1-pers.-HH","151","0.60580841515367","0.545592796078033","0.666024034229308"
"Yes","2016","Bavaria","(Married) couple without C. ","288","0.527682971212369","0.484691079745281","0.570674862679457"
"Yes","2016","Bavaria","Single parent ","105","0.438655896707588","0.375346429610448","0.501965363804728"
"Yes","2016","Bavaria","Couple + C. LE 16 ","394","0.552712262392265","0.516544401247779","0.588880123536751"
"Yes","2016","Bavaria","Couple + C. GT 16 ","180","0.481547003713407","0.427390795222287","0.535703212204527"
"Yes","2016","Bavaria","Couple + C. LE and GT 16","125","0.510433219800557","0.450472353835978","0.570394085765135"
"Yes","2016","Berlin","1-pers.-HH","50","0.500852683466364","0.403340972457701","0.598364394475028"
"Yes","2016","Berlin","(Married) couple without C. ","70","0.545682218102104","0.45804531602898","0.633319120175227"
"Yes","2016","Berlin","Single parent ","30","0.628029478180625","0.491296979965006","0.764761976396245"
"Yes","2016","Berlin","Couple + C. LE 16 ","55","0.409961546626807","0.324758558582411","0.495164534671202"
"Yes","2016","Berlin","Couple + C. GT 16 ","17","","",""
"Yes","2016","Berlin","Couple + C. LE and GT 16","8","","",""
"Yes","2016","Brandenburg","1-pers.-HH","25","","",""
"Yes","2016","Brandenburg","(Married) couple without C. ","89","0.560072134997104","0.482673684541789","0.637470585452419"
"Yes","2016","Brandenburg","Single parent ","19","","",""
"Yes","2016","Brandenburg","Couple + C. LE 16 ","79","0.606459806702976","0.527752909444799","0.685166703961152"
"Yes","2016","Brandenburg","Couple + C. GT 16 ","15","","",""
"Yes","2016","Brandenburg","Couple + C. LE and GT 16","18","","",""
"Yes","2016","Mecklenburg-Western Pomerania","1-pers.-HH","28","","",""
"Yes","2016","Mecklenburg-Western Pomerania","(Married) couple without C. ","33","0.455902960589678","0.341651687361083","0.570154233818273"
"Yes","2016","Mecklenburg-Western Pomerania","Single parent ","15","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","34","0.546578100595957","0.436099503902951","0.657056697288964"
"Yes","2016","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","9","","",""
"Yes","2016","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","7","","",""
"Yes","2016","Saxony","1-pers.-HH","51","0.561091960153454","0.464310717261012","0.657873203045895"
"Yes","2016","Saxony","(Married) couple without C. ","115","0.469358428791517","0.404861784562147","0.533855073020887"
"Yes","2016","Saxony","Single parent ","35","0.400414325484484","0.292366763267733","0.508461887701235"
"Yes","2016","Saxony","Couple + C. LE 16 ","106","0.620411642951342","0.556575297682616","0.684247988220069"
"Yes","2016","Saxony","Couple + C. GT 16 ","43","0.364344816949951","0.270490447069443","0.458199186830459"
"Yes","2016","Saxony","Couple + C. LE and GT 16","32","0.54198544060067","0.420862929889503","0.663107951311838"
"Yes","2016","Saxony-Anhalt","1-pers.-HH","26","","",""
"Yes","2016","Saxony-Anhalt","(Married) couple without C. ","76","0.532808543368341","0.447043669937044","0.618573416799639"
"Yes","2016","Saxony-Anhalt","Single parent ","22","","",""
"Yes","2016","Saxony-Anhalt","Couple + C. LE 16 ","60","0.537762487868971","0.448927662788082","0.626597312949859"
"Yes","2016","Saxony-Anhalt","Couple + C. GT 16 ","16","","",""
"Yes","2016","Saxony-Anhalt","Couple + C. LE and GT 16","15","","",""
"Yes","2016","Thuringia","1-pers.-HH","32","0.504539998088994","0.376962469209323","0.632117526968665"
"Yes","2016","Thuringia","(Married) couple without C. ","71","0.468918880880449","0.387693196230576","0.550144565530323"
"Yes","2016","Thuringia","Single parent ","18","","",""
"Yes","2016","Thuringia","Couple + C. LE 16 ","56","0.366852237920511","0.286149934261052","0.44755454157997"
"Yes","2016","Thuringia","Couple + C. GT 16 ","27","","",""
"Yes","2016","Thuringia","Couple + C. LE and GT 16","28","","",""
"No","2016","Schleswig-Holstein","1-pers.-HH","28","","",""
"No","2016","Schleswig-Holstein","(Married) couple without C. ","37","0.516756353959156","0.405857571391781","0.627655136526532"
"No","2016","Schleswig-Holstein","Single parent ","21","","",""
"No","2016","Schleswig-Holstein","Couple + C. LE 16 ","83","0.483119316518493","0.408655139897667","0.557583493139318"
"No","2016","Schleswig-Holstein","Couple + C. GT 16 ","28","","",""
"No","2016","Schleswig-Holstein","Couple + C. LE and GT 16","11","","",""
"No","2016","Hamburg","1-pers.-HH","12","","",""
"No","2016","Hamburg","(Married) couple without C. ","20","","",""
"No","2016","Hamburg","Single parent ","13","","",""
"No","2016","Hamburg","Couple + C. LE 16 ","29","","",""
"No","2016","Hamburg","Couple + C. GT 16 ","14","","",""
"No","2016","Hamburg","Couple + C. LE and GT 16","10","","",""
"No","2016","Lower Saxony","1-pers.-HH","35","0.2925427559212","0.208663679004155","0.376421832838245"
"No","2016","Lower Saxony","(Married) couple without C. ","132","0.39832050875691","0.34525978703231","0.45138123048151"
"No","2016","Lower Saxony","Single parent ","76","0.43879050011262","0.358570891481781","0.51901010874346"
"No","2016","Lower Saxony","Couple + C. LE 16 ","178","0.41875068786543","0.370281521785649","0.467219853945211"
"No","2016","Lower Saxony","Couple + C. GT 16 ","87","0.488009916343141","0.416557936896632","0.55946189578965"
"No","2016","Lower Saxony","Couple + C. LE and GT 16","62","0.393751157083234","0.316079480465487","0.471422833700981"
"No","2016","Bremen","1-pers.-HH","4","","",""
"No","2016","Bremen","(Married) couple without C. ","9","","",""
"No","2016","Bremen","Single parent ","5","","",""
"No","2016","Bremen","Couple + C. LE 16 ","10","","",""
"No","2016","Bremen","Couple + C. GT 16 ","6","","",""
"No","2016","Bremen","Couple + C. LE and GT 16","6","","",""
"No","2016","North Rhine-Westphalia","1-pers.-HH","124","0.455522714523946","0.398400956193613","0.512644472854279"
"No","2016","North Rhine-Westphalia","(Married) couple without C. ","306","0.479146676431242","0.440012798652309","0.518280554210175"
"No","2016","North Rhine-Westphalia","Single parent ","122","0.436650118121903","0.375535693797966","0.49776454244584"
"No","2016","North Rhine-Westphalia","Couple + C. LE 16 ","430","0.439837517186591","0.407190406414671","0.472484627958511"
"No","2016","North Rhine-Westphalia","Couple + C. GT 16 ","232","0.516730496766465","0.470352989357885","0.563108004175044"
"No","2016","North Rhine-Westphalia","Couple + C. LE and GT 16","157","0.540036107114325","0.484997671201563","0.595074543027086"
"No","2016","Hesse","1-pers.-HH","43","0.437920878662972","0.340680947323519","0.535160810002424"
"No","2016","Hesse","(Married) couple without C. ","107","0.425764891346437","0.362546425264923","0.488983357427952"
"No","2016","Hesse","Single parent ","37","0.383240667036885","0.285986966978465","0.480494367095305"
"No","2016","Hesse","Couple + C. LE 16 ","124","0.377327374393412","0.322749600190242","0.431905148596581"
"No","2016","Hesse","Couple + C. GT 16 ","44","0.465880199373085","0.371801202355627","0.559959196390542"
"No","2016","Hesse","Couple + C. LE and GT 16","39","0.589911814449591","0.4827999059774","0.697023722921782"
"No","2016","Rhineland-Palatinate,Saarland","1-pers.-HH","32","0.427570065038082","0.321137664102309","0.534002465973855"
"No","2016","Rhineland-Palatinate,Saarland","(Married) couple without C. ","80","0.369375839385908","0.298868977786615","0.4398827009852"
"No","2016","Rhineland-Palatinate,Saarland","Single parent ","49","0.527666128594477","0.419611016401074","0.63572124078788"
"No","2016","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","140","0.467129798309966","0.406832240824569","0.527427355795364"
"No","2016","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","54","0.500388002386592","0.402876178942131","0.597899825831053"
"No","2016","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","71","0.604305630740846","0.513336329829888","0.695274931651804"
"No","2016","Baden-Württemberg","1-pers.-HH","63","0.388003502087092","0.311289518873395","0.464717485300789"
"No","2016","Baden-Württemberg","(Married) couple without C. ","167","0.47721045918855","0.424957251624919","0.529463666752182"
"No","2016","Baden-Württemberg","Single parent ","80","0.538606410583818","0.460127353015553","0.617085468152083"
"No","2016","Baden-Württemberg","Couple + C. LE 16 ","269","0.425579509261606","0.386566376506809","0.464592642016404"
"No","2016","Baden-Württemberg","Couple + C. GT 16 ","117","0.478200280756954","0.413922491338459","0.542478070175449"
"No","2016","Baden-Württemberg","Couple + C. LE and GT 16","104","0.460705140101058","0.395429858930885","0.525980421271231"
"No","2016","Bavaria","1-pers.-HH","102","0.39419158484633","0.333975965770692","0.454407203921967"
"No","2016","Bavaria","(Married) couple without C. ","230","0.472317028787631","0.429325137320543","0.515308920254719"
"No","2016","Bavaria","Single parent ","131","0.561344103292412","0.498034636195272","0.624653570389552"
"No","2016","Bavaria","Couple + C. LE 16 ","332","0.447287737607735","0.411119876463249","0.483455598752221"
"No","2016","Bavaria","Couple + C. GT 16 ","147","0.518452996286593","0.464296787795473","0.572609204777713"
"No","2016","Bavaria","Couple + C. LE and GT 16","142","0.489566780199443","0.429605914234865","0.549527646164022"
"No","2016","Berlin","1-pers.-HH","51","0.499147316533635","0.401635605524972","0.596659027542299"
"No","2016","Berlin","(Married) couple without C. ","54","0.454317781897896","0.366680879824773","0.54195468397102"
"No","2016","Berlin","Single parent ","18","","",""
"No","2016","Berlin","Couple + C. LE 16 ","73","0.590038453373193","0.504835465328798","0.675241441417589"
"No","2016","Berlin","Couple + C. GT 16 ","14","","",""
"No","2016","Berlin","Couple + C. LE and GT 16","3","","",""
"No","2016","Brandenburg","1-pers.-HH","24","","",""
"No","2016","Brandenburg","(Married) couple without C. ","69","0.439927865002896","0.362529414547581","0.517326315458211"
"No","2016","Brandenburg","Single parent ","19","","",""
"No","2016","Brandenburg","Couple + C. LE 16 ","69","0.393540193297025","0.314833296038848","0.472247090555201"
"No","2016","Brandenburg","Couple + C. GT 16 ","15","","",""
"No","2016","Brandenburg","Couple + C. LE and GT 16","20","","",""
"No","2016","Mecklenburg-Western Pomerania","1-pers.-HH","27","","",""
"No","2016","Mecklenburg-Western Pomerania","(Married) couple without C. ","40","0.544097039410322","0.429845766181727","0.658348312638917"
"No","2016","Mecklenburg-Western Pomerania","Single parent ","13","","",""
"No","2016","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","44","0.453421899404043","0.342943302711036","0.563900496097049"
"No","2016","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","9","","",""
"No","2016","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","8","","",""
"No","2016","Saxony","1-pers.-HH","50","0.438908039846546","0.342126796954105","0.535689282738988"
"No","2016","Saxony","(Married) couple without C. ","115","0.530641571208483","0.466144926979113","0.595138215437853"
"No","2016","Saxony","Single parent ","44","0.599585674515516","0.491538112298765","0.707633236732267"
"No","2016","Saxony","Couple + C. LE 16 ","116","0.379588357048658","0.315752011779931","0.443424702317384"
"No","2016","Saxony","Couple + C. GT 16 ","58","0.635655183050049","0.541800813169541","0.729509552930557"
"No","2016","Saxony","Couple + C. LE and GT 16","33","0.45801455939933","0.336892048688162","0.579137070110497"
"No","2016","Saxony-Anhalt","1-pers.-HH","21","","",""
"No","2016","Saxony-Anhalt","(Married) couple without C. ","54","0.467191456631659","0.381426583200361","0.552956330062956"
"No","2016","Saxony-Anhalt","Single parent ","29","","",""
"No","2016","Saxony-Anhalt","Couple + C. LE 16 ","61","0.462237512131029","0.373402687050141","0.551072337211918"
"No","2016","Saxony-Anhalt","Couple + C. GT 16 ","20","","",""
"No","2016","Saxony-Anhalt","Couple + C. LE and GT 16","26","","",""
"No","2016","Thuringia","1-pers.-HH","27","","",""
"No","2016","Thuringia","(Married) couple without C. ","74","0.531081119119551","0.449855434469677","0.612306803769424"
"No","2016","Thuringia","Single parent ","23","","",""
"No","2016","Thuringia","Couple + C. LE 16 ","81","0.633147762079489","0.55244545842003","0.713850065738948"
"No","2016","Thuringia","Couple + C. GT 16 ","30","0.551376364216437","0.422261628330911","0.680491100101964"
"No","2016","Thuringia","Couple + C. LE and GT 16","21","","",""
"Yes","2017","Schleswig-Holstein","1-pers.-HH","","","",""
"Yes","2017","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Yes","2017","Schleswig-Holstein","Single parent ","","","",""
"Yes","2017","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Yes","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"Yes","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Yes","2017","Hamburg","1-pers.-HH","","","",""
"Yes","2017","Hamburg","(Married) couple without C. ","","","",""
"Yes","2017","Hamburg","Single parent ","","","",""
"Yes","2017","Hamburg","Couple + C. LE 16 ","","","",""
"Yes","2017","Hamburg","Couple + C. GT 16 ","","","",""
"Yes","2017","Hamburg","Couple + C. LE and GT 16","","","",""
"Yes","2017","Lower Saxony","1-pers.-HH","","","",""
"Yes","2017","Lower Saxony","(Married) couple without C. ","","","",""
"Yes","2017","Lower Saxony","Single parent ","","","",""
"Yes","2017","Lower Saxony","Couple + C. LE 16 ","","","",""
"Yes","2017","Lower Saxony","Couple + C. GT 16 ","","","",""
"Yes","2017","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Yes","2017","Bremen","1-pers.-HH","","","",""
"Yes","2017","Bremen","(Married) couple without C. ","","","",""
"Yes","2017","Bremen","Single parent ","","","",""
"Yes","2017","Bremen","Couple + C. LE 16 ","","","",""
"Yes","2017","Bremen","Couple + C. GT 16 ","","","",""
"Yes","2017","Bremen","Couple + C. LE and GT 16","","","",""
"Yes","2017","North Rhine-Westphalia","1-pers.-HH","","","",""
"Yes","2017","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Yes","2017","North Rhine-Westphalia","Single parent ","","","",""
"Yes","2017","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Yes","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"Yes","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"Yes","2017","Hesse","1-pers.-HH","","","",""
"Yes","2017","Hesse","(Married) couple without C. ","","","",""
"Yes","2017","Hesse","Single parent ","","","",""
"Yes","2017","Hesse","Couple + C. LE 16 ","","","",""
"Yes","2017","Hesse","Couple + C. GT 16 ","","","",""
"Yes","2017","Hesse","Couple + C. LE and GT 16","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Yes","2017","Baden-Württemberg","1-pers.-HH","","","",""
"Yes","2017","Baden-Württemberg","(Married) couple without C. ","","","",""
"Yes","2017","Baden-Württemberg","Single parent ","","","",""
"Yes","2017","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Yes","2017","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Yes","2017","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Yes","2017","Bavaria","1-pers.-HH","","","",""
"Yes","2017","Bavaria","(Married) couple without C. ","","","",""
"Yes","2017","Bavaria","Single parent ","","","",""
"Yes","2017","Bavaria","Couple + C. LE 16 ","","","",""
"Yes","2017","Bavaria","Couple + C. GT 16 ","","","",""
"Yes","2017","Bavaria","Couple + C. LE and GT 16","","","",""
"Yes","2017","Berlin","1-pers.-HH","","","",""
"Yes","2017","Berlin","(Married) couple without C. ","","","",""
"Yes","2017","Berlin","Single parent ","","","",""
"Yes","2017","Berlin","Couple + C. LE 16 ","","","",""
"Yes","2017","Berlin","Couple + C. GT 16 ","","","",""
"Yes","2017","Berlin","Couple + C. LE and GT 16","","","",""
"Yes","2017","Brandenburg","1-pers.-HH","","","",""
"Yes","2017","Brandenburg","(Married) couple without C. ","","","",""
"Yes","2017","Brandenburg","Single parent ","","","",""
"Yes","2017","Brandenburg","Couple + C. LE 16 ","","","",""
"Yes","2017","Brandenburg","Couple + C. GT 16 ","","","",""
"Yes","2017","Brandenburg","Couple + C. LE and GT 16","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Yes","2017","Saxony","1-pers.-HH","","","",""
"Yes","2017","Saxony","(Married) couple without C. ","","","",""
"Yes","2017","Saxony","Single parent ","","","",""
"Yes","2017","Saxony","Couple + C. LE 16 ","","","",""
"Yes","2017","Saxony","Couple + C. GT 16 ","","","",""
"Yes","2017","Saxony","Couple + C. LE and GT 16","","","",""
"Yes","2017","Saxony-Anhalt","1-pers.-HH","","","",""
"Yes","2017","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Yes","2017","Saxony-Anhalt","Single parent ","","","",""
"Yes","2017","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Yes","2017","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Yes","2017","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Yes","2017","Thuringia","1-pers.-HH","","","",""
"Yes","2017","Thuringia","(Married) couple without C. ","","","",""
"Yes","2017","Thuringia","Single parent ","","","",""
"Yes","2017","Thuringia","Couple + C. LE 16 ","","","",""
"Yes","2017","Thuringia","Couple + C. GT 16 ","","","",""
"Yes","2017","Thuringia","Couple + C. LE and GT 16","","","",""
"No","2017","Schleswig-Holstein","1-pers.-HH","","","",""
"No","2017","Schleswig-Holstein","(Married) couple without C. ","","","",""
"No","2017","Schleswig-Holstein","Single parent ","","","",""
"No","2017","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"No","2017","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"No","2017","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"No","2017","Hamburg","1-pers.-HH","","","",""
"No","2017","Hamburg","(Married) couple without C. ","","","",""
"No","2017","Hamburg","Single parent ","","","",""
"No","2017","Hamburg","Couple + C. LE 16 ","","","",""
"No","2017","Hamburg","Couple + C. GT 16 ","","","",""
"No","2017","Hamburg","Couple + C. LE and GT 16","","","",""
"No","2017","Lower Saxony","1-pers.-HH","","","",""
"No","2017","Lower Saxony","(Married) couple without C. ","","","",""
"No","2017","Lower Saxony","Single parent ","","","",""
"No","2017","Lower Saxony","Couple + C. LE 16 ","","","",""
"No","2017","Lower Saxony","Couple + C. GT 16 ","","","",""
"No","2017","Lower Saxony","Couple + C. LE and GT 16","","","",""
"No","2017","Bremen","1-pers.-HH","","","",""
"No","2017","Bremen","(Married) couple without C. ","","","",""
"No","2017","Bremen","Single parent ","","","",""
"No","2017","Bremen","Couple + C. LE 16 ","","","",""
"No","2017","Bremen","Couple + C. GT 16 ","","","",""
"No","2017","Bremen","Couple + C. LE and GT 16","","","",""
"No","2017","North Rhine-Westphalia","1-pers.-HH","","","",""
"No","2017","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"No","2017","North Rhine-Westphalia","Single parent ","","","",""
"No","2017","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"No","2017","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"No","2017","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"No","2017","Hesse","1-pers.-HH","","","",""
