"pli0080","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Never","2011","Brandenburg","Female","","","",""
"Never","2011","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2011","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2011","Saxony","Male","","","",""
"Never","2011","Saxony","Female","","","",""
"Never","2011","Saxony-Anhalt","Male","","","",""
"Never","2011","Saxony-Anhalt","Female","","","",""
"Never","2011","Thuringia","Male","","","",""
"Never","2011","Thuringia","Female","","","",""
"Daily","2012","Schleswig-Holstein","Male","","","",""
"Daily","2012","Schleswig-Holstein","Female","","","",""
"Daily","2012","Hamburg","Male","","","",""
"Daily","2012","Hamburg","Female","","","",""
"Daily","2012","Lower Saxony","Male","","","",""
"Daily","2012","Lower Saxony","Female","","","",""
"Daily","2012","Bremen","Male","","","",""
"Daily","2012","Bremen","Female","","","",""
"Daily","2012","North Rhine-Westphalia","Male","","","",""
"Daily","2012","North Rhine-Westphalia","Female","","","",""
"Daily","2012","Hesse","Male","","","",""
"Daily","2012","Hesse","Female","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2012","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2012","Baden-Württemberg","Male","","","",""
"Daily","2012","Baden-Württemberg","Female","","","",""
"Daily","2012","Bavaria","Male","","","",""
"Daily","2012","Bavaria","Female","","","",""
"Daily","2012","Berlin","Male","","","",""
"Daily","2012","Berlin","Female","","","",""
"Daily","2012","Brandenburg","Male","","","",""
"Daily","2012","Brandenburg","Female","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2012","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2012","Saxony","Male","","","",""
"Daily","2012","Saxony","Female","","","",""
"Daily","2012","Saxony-Anhalt","Male","","","",""
"Daily","2012","Saxony-Anhalt","Female","","","",""
"Daily","2012","Thuringia","Male","","","",""
"Daily","2012","Thuringia","Female","","","",""
"Min 1x per week","2012","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2012","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2012","Hamburg","Male","","","",""
"Min 1x per week","2012","Hamburg","Female","","","",""
"Min 1x per week","2012","Lower Saxony","Male","","","",""
"Min 1x per week","2012","Lower Saxony","Female","","","",""
"Min 1x per week","2012","Bremen","Male","","","",""
"Min 1x per week","2012","Bremen","Female","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2012","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2012","Hesse","Male","","","",""
"Min 1x per week","2012","Hesse","Female","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2012","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2012","Baden-Württemberg","Male","","","",""
"Min 1x per week","2012","Baden-Württemberg","Female","","","",""
"Min 1x per week","2012","Bavaria","Male","","","",""
"Min 1x per week","2012","Bavaria","Female","","","",""
"Min 1x per week","2012","Berlin","Male","","","",""
"Min 1x per week","2012","Berlin","Female","","","",""
"Min 1x per week","2012","Brandenburg","Male","","","",""
"Min 1x per week","2012","Brandenburg","Female","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2012","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2012","Saxony","Male","","","",""
"Min 1x per week","2012","Saxony","Female","","","",""
"Min 1x per week","2012","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2012","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2012","Thuringia","Male","","","",""
"Min 1x per week","2012","Thuringia","Female","","","",""
"Min 1x per month","2012","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2012","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2012","Hamburg","Male","","","",""
"Min 1x per month","2012","Hamburg","Female","","","",""
"Min 1x per month","2012","Lower Saxony","Male","","","",""
"Min 1x per month","2012","Lower Saxony","Female","","","",""
"Min 1x per month","2012","Bremen","Male","","","",""
"Min 1x per month","2012","Bremen","Female","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2012","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2012","Hesse","Male","","","",""
"Min 1x per month","2012","Hesse","Female","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2012","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2012","Baden-Württemberg","Male","","","",""
"Min 1x per month","2012","Baden-Württemberg","Female","","","",""
"Min 1x per month","2012","Bavaria","Male","","","",""
"Min 1x per month","2012","Bavaria","Female","","","",""
"Min 1x per month","2012","Berlin","Male","","","",""
"Min 1x per month","2012","Berlin","Female","","","",""
"Min 1x per month","2012","Brandenburg","Male","","","",""
"Min 1x per month","2012","Brandenburg","Female","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2012","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2012","Saxony","Male","","","",""
"Min 1x per month","2012","Saxony","Female","","","",""
"Min 1x per month","2012","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2012","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2012","Thuringia","Male","","","",""
"Min 1x per month","2012","Thuringia","Female","","","",""
"Rarely","2012","Schleswig-Holstein","Male","","","",""
"Rarely","2012","Schleswig-Holstein","Female","","","",""
"Rarely","2012","Hamburg","Male","","","",""
"Rarely","2012","Hamburg","Female","","","",""
"Rarely","2012","Lower Saxony","Male","","","",""
"Rarely","2012","Lower Saxony","Female","","","",""
"Rarely","2012","Bremen","Male","","","",""
"Rarely","2012","Bremen","Female","","","",""
"Rarely","2012","North Rhine-Westphalia","Male","","","",""
"Rarely","2012","North Rhine-Westphalia","Female","","","",""
"Rarely","2012","Hesse","Male","","","",""
"Rarely","2012","Hesse","Female","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2012","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2012","Baden-Württemberg","Male","","","",""
"Rarely","2012","Baden-Württemberg","Female","","","",""
"Rarely","2012","Bavaria","Male","","","",""
"Rarely","2012","Bavaria","Female","","","",""
"Rarely","2012","Berlin","Male","","","",""
"Rarely","2012","Berlin","Female","","","",""
"Rarely","2012","Brandenburg","Male","","","",""
"Rarely","2012","Brandenburg","Female","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2012","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2012","Saxony","Male","","","",""
"Rarely","2012","Saxony","Female","","","",""
"Rarely","2012","Saxony-Anhalt","Male","","","",""
"Rarely","2012","Saxony-Anhalt","Female","","","",""
"Rarely","2012","Thuringia","Male","","","",""
"Rarely","2012","Thuringia","Female","","","",""
"Never","2012","Schleswig-Holstein","Male","","","",""
"Never","2012","Schleswig-Holstein","Female","","","",""
"Never","2012","Hamburg","Male","","","",""
"Never","2012","Hamburg","Female","","","",""
"Never","2012","Lower Saxony","Male","","","",""
"Never","2012","Lower Saxony","Female","","","",""
"Never","2012","Bremen","Male","","","",""
"Never","2012","Bremen","Female","","","",""
"Never","2012","North Rhine-Westphalia","Male","","","",""
"Never","2012","North Rhine-Westphalia","Female","","","",""
"Never","2012","Hesse","Male","","","",""
"Never","2012","Hesse","Female","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","Male","","","",""
"Never","2012","Rhineland-Palatinate,Saarland","Female","","","",""
"Never","2012","Baden-Württemberg","Male","","","",""
"Never","2012","Baden-Württemberg","Female","","","",""
"Never","2012","Bavaria","Male","","","",""
"Never","2012","Bavaria","Female","","","",""
"Never","2012","Berlin","Male","","","",""
"Never","2012","Berlin","Female","","","",""
"Never","2012","Brandenburg","Male","","","",""
"Never","2012","Brandenburg","Female","","","",""
"Never","2012","Mecklenburg-Western Pomerania","Male","","","",""
"Never","2012","Mecklenburg-Western Pomerania","Female","","","",""
"Never","2012","Saxony","Male","","","",""
"Never","2012","Saxony","Female","","","",""
"Never","2012","Saxony-Anhalt","Male","","","",""
"Never","2012","Saxony-Anhalt","Female","","","",""
"Never","2012","Thuringia","Male","","","",""
"Never","2012","Thuringia","Female","","","",""
"Daily","2013","Schleswig-Holstein","Male","26","","",""
"Daily","2013","Schleswig-Holstein","Female","24","","",""
"Daily","2013","Hamburg","Male","6","","",""
"Daily","2013","Hamburg","Female","7","","",""
"Daily","2013","Lower Saxony","Male","48","0.0280655604098282","0.0183275037545348","0.0378036170651216"
"Daily","2013","Lower Saxony","Female","68","0.0413269280557202","0.0306696200299502","0.0519842360814902"
"Daily","2013","Bremen","Male","9","","",""
"Daily","2013","Bremen","Female","3","","",""
"Daily","2013","North Rhine-Westphalia","Male","84","0.0419395629355023","0.0337829002641078","0.0500962256068968"
"Daily","2013","North Rhine-Westphalia","Female","145","0.0456957922247984","0.0379443372056645","0.0534472472439322"
"Daily","2013","Hesse","Male","34","0.0307645187960416","0.0188284920868678","0.0427005455052154"
"Daily","2013","Hesse","Female","44","0.0398252456923071","0.0273772824931541","0.0522732088914602"
"Daily","2013","Rhineland-Palatinate,Saarland","Male","24","","",""
"Daily","2013","Rhineland-Palatinate,Saarland","Female","41","0.0403575484392472","0.0266862843947835","0.054028812483711"
"Daily","2013","Baden-Württemberg","Male","59","0.0504112965149126","0.0388129644921504","0.0620096285376749"
"Daily","2013","Baden-Württemberg","Female","81","0.0379224865397076","0.0286865116341633","0.0471584614452519"
"Daily","2013","Bavaria","Male","69","0.0306309302760991","0.0226925211776828","0.0385693393745154"
"Daily","2013","Bavaria","Female","92","0.0367889847396274","0.0289566892893707","0.044621280189884"
"Daily","2013","Berlin","Male","18","","",""
"Daily","2013","Berlin","Female","30","0.0412598427102129","0.0246379302987623","0.0578817551216634"
"Daily","2013","Brandenburg","Male","17","","",""
"Daily","2013","Brandenburg","Female","21","","",""
"Daily","2013","Mecklenburg-Western Pomerania","Male","7","","",""
"Daily","2013","Mecklenburg-Western Pomerania","Female","11","","",""
"Daily","2013","Saxony","Male","22","","",""
"Daily","2013","Saxony","Female","22","","",""
"Daily","2013","Saxony-Anhalt","Male","14","","",""
"Daily","2013","Saxony-Anhalt","Female","22","","",""
"Daily","2013","Thuringia","Male","20","","",""
"Daily","2013","Thuringia","Female","22","","",""
"Min 1x per week","2013","Schleswig-Holstein","Male","140","0.337921377230725","0.291568071532242","0.384274682929208"
"Min 1x per week","2013","Schleswig-Holstein","Female","219","0.417230741875694","0.374181125087901","0.460280358663487"
"Min 1x per week","2013","Hamburg","Male","82","0.498868956761535","0.425621851037507","0.572116062485563"
"Min 1x per week","2013","Hamburg","Female","121","0.455200506238457","0.390418427697976","0.519982584778937"
"Min 1x per week","2013","Lower Saxony","Male","417","0.378611255703554","0.35001261420637","0.407209897200739"
"Min 1x per week","2013","Lower Saxony","Female","585","0.413594597748922","0.387226299525785","0.439962895972059"
"Min 1x per week","2013","Bremen","Male","23","","",""
"Min 1x per week","2013","Bremen","Female","44","0.267160625400218","0.182526781733108","0.351794469067328"
"Min 1x per week","2013","North Rhine-Westphalia","Male","906","0.380527204349809","0.36077079239899","0.400283616300627"
"Min 1x per week","2013","North Rhine-Westphalia","Female","1240","0.416235156375634","0.397937728066736","0.434532584684533"
"Min 1x per week","2013","Hesse","Male","302","0.33704621619709","0.304371906472915","0.369720525921265"
"Min 1x per week","2013","Hesse","Female","418","0.409223407133304","0.377924022744391","0.440522791522216"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Male","255","0.429123729159336","0.390289198836705","0.467958259481966"
"Min 1x per week","2013","Rhineland-Palatinate,Saarland","Female","339","0.42129049651341","0.386989029415006","0.455591963611814"
"Min 1x per week","2013","Baden-Württemberg","Male","490","0.358002207198456","0.332588182168069","0.383416232228844"
"Min 1x per week","2013","Baden-Württemberg","Female","708","0.379202530920448","0.355741888953301","0.402663172887595"
"Min 1x per week","2013","Bavaria","Male","649","0.352443532129506","0.330434933064795","0.374452131194217"
"Min 1x per week","2013","Bavaria","Female","936","0.388585889322193","0.368305294820599","0.408866483823788"
"Min 1x per week","2013","Berlin","Male","156","0.347060562735658","0.302428551662802","0.391692573808514"
"Min 1x per week","2013","Berlin","Female","206","0.327005484106255","0.28779971057075","0.366211257641759"
"Min 1x per week","2013","Brandenburg","Male","130","0.281387442992666","0.240427687742923","0.322347198242409"
"Min 1x per week","2013","Brandenburg","Female","164","0.256419813222115","0.220286619061635","0.292553007382594"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Male","73","0.238825830671119","0.187198447235335","0.290453214106904"
"Min 1x per week","2013","Mecklenburg-Western Pomerania","Female","116","0.296465321941233","0.246965467764436","0.345965176118029"
"Min 1x per week","2013","Saxony","Male","256","0.320632254304192","0.288609470898105","0.352655037710279"
"Min 1x per week","2013","Saxony","Female","263","0.273283493478151","0.244038274563035","0.302528712393267"
"Min 1x per week","2013","Saxony-Anhalt","Male","118","0.288500892530741","0.245678135617635","0.331323649443848"
"Min 1x per week","2013","Saxony-Anhalt","Female","177","0.295625604095739","0.256812923910125","0.334438284281354"
"Min 1x per week","2013","Thuringia","Male","135","0.293188966452865","0.251129156540781","0.335248776364949"
"Min 1x per week","2013","Thuringia","Female","181","0.362508598740634","0.322186039230371","0.402831158250898"
"Min 1x per month","2013","Schleswig-Holstein","Male","120","0.332037489675305","0.285885789948374","0.378189189402237"
"Min 1x per month","2013","Schleswig-Holstein","Female","162","0.300915969913181","0.260873566950836","0.340958372875526"
"Min 1x per month","2013","Hamburg","Male","59","0.273030023240661","0.207764320862374","0.338295725618948"
"Min 1x per month","2013","Hamburg","Female","62","0.328255944661567","0.267169706895593","0.389342182427541"
"Min 1x per month","2013","Lower Saxony","Male","377","0.325006684954319","0.297390553911671","0.352622815996966"
"Min 1x per month","2013","Lower Saxony","Female","423","0.309159874920575","0.284415526038139","0.33390422380301"
"Min 1x per month","2013","Bremen","Male","29","","",""
"Min 1x per month","2013","Bremen","Female","35","0.462506985174567","0.367139791753108","0.557874178596026"
"Min 1x per month","2013","North Rhine-Westphalia","Male","748","0.323065801194112","0.304036500888968","0.342095101499255"
"Min 1x per month","2013","North Rhine-Westphalia","Female","860","0.322185543473662","0.304839112000592","0.339531974946732"
"Min 1x per month","2013","Hesse","Male","261","0.326237874386","0.293830745739956","0.358645003032044"
"Min 1x per month","2013","Hesse","Female","289","0.283880091213574","0.255178613036971","0.312581569390177"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Male","186","0.295119849304462","0.259333891381971","0.330905807226952"
"Min 1x per month","2013","Rhineland-Palatinate,Saarland","Female","244","0.320234637844512","0.287822682994819","0.352646592694205"
"Min 1x per month","2013","Baden-Württemberg","Male","483","0.325174995945714","0.30034263635785","0.350007355533579"
"Min 1x per month","2013","Baden-Württemberg","Female","533","0.328129853891165","0.305426247237433","0.350833460544896"
"Min 1x per month","2013","Bavaria","Male","600","0.338818657605205","0.317013824984996","0.360623490225414"
"Min 1x per month","2013","Bavaria","Female","704","0.313759550615703","0.294452938396298","0.333066162835109"
"Min 1x per month","2013","Berlin","Male","146","0.321768891688162","0.277969482467987","0.365568300908336"
"Min 1x per month","2013","Berlin","Female","194","0.395908402737229","0.355037380195595","0.436779425278863"
"Min 1x per month","2013","Brandenburg","Male","170","0.323656231816327","0.281039187251925","0.366273276380729"
"Min 1x per month","2013","Brandenburg","Female","206","0.373810464272077","0.333774961148172","0.413845967395983"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Male","99","0.402074977920298","0.342703982165104","0.461445973675492"
"Min 1x per month","2013","Mecklenburg-Western Pomerania","Female","123","0.396888214161492","0.343859972886519","0.449916455436465"
"Min 1x per month","2013","Saxony","Male","286","0.323469692869543","0.291372767077408","0.355566618661678"
"Min 1x per month","2013","Saxony","Female","364","0.423892745782595","0.391462866807358","0.456322624757831"
"Min 1x per month","2013","Saxony-Anhalt","Male","144","0.356017356475917","0.31076027644195","0.401274436509884"
"Min 1x per month","2013","Saxony-Anhalt","Female","180","0.361976628366699","0.321101475523596","0.402851781209801"
"Min 1x per month","2013","Thuringia","Male","124","0.29590698286205","0.253733986381141","0.338079979342959"
"Min 1x per month","2013","Thuringia","Female","167","0.27301127413963","0.235642754071799","0.31037979420746"
"Rarely","2013","Schleswig-Holstein","Male","102","0.234760999255431","0.193224526097608","0.276297472413253"
"Rarely","2013","Schleswig-Holstein","Female","87","0.205461644117997","0.170187568953172","0.240735719282821"
"Rarely","2013","Hamburg","Male","29","","",""
"Rarely","2013","Hamburg","Female","31","0.115567208245282","0.0739775940479323","0.157156822442632"
"Rarely","2013","Lower Saxony","Male","231","0.237224980285241","0.21214394884909","0.262306011721392"
"Rarely","2013","Lower Saxony","Female","238","0.211596235103829","0.189727482846906","0.233464987360752"
"Rarely","2013","Bremen","Male","15","","",""
"Rarely","2013","Bremen","Female","20","","",""
"Rarely","2013","North Rhine-Westphalia","Male","517","0.225935487488678","0.208918412896318","0.242952562081039"
"Rarely","2013","North Rhine-Westphalia","Female","474","0.184902601697245","0.17049213749955","0.19931306589494"
"Rarely","2013","Hesse","Male","177","0.252093715187052","0.222079660651034","0.282107769723071"
"Rarely","2013","Hesse","Female","163","0.210846604508111","0.184880431712388","0.236812777303834"
"Rarely","2013","Rhineland-Palatinate,Saarland","Male","135","0.196881544436933","0.165682010754506","0.228081078119361"
"Rarely","2013","Rhineland-Palatinate,Saarland","Female","144","0.174060237944198","0.147720252494989","0.200400223393408"
"Rarely","2013","Baden-Württemberg","Male","298","0.237085864840631","0.214540643912606","0.259631085768656"
"Rarely","2013","Baden-Württemberg","Female","277","0.227172492402603","0.206912071351595","0.247432913453611"
"Rarely","2013","Bavaria","Male","426","0.229450979294994","0.210079896480771","0.248822062109218"
"Rarely","2013","Bavaria","Female","416","0.20930935831578","0.192382862337137","0.226235854294424"
"Rarely","2013","Berlin","Male","101","0.248104866554374","0.207609656971961","0.288600076136788"
"Rarely","2013","Berlin","Female","106","0.197491357500422","0.164220372931755","0.23076234206909"
"Rarely","2013","Brandenburg","Male","129","0.334861605110185","0.291873699970683","0.377849510249687"
"Rarely","2013","Brandenburg","Female","137","0.266483644479956","0.229898325916565","0.303068963043346"
"Rarely","2013","Mecklenburg-Western Pomerania","Male","70","0.260402798052188","0.207263244876739","0.313542351227637"
"Rarely","2013","Mecklenburg-Western Pomerania","Female","62","0.242947704576284","0.196464768205244","0.289430640947324"
"Rarely","2013","Saxony","Male","215","0.259222664048151","0.22915613190137","0.289289196194932"
"Rarely","2013","Saxony","Female","207","0.246403030292013","0.218124407309906","0.274681653274121"
"Rarely","2013","Saxony-Anhalt","Male","125","0.271438056718219","0.22940582274762","0.313470290688818"
"Rarely","2013","Saxony-Anhalt","Female","122","0.250144690213958","0.213307609104742","0.286981771323175"
"Rarely","2013","Thuringia","Male","132","0.271225522152468","0.230148052015601","0.312302992289334"
"Rarely","2013","Thuringia","Female","128","0.242022621537878","0.206096703701688","0.277948539374067"
"Never","2013","Schleswig-Holstein","Male","12","","",""
"Never","2013","Schleswig-Holstein","Female","12","","",""
"Never","2013","Hamburg","Male","3","","",""
"Never","2013","Hamburg","Female","6","","",""
"Never","2013","Lower Saxony","Male","32","0.0310915186470576","0.0208578983644899","0.0413251389296252"
"Never","2013","Lower Saxony","Female","26","","",""
"Never","2013","Bremen","Male","3","","",""
"Never","2013","Bremen","Female","3","","",""
"Never","2013","North Rhine-Westphalia","Male","65","0.0285319440318992","0.0217573380292336","0.0353065500345648"
"Never","2013","North Rhine-Westphalia","Female","69","0.0309809062286599","0.0245493668624503","0.0374124455948694"
"Never","2013","Hesse","Male","30","0.0538576754338162","0.038254172594439","0.0694611782731933"
"Never","2013","Hesse","Female","34","0.0562246514527039","0.0415610170904906","0.0708882858149173"
"Never","2013","Rhineland-Palatinate,Saarland","Male","24","","",""
"Never","2013","Rhineland-Palatinate,Saarland","Female","28","","",""
"Never","2013","Baden-Württemberg","Male","37","0.0293256355002857","0.0203817891459339","0.0382694818546375"
"Never","2013","Baden-Württemberg","Female","44","0.027572636246077","0.0196549727408223","0.0354902997513317"
"Never","2013","Bavaria","Male","66","0.0486559006941959","0.0387442639685645","0.0585675374198274"
"Never","2013","Bavaria","Female","71","0.0515562170066955","0.0423556253009241","0.0607568087124669"
"Never","2013","Berlin","Male","16","","",""
"Never","2013","Berlin","Female","14","","",""
"Never","2013","Brandenburg","Male","17","","",""
"Never","2013","Brandenburg","Female","33","0.0650728691964894","0.0446622810297063","0.0854834573632725"
"Never","2013","Mecklenburg-Western Pomerania","Male","13","","",""
"Never","2013","Mecklenburg-Western Pomerania","Female","15","","",""
"Never","2013","Saxony","Male","37","0.0533903185973158","0.0379655115940292","0.0688151256006025"
"Never","2013","Saxony","Female","36","0.0357598148050618","0.0235739625639798","0.0479456670461437"
"Never","2013","Saxony-Anhalt","Male","29","","",""
"Never","2013","Saxony-Anhalt","Female","30","0.051888389456091","0.0330230050701328","0.0707537738420493"
"Never","2013","Thuringia","Male","39","0.107169505368916","0.078589523110613","0.13574948762722"
"Never","2013","Thuringia","Female","48","0.1012330510821","0.0759321214051241","0.126533980759076"
"Daily","2014","Schleswig-Holstein","Male","","","",""
"Daily","2014","Schleswig-Holstein","Female","","","",""
"Daily","2014","Hamburg","Male","","","",""
"Daily","2014","Hamburg","Female","","","",""
"Daily","2014","Lower Saxony","Male","","","",""
"Daily","2014","Lower Saxony","Female","","","",""
"Daily","2014","Bremen","Male","","","",""
"Daily","2014","Bremen","Female","","","",""
"Daily","2014","North Rhine-Westphalia","Male","","","",""
"Daily","2014","North Rhine-Westphalia","Female","","","",""
"Daily","2014","Hesse","Male","","","",""
"Daily","2014","Hesse","Female","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"Daily","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Daily","2014","Baden-Württemberg","Male","","","",""
"Daily","2014","Baden-Württemberg","Female","","","",""
"Daily","2014","Bavaria","Male","","","",""
"Daily","2014","Bavaria","Female","","","",""
"Daily","2014","Berlin","Male","","","",""
"Daily","2014","Berlin","Female","","","",""
"Daily","2014","Brandenburg","Male","","","",""
"Daily","2014","Brandenburg","Female","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Daily","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Daily","2014","Saxony","Male","","","",""
"Daily","2014","Saxony","Female","","","",""
"Daily","2014","Saxony-Anhalt","Male","","","",""
"Daily","2014","Saxony-Anhalt","Female","","","",""
"Daily","2014","Thuringia","Male","","","",""
"Daily","2014","Thuringia","Female","","","",""
"Min 1x per week","2014","Schleswig-Holstein","Male","","","",""
"Min 1x per week","2014","Schleswig-Holstein","Female","","","",""
"Min 1x per week","2014","Hamburg","Male","","","",""
"Min 1x per week","2014","Hamburg","Female","","","",""
"Min 1x per week","2014","Lower Saxony","Male","","","",""
"Min 1x per week","2014","Lower Saxony","Female","","","",""
"Min 1x per week","2014","Bremen","Male","","","",""
"Min 1x per week","2014","Bremen","Female","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","Male","","","",""
"Min 1x per week","2014","North Rhine-Westphalia","Female","","","",""
"Min 1x per week","2014","Hesse","Male","","","",""
"Min 1x per week","2014","Hesse","Female","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per week","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per week","2014","Baden-Württemberg","Male","","","",""
"Min 1x per week","2014","Baden-Württemberg","Female","","","",""
"Min 1x per week","2014","Bavaria","Male","","","",""
"Min 1x per week","2014","Bavaria","Female","","","",""
"Min 1x per week","2014","Berlin","Male","","","",""
"Min 1x per week","2014","Berlin","Female","","","",""
"Min 1x per week","2014","Brandenburg","Male","","","",""
"Min 1x per week","2014","Brandenburg","Female","","","",""
"Min 1x per week","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per week","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per week","2014","Saxony","Male","","","",""
"Min 1x per week","2014","Saxony","Female","","","",""
"Min 1x per week","2014","Saxony-Anhalt","Male","","","",""
"Min 1x per week","2014","Saxony-Anhalt","Female","","","",""
"Min 1x per week","2014","Thuringia","Male","","","",""
"Min 1x per week","2014","Thuringia","Female","","","",""
"Min 1x per month","2014","Schleswig-Holstein","Male","","","",""
"Min 1x per month","2014","Schleswig-Holstein","Female","","","",""
"Min 1x per month","2014","Hamburg","Male","","","",""
"Min 1x per month","2014","Hamburg","Female","","","",""
"Min 1x per month","2014","Lower Saxony","Male","","","",""
"Min 1x per month","2014","Lower Saxony","Female","","","",""
"Min 1x per month","2014","Bremen","Male","","","",""
"Min 1x per month","2014","Bremen","Female","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","Male","","","",""
"Min 1x per month","2014","North Rhine-Westphalia","Female","","","",""
"Min 1x per month","2014","Hesse","Male","","","",""
"Min 1x per month","2014","Hesse","Female","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Min 1x per month","2014","Baden-Württemberg","Male","","","",""
"Min 1x per month","2014","Baden-Württemberg","Female","","","",""
"Min 1x per month","2014","Bavaria","Male","","","",""
"Min 1x per month","2014","Bavaria","Female","","","",""
"Min 1x per month","2014","Berlin","Male","","","",""
"Min 1x per month","2014","Berlin","Female","","","",""
"Min 1x per month","2014","Brandenburg","Male","","","",""
"Min 1x per month","2014","Brandenburg","Female","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Min 1x per month","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Min 1x per month","2014","Saxony","Male","","","",""
"Min 1x per month","2014","Saxony","Female","","","",""
"Min 1x per month","2014","Saxony-Anhalt","Male","","","",""
"Min 1x per month","2014","Saxony-Anhalt","Female","","","",""
"Min 1x per month","2014","Thuringia","Male","","","",""
"Min 1x per month","2014","Thuringia","Female","","","",""
"Rarely","2014","Schleswig-Holstein","Male","","","",""
"Rarely","2014","Schleswig-Holstein","Female","","","",""
"Rarely","2014","Hamburg","Male","","","",""
"Rarely","2014","Hamburg","Female","","","",""
"Rarely","2014","Lower Saxony","Male","","","",""
"Rarely","2014","Lower Saxony","Female","","","",""
"Rarely","2014","Bremen","Male","","","",""
"Rarely","2014","Bremen","Female","","","",""
"Rarely","2014","North Rhine-Westphalia","Male","","","",""
"Rarely","2014","North Rhine-Westphalia","Female","","","",""
"Rarely","2014","Hesse","Male","","","",""
"Rarely","2014","Hesse","Female","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","Male","","","",""
"Rarely","2014","Rhineland-Palatinate,Saarland","Female","","","",""
"Rarely","2014","Baden-Württemberg","Male","","","",""
"Rarely","2014","Baden-Württemberg","Female","","","",""
"Rarely","2014","Bavaria","Male","","","",""
"Rarely","2014","Bavaria","Female","","","",""
"Rarely","2014","Berlin","Male","","","",""
"Rarely","2014","Berlin","Female","","","",""
"Rarely","2014","Brandenburg","Male","","","",""
"Rarely","2014","Brandenburg","Female","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","Male","","","",""
"Rarely","2014","Mecklenburg-Western Pomerania","Female","","","",""
"Rarely","2014","Saxony","Male","","","",""
"Rarely","2014","Saxony","Female","","","",""
"Rarely","2014","Saxony-Anhalt","Male","","","",""
"Rarely","2014","Saxony-Anhalt","Female","","","",""
"Rarely","2014","Thuringia","Male","","","",""
"Rarely","2014","Thuringia","Female","","","",""
"Never","2014","Schleswig-Holstein","Male","","","",""
"Never","2014","Schleswig-Holstein","Female","","","",""
