"pli0080","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Daily","2011","higher vocational","East Germany","","","",""
"Daily","2011","higher education","West Germany","","","",""
"Daily","2011","higher education","East Germany","","","",""
"Min 1x per week","2011","in school","West Germany","","","",""
"Min 1x per week","2011","in school","East Germany","","","",""
"Min 1x per week","2011","inadequately","West Germany","","","",""
"Min 1x per week","2011","inadequately","East Germany","","","",""
"Min 1x per week","2011","general elemantary","West Germany","","","",""
"Min 1x per week","2011","general elemantary","East Germany","","","",""
"Min 1x per week","2011","middle vocational","West Germany","","","",""
"Min 1x per week","2011","middle vocational","East Germany","","","",""
"Min 1x per week","2011","vocational + Abi","West Germany","","","",""
"Min 1x per week","2011","vocational + Abi","East Germany","","","",""
"Min 1x per week","2011","higher vocational","West Germany","","","",""
"Min 1x per week","2011","higher vocational","East Germany","","","",""
"Min 1x per week","2011","higher education","West Germany","","","",""
"Min 1x per week","2011","higher education","East Germany","","","",""
"Min 1x per month","2011","in school","West Germany","","","",""
"Min 1x per month","2011","in school","East Germany","","","",""
"Min 1x per month","2011","inadequately","West Germany","","","",""
"Min 1x per month","2011","inadequately","East Germany","","","",""
"Min 1x per month","2011","general elemantary","West Germany","","","",""
"Min 1x per month","2011","general elemantary","East Germany","","","",""
"Min 1x per month","2011","middle vocational","West Germany","","","",""
"Min 1x per month","2011","middle vocational","East Germany","","","",""
"Min 1x per month","2011","vocational + Abi","West Germany","","","",""
"Min 1x per month","2011","vocational + Abi","East Germany","","","",""
"Min 1x per month","2011","higher vocational","West Germany","","","",""
"Min 1x per month","2011","higher vocational","East Germany","","","",""
"Min 1x per month","2011","higher education","West Germany","","","",""
"Min 1x per month","2011","higher education","East Germany","","","",""
"Rarely","2011","in school","West Germany","","","",""
"Rarely","2011","in school","East Germany","","","",""
"Rarely","2011","inadequately","West Germany","","","",""
"Rarely","2011","inadequately","East Germany","","","",""
"Rarely","2011","general elemantary","West Germany","","","",""
"Rarely","2011","general elemantary","East Germany","","","",""
"Rarely","2011","middle vocational","West Germany","","","",""
"Rarely","2011","middle vocational","East Germany","","","",""
"Rarely","2011","vocational + Abi","West Germany","","","",""
"Rarely","2011","vocational + Abi","East Germany","","","",""
"Rarely","2011","higher vocational","West Germany","","","",""
"Rarely","2011","higher vocational","East Germany","","","",""
"Rarely","2011","higher education","West Germany","","","",""
"Rarely","2011","higher education","East Germany","","","",""
"Never","2011","in school","West Germany","","","",""
"Never","2011","in school","East Germany","","","",""
"Never","2011","inadequately","West Germany","","","",""
"Never","2011","inadequately","East Germany","","","",""
"Never","2011","general elemantary","West Germany","","","",""
"Never","2011","general elemantary","East Germany","","","",""
"Never","2011","middle vocational","West Germany","","","",""
"Never","2011","middle vocational","East Germany","","","",""
"Never","2011","vocational + Abi","West Germany","","","",""
"Never","2011","vocational + Abi","East Germany","","","",""
"Never","2011","higher vocational","West Germany","","","",""
"Never","2011","higher vocational","East Germany","","","",""
"Never","2011","higher education","West Germany","","","",""
"Never","2011","higher education","East Germany","","","",""
"Daily","2012","in school","West Germany","","","",""
"Daily","2012","in school","East Germany","","","",""
"Daily","2012","inadequately","West Germany","","","",""
"Daily","2012","inadequately","East Germany","","","",""
"Daily","2012","general elemantary","West Germany","","","",""
"Daily","2012","general elemantary","East Germany","","","",""
"Daily","2012","middle vocational","West Germany","","","",""
"Daily","2012","middle vocational","East Germany","","","",""
"Daily","2012","vocational + Abi","West Germany","","","",""
"Daily","2012","vocational + Abi","East Germany","","","",""
"Daily","2012","higher vocational","West Germany","","","",""
"Daily","2012","higher vocational","East Germany","","","",""
"Daily","2012","higher education","West Germany","","","",""
"Daily","2012","higher education","East Germany","","","",""
"Min 1x per week","2012","in school","West Germany","","","",""
"Min 1x per week","2012","in school","East Germany","","","",""
"Min 1x per week","2012","inadequately","West Germany","","","",""
"Min 1x per week","2012","inadequately","East Germany","","","",""
"Min 1x per week","2012","general elemantary","West Germany","","","",""
"Min 1x per week","2012","general elemantary","East Germany","","","",""
"Min 1x per week","2012","middle vocational","West Germany","","","",""
"Min 1x per week","2012","middle vocational","East Germany","","","",""
"Min 1x per week","2012","vocational + Abi","West Germany","","","",""
"Min 1x per week","2012","vocational + Abi","East Germany","","","",""
"Min 1x per week","2012","higher vocational","West Germany","","","",""
"Min 1x per week","2012","higher vocational","East Germany","","","",""
"Min 1x per week","2012","higher education","West Germany","","","",""
"Min 1x per week","2012","higher education","East Germany","","","",""
"Min 1x per month","2012","in school","West Germany","","","",""
"Min 1x per month","2012","in school","East Germany","","","",""
"Min 1x per month","2012","inadequately","West Germany","","","",""
"Min 1x per month","2012","inadequately","East Germany","","","",""
"Min 1x per month","2012","general elemantary","West Germany","","","",""
"Min 1x per month","2012","general elemantary","East Germany","","","",""
"Min 1x per month","2012","middle vocational","West Germany","","","",""
"Min 1x per month","2012","middle vocational","East Germany","","","",""
"Min 1x per month","2012","vocational + Abi","West Germany","","","",""
"Min 1x per month","2012","vocational + Abi","East Germany","","","",""
"Min 1x per month","2012","higher vocational","West Germany","","","",""
"Min 1x per month","2012","higher vocational","East Germany","","","",""
"Min 1x per month","2012","higher education","West Germany","","","",""
"Min 1x per month","2012","higher education","East Germany","","","",""
"Rarely","2012","in school","West Germany","","","",""
"Rarely","2012","in school","East Germany","","","",""
"Rarely","2012","inadequately","West Germany","","","",""
"Rarely","2012","inadequately","East Germany","","","",""
"Rarely","2012","general elemantary","West Germany","","","",""
"Rarely","2012","general elemantary","East Germany","","","",""
"Rarely","2012","middle vocational","West Germany","","","",""
"Rarely","2012","middle vocational","East Germany","","","",""
"Rarely","2012","vocational + Abi","West Germany","","","",""
"Rarely","2012","vocational + Abi","East Germany","","","",""
"Rarely","2012","higher vocational","West Germany","","","",""
"Rarely","2012","higher vocational","East Germany","","","",""
"Rarely","2012","higher education","West Germany","","","",""
"Rarely","2012","higher education","East Germany","","","",""
"Never","2012","in school","West Germany","","","",""
"Never","2012","in school","East Germany","","","",""
"Never","2012","inadequately","West Germany","","","",""
"Never","2012","inadequately","East Germany","","","",""
"Never","2012","general elemantary","West Germany","","","",""
"Never","2012","general elemantary","East Germany","","","",""
"Never","2012","middle vocational","West Germany","","","",""
"Never","2012","middle vocational","East Germany","","","",""
"Never","2012","vocational + Abi","West Germany","","","",""
"Never","2012","vocational + Abi","East Germany","","","",""
"Never","2012","higher vocational","West Germany","","","",""
"Never","2012","higher vocational","East Germany","","","",""
"Never","2012","higher education","West Germany","","","",""
"Never","2012","higher education","East Germany","","","",""
"Daily","2013","in school","West Germany","62","0.150903692938106","0.115332232152758","0.186475153723454"
"Daily","2013","in school","East Germany","6","","",""
"Daily","2013","inadequately","West Germany","31","0.0923047525481003","0.0584611182925358","0.126148386803665"
"Daily","2013","inadequately","East Germany","2","","",""
"Daily","2013","general elemantary","West Germany","179","0.0682951591049244","0.0578929851516527","0.0786973330581961"
"Daily","2013","general elemantary","East Germany","36","0.108547307618387","0.0755792229875203","0.141515392249253"
"Daily","2013","middle vocational","West Germany","392","0.0385302873568157","0.0346316799161103","0.0424288947975211"
"Daily","2013","middle vocational","East Germany","117","0.0370519899343011","0.0303506289152739","0.0437533509533282"
"Daily","2013","vocational + Abi","West Germany","41","0.0302525347117559","0.0215904318784902","0.0389146375450216"
"Daily","2013","vocational + Abi","East Germany","8","","",""
"Daily","2013","higher vocational","West Germany","20","","",""
"Daily","2013","higher vocational","East Germany","7","","",""
"Daily","2013","higher education","West Germany","91","0.0194715688003024","0.0153753018172138","0.023567835783391"
"Daily","2013","higher education","East Germany","19","","",""
"Min 1x per week","2013","in school","West Germany","240","0.625188075020994","0.577083616206253","0.673292533835735"
"Min 1x per week","2013","in school","East Germany","32","0.659103495477145","0.532676652689517","0.785530338264773"
"Min 1x per week","2013","inadequately","West Germany","116","0.35596825052367","0.299985503897226","0.411950997150114"
"Min 1x per week","2013","inadequately","East Germany","26","","",""
"Min 1x per week","2013","general elemantary","West Germany","944","0.381041106957066","0.361014526754927","0.401067687159206"
"Min 1x per week","2013","general elemantary","East Germany","112","0.31806960017308","0.268710623732945","0.367428576613215"
"Min 1x per week","2013","middle vocational","West Germany","3675","0.369098685417974","0.359324230571755","0.378873140264193"
"Min 1x per week","2013","middle vocational","East Germany","880","0.276921668816922","0.261046184986908","0.292797152646935"
"Min 1x per week","2013","vocational + Abi","West Germany","660","0.443399353479006","0.418275716720465","0.468522990237547"
"Min 1x per week","2013","vocational + Abi","East Germany","117","0.383984348826769","0.326397217580848","0.44157148007269"
"Min 1x per week","2013","higher vocational","West Germany","453","0.35629845313518","0.329653715690387","0.382943190579973"
"Min 1x per week","2013","higher vocational","East Germany","106","0.277032737425144","0.234781997537169","0.31928347731312"
"Min 1x per week","2013","higher education","West Germany","1794","0.402042544231685","0.387507082342353","0.416578006121017"
"Min 1x per week","2013","higher education","East Germany","443","0.278173767920397","0.255093639174383","0.301253896666411"
"Min 1x per month","2013","in school","West Germany","57","0.142951734602412","0.10816844559341","0.177735023611414"
"Min 1x per month","2013","in school","East Germany","12","","",""
"Min 1x per month","2013","inadequately","West Germany","37","0.138580896337791","0.0981834545779597","0.178978338097623"
"Min 1x per month","2013","inadequately","East Germany","5","","",""
"Min 1x per month","2013","general elemantary","West Germany","532","0.256305284289503","0.2383014045434","0.274309164035606"
"Min 1x per month","2013","general elemantary","East Germany","89","0.245341660919275","0.19973840234471","0.290944919493839"
"Min 1x per month","2013","middle vocational","West Germany","2921","0.313811520649354","0.304412194227381","0.323210847071327"
"Min 1x per month","2013","middle vocational","East Germany","1021","0.342609225845953","0.325772131106783","0.359446320585123"
"Min 1x per month","2013","vocational + Abi","West Germany","537","0.345308939080922","0.321263359980515","0.369354518181329"
"Min 1x per month","2013","vocational + Abi","East Germany","93","0.371681946249816","0.314461885805656","0.428902006693976"
"Min 1x per month","2013","higher vocational","West Germany","482","0.38246576024142","0.355426861319689","0.409504659163152"
"Min 1x per month","2013","higher vocational","East Germany","180","0.411352929341282","0.364896669013884","0.457809189668681"
"Min 1x per month","2013","higher education","West Germany","1714","0.385105357686712","0.370679294748458","0.399531420624965"
"Min 1x per month","2013","higher education","East Germany","611","0.431022063755642","0.405514952647649","0.456529174863635"
"Rarely","2013","in school","West Germany","26","","",""
"Rarely","2013","in school","East Germany","3","","",""
"Rarely","2013","inadequately","West Germany","67","0.266069317215741","0.214401531378993","0.317737103052488"
"Rarely","2013","inadequately","East Germany","7","","",""
"Rarely","2013","general elemantary","West Germany","471","0.230199665586144","0.212840399207817","0.247558931964472"
"Rarely","2013","general elemantary","East Germany","70","0.232549376279067","0.187776205753293","0.277322546804841"
"Rarely","2013","middle vocational","West Germany","2073","0.238293027751954","0.229663436757584","0.246922618746325"
"Rarely","2013","middle vocational","East Germany","822","0.275267053639438","0.259420969925349","0.291113137353526"
"Rarely","2013","vocational + Abi","West Germany","243","0.158288942647317","0.139829442794911","0.176748442499723"
"Rarely","2013","vocational + Abi","East Germany","50","0.193154108820337","0.1464107322569","0.239897485383774"
"Rarely","2013","higher vocational","West Germany","258","0.212387825081787","0.189632490814641","0.235143159348933"
"Rarely","2013","higher vocational","East Germany","122","0.272384981010866","0.230355709536647","0.314414252485085"
"Rarely","2013","higher education","West Germany","716","0.177664167015936","0.166332802323818","0.188995531708053"
"Rarely","2013","higher education","East Germany","348","0.25791348515193","0.235380013610094","0.280446956693765"
"Never","2013","in school","West Germany","4","","",""
"Never","2013","in school","East Germany","1","","",""
"Never","2013","inadequately","West Germany","30","0.147076783374698","0.105665188121434","0.188488378627962"
"Never","2013","inadequately","East Germany","9","","",""
"Never","2013","general elemantary","West Germany","133","0.0641587840623621","0.0540541841607766","0.0742633839639476"
"Never","2013","general elemantary","East Germany","35","0.0954920550101915","0.0643444362244132","0.12663967379597"
"Never","2013","middle vocational","West Germany","302","0.0402664788239019","0.0362846027634593","0.0442483548843445"
"Never","2013","middle vocational","East Germany","212","0.0681500617633868","0.0592095589610687","0.0770905645657048"
"Never","2013","vocational + Abi","West Germany","21","","",""
"Never","2013","vocational + Abi","East Germany","6","","",""
"Never","2013","higher vocational","West Germany","28","","",""
"Never","2013","higher vocational","East Germany","16","","",""
"Never","2013","higher education","West Germany","56","0.0157163622653652","0.0120291865392673","0.0194035379914631"
"Never","2013","higher education","East Germany","27","","",""
"Daily","2014","in school","West Germany","","","",""
"Daily","2014","in school","East Germany","","","",""
"Daily","2014","inadequately","West Germany","","","",""
"Daily","2014","inadequately","East Germany","","","",""
"Daily","2014","general elemantary","West Germany","","","",""
"Daily","2014","general elemantary","East Germany","","","",""
"Daily","2014","middle vocational","West Germany","","","",""
"Daily","2014","middle vocational","East Germany","","","",""
"Daily","2014","vocational + Abi","West Germany","","","",""
"Daily","2014","vocational + Abi","East Germany","","","",""
"Daily","2014","higher vocational","West Germany","","","",""
"Daily","2014","higher vocational","East Germany","","","",""
"Daily","2014","higher education","West Germany","","","",""
"Daily","2014","higher education","East Germany","","","",""
"Min 1x per week","2014","in school","West Germany","","","",""
"Min 1x per week","2014","in school","East Germany","","","",""
"Min 1x per week","2014","inadequately","West Germany","","","",""
"Min 1x per week","2014","inadequately","East Germany","","","",""
"Min 1x per week","2014","general elemantary","West Germany","","","",""
"Min 1x per week","2014","general elemantary","East Germany","","","",""
"Min 1x per week","2014","middle vocational","West Germany","","","",""
"Min 1x per week","2014","middle vocational","East Germany","","","",""
"Min 1x per week","2014","vocational + Abi","West Germany","","","",""
"Min 1x per week","2014","vocational + Abi","East Germany","","","",""
"Min 1x per week","2014","higher vocational","West Germany","","","",""
"Min 1x per week","2014","higher vocational","East Germany","","","",""
"Min 1x per week","2014","higher education","West Germany","","","",""
"Min 1x per week","2014","higher education","East Germany","","","",""
"Min 1x per month","2014","in school","West Germany","","","",""
"Min 1x per month","2014","in school","East Germany","","","",""
"Min 1x per month","2014","inadequately","West Germany","","","",""
"Min 1x per month","2014","inadequately","East Germany","","","",""
"Min 1x per month","2014","general elemantary","West Germany","","","",""
"Min 1x per month","2014","general elemantary","East Germany","","","",""
"Min 1x per month","2014","middle vocational","West Germany","","","",""
"Min 1x per month","2014","middle vocational","East Germany","","","",""
"Min 1x per month","2014","vocational + Abi","West Germany","","","",""
"Min 1x per month","2014","vocational + Abi","East Germany","","","",""
"Min 1x per month","2014","higher vocational","West Germany","","","",""
"Min 1x per month","2014","higher vocational","East Germany","","","",""
"Min 1x per month","2014","higher education","West Germany","","","",""
"Min 1x per month","2014","higher education","East Germany","","","",""
"Rarely","2014","in school","West Germany","","","",""
"Rarely","2014","in school","East Germany","","","",""
"Rarely","2014","inadequately","West Germany","","","",""
"Rarely","2014","inadequately","East Germany","","","",""
"Rarely","2014","general elemantary","West Germany","","","",""
"Rarely","2014","general elemantary","East Germany","","","",""
"Rarely","2014","middle vocational","West Germany","","","",""
"Rarely","2014","middle vocational","East Germany","","","",""
"Rarely","2014","vocational + Abi","West Germany","","","",""
"Rarely","2014","vocational + Abi","East Germany","","","",""
"Rarely","2014","higher vocational","West Germany","","","",""
"Rarely","2014","higher vocational","East Germany","","","",""
"Rarely","2014","higher education","West Germany","","","",""
"Rarely","2014","higher education","East Germany","","","",""
"Never","2014","in school","West Germany","","","",""
"Never","2014","in school","East Germany","","","",""
"Never","2014","inadequately","West Germany","","","",""
"Never","2014","inadequately","East Germany","","","",""
"Never","2014","general elemantary","West Germany","","","",""
"Never","2014","general elemantary","East Germany","","","",""
"Never","2014","middle vocational","West Germany","","","",""
"Never","2014","middle vocational","East Germany","","","",""
"Never","2014","vocational + Abi","West Germany","","","",""
"Never","2014","vocational + Abi","East Germany","","","",""
"Never","2014","higher vocational","West Germany","","","",""
"Never","2014","higher vocational","East Germany","","","",""
"Never","2014","higher education","West Germany","","","",""
"Never","2014","higher education","East Germany","","","",""
"Daily","2015","in school","West Germany","","","",""
"Daily","2015","in school","East Germany","","","",""
"Daily","2015","inadequately","West Germany","","","",""
"Daily","2015","inadequately","East Germany","","","",""
"Daily","2015","general elemantary","West Germany","","","",""
"Daily","2015","general elemantary","East Germany","","","",""
"Daily","2015","middle vocational","West Germany","","","",""
"Daily","2015","middle vocational","East Germany","","","",""
"Daily","2015","vocational + Abi","West Germany","","","",""
"Daily","2015","vocational + Abi","East Germany","","","",""
"Daily","2015","higher vocational","West Germany","","","",""
"Daily","2015","higher vocational","East Germany","","","",""
"Daily","2015","higher education","West Germany","","","",""
"Daily","2015","higher education","East Germany","","","",""
"Min 1x per week","2015","in school","West Germany","","","",""
"Min 1x per week","2015","in school","East Germany","","","",""
"Min 1x per week","2015","inadequately","West Germany","","","",""
"Min 1x per week","2015","inadequately","East Germany","","","",""
"Min 1x per week","2015","general elemantary","West Germany","","","",""
"Min 1x per week","2015","general elemantary","East Germany","","","",""
"Min 1x per week","2015","middle vocational","West Germany","","","",""
"Min 1x per week","2015","middle vocational","East Germany","","","",""
"Min 1x per week","2015","vocational + Abi","West Germany","","","",""
"Min 1x per week","2015","vocational + Abi","East Germany","","","",""
"Min 1x per week","2015","higher vocational","West Germany","","","",""
"Min 1x per week","2015","higher vocational","East Germany","","","",""
"Min 1x per week","2015","higher education","West Germany","","","",""
"Min 1x per week","2015","higher education","East Germany","","","",""
"Min 1x per month","2015","in school","West Germany","","","",""
"Min 1x per month","2015","in school","East Germany","","","",""
"Min 1x per month","2015","inadequately","West Germany","","","",""
"Min 1x per month","2015","inadequately","East Germany","","","",""
"Min 1x per month","2015","general elemantary","West Germany","","","",""
"Min 1x per month","2015","general elemantary","East Germany","","","",""
"Min 1x per month","2015","middle vocational","West Germany","","","",""
"Min 1x per month","2015","middle vocational","East Germany","","","",""
"Min 1x per month","2015","vocational + Abi","West Germany","","","",""
"Min 1x per month","2015","vocational + Abi","East Germany","","","",""
"Min 1x per month","2015","higher vocational","West Germany","","","",""
"Min 1x per month","2015","higher vocational","East Germany","","","",""
"Min 1x per month","2015","higher education","West Germany","","","",""
"Min 1x per month","2015","higher education","East Germany","","","",""
"Rarely","2015","in school","West Germany","","","",""
"Rarely","2015","in school","East Germany","","","",""
"Rarely","2015","inadequately","West Germany","","","",""
"Rarely","2015","inadequately","East Germany","","","",""
"Rarely","2015","general elemantary","West Germany","","","",""
"Rarely","2015","general elemantary","East Germany","","","",""
"Rarely","2015","middle vocational","West Germany","","","",""
"Rarely","2015","middle vocational","East Germany","","","",""
"Rarely","2015","vocational + Abi","West Germany","","","",""
"Rarely","2015","vocational + Abi","East Germany","","","",""
"Rarely","2015","higher vocational","West Germany","","","",""
"Rarely","2015","higher vocational","East Germany","","","",""
"Rarely","2015","higher education","West Germany","","","",""
"Rarely","2015","higher education","East Germany","","","",""
"Never","2015","in school","West Germany","","","",""
"Never","2015","in school","East Germany","","","",""
"Never","2015","inadequately","West Germany","","","",""
"Never","2015","inadequately","East Germany","","","",""
"Never","2015","general elemantary","West Germany","","","",""
"Never","2015","general elemantary","East Germany","","","",""
"Never","2015","middle vocational","West Germany","","","",""
"Never","2015","middle vocational","East Germany","","","",""
"Never","2015","vocational + Abi","West Germany","","","",""
"Never","2015","vocational + Abi","East Germany","","","",""
"Never","2015","higher vocational","West Germany","","","",""
"Never","2015","higher vocational","East Germany","","","",""
"Never","2015","higher education","West Germany","","","",""
"Never","2015","higher education","East Germany","","","",""
"Daily","2016","in school","West Germany","","","",""
"Daily","2016","in school","East Germany","","","",""
"Daily","2016","inadequately","West Germany","","","",""
"Daily","2016","inadequately","East Germany","","","",""
"Daily","2016","general elemantary","West Germany","","","",""
"Daily","2016","general elemantary","East Germany","","","",""
"Daily","2016","middle vocational","West Germany","","","",""
"Daily","2016","middle vocational","East Germany","","","",""
"Daily","2016","vocational + Abi","West Germany","","","",""
"Daily","2016","vocational + Abi","East Germany","","","",""
"Daily","2016","higher vocational","West Germany","","","",""
"Daily","2016","higher vocational","East Germany","","","",""
"Daily","2016","higher education","West Germany","","","",""
"Daily","2016","higher education","East Germany","","","",""
"Min 1x per week","2016","in school","West Germany","","","",""
"Min 1x per week","2016","in school","East Germany","","","",""
"Min 1x per week","2016","inadequately","West Germany","","","",""
"Min 1x per week","2016","inadequately","East Germany","","","",""
"Min 1x per week","2016","general elemantary","West Germany","","","",""
"Min 1x per week","2016","general elemantary","East Germany","","","",""
"Min 1x per week","2016","middle vocational","West Germany","","","",""
"Min 1x per week","2016","middle vocational","East Germany","","","",""
"Min 1x per week","2016","vocational + Abi","West Germany","","","",""
"Min 1x per week","2016","vocational + Abi","East Germany","","","",""
"Min 1x per week","2016","higher vocational","West Germany","","","",""
"Min 1x per week","2016","higher vocational","East Germany","","","",""
"Min 1x per week","2016","higher education","West Germany","","","",""
"Min 1x per week","2016","higher education","East Germany","","","",""
"Min 1x per month","2016","in school","West Germany","","","",""
"Min 1x per month","2016","in school","East Germany","","","",""
"Min 1x per month","2016","inadequately","West Germany","","","",""
"Min 1x per month","2016","inadequately","East Germany","","","",""
"Min 1x per month","2016","general elemantary","West Germany","","","",""
"Min 1x per month","2016","general elemantary","East Germany","","","",""
"Min 1x per month","2016","middle vocational","West Germany","","","",""
"Min 1x per month","2016","middle vocational","East Germany","","","",""
"Min 1x per month","2016","vocational + Abi","West Germany","","","",""
"Min 1x per month","2016","vocational + Abi","East Germany","","","",""
"Min 1x per month","2016","higher vocational","West Germany","","","",""
"Min 1x per month","2016","higher vocational","East Germany","","","",""
"Min 1x per month","2016","higher education","West Germany","","","",""
"Min 1x per month","2016","higher education","East Germany","","","",""
"Rarely","2016","in school","West Germany","","","",""
"Rarely","2016","in school","East Germany","","","",""
"Rarely","2016","inadequately","West Germany","","","",""
"Rarely","2016","inadequately","East Germany","","","",""
"Rarely","2016","general elemantary","West Germany","","","",""
"Rarely","2016","general elemantary","East Germany","","","",""
"Rarely","2016","middle vocational","West Germany","","","",""
"Rarely","2016","middle vocational","East Germany","","","",""
"Rarely","2016","vocational + Abi","West Germany","","","",""
"Rarely","2016","vocational + Abi","East Germany","","","",""
"Rarely","2016","higher vocational","West Germany","","","",""
"Rarely","2016","higher vocational","East Germany","","","",""
"Rarely","2016","higher education","West Germany","","","",""
"Rarely","2016","higher education","East Germany","","","",""
"Never","2016","in school","West Germany","","","",""
"Never","2016","in school","East Germany","","","",""
"Never","2016","inadequately","West Germany","","","",""
"Never","2016","inadequately","East Germany","","","",""
"Never","2016","general elemantary","West Germany","","","",""
"Never","2016","general elemantary","East Germany","","","",""
"Never","2016","middle vocational","West Germany","","","",""
"Never","2016","middle vocational","East Germany","","","",""
"Never","2016","vocational + Abi","West Germany","","","",""
"Never","2016","vocational + Abi","East Germany","","","",""
"Never","2016","higher vocational","West Germany","","","",""
"Never","2016","higher vocational","East Germany","","","",""
"Never","2016","higher education","West Germany","","","",""
"Never","2016","higher education","East Germany","","","",""
"Daily","2017","in school","West Germany","","","",""
"Daily","2017","in school","East Germany","","","",""
"Daily","2017","inadequately","West Germany","","","",""
"Daily","2017","inadequately","East Germany","","","",""
"Daily","2017","general elemantary","West Germany","","","",""
"Daily","2017","general elemantary","East Germany","","","",""
"Daily","2017","middle vocational","West Germany","","","",""
"Daily","2017","middle vocational","East Germany","","","",""
"Daily","2017","vocational + Abi","West Germany","","","",""
"Daily","2017","vocational + Abi","East Germany","","","",""
"Daily","2017","higher vocational","West Germany","","","",""
"Daily","2017","higher vocational","East Germany","","","",""
"Daily","2017","higher education","West Germany","","","",""
"Daily","2017","higher education","East Germany","","","",""
"Min 1x per week","2017","in school","West Germany","","","",""
"Min 1x per week","2017","in school","East Germany","","","",""
"Min 1x per week","2017","inadequately","West Germany","","","",""
"Min 1x per week","2017","inadequately","East Germany","","","",""
"Min 1x per week","2017","general elemantary","West Germany","","","",""
"Min 1x per week","2017","general elemantary","East Germany","","","",""
"Min 1x per week","2017","middle vocational","West Germany","","","",""
"Min 1x per week","2017","middle vocational","East Germany","","","",""
"Min 1x per week","2017","vocational + Abi","West Germany","","","",""
"Min 1x per week","2017","vocational + Abi","East Germany","","","",""
"Min 1x per week","2017","higher vocational","West Germany","","","",""
"Min 1x per week","2017","higher vocational","East Germany","","","",""
"Min 1x per week","2017","higher education","West Germany","","","",""
"Min 1x per week","2017","higher education","East Germany","","","",""
"Min 1x per month","2017","in school","West Germany","","","",""
"Min 1x per month","2017","in school","East Germany","","","",""
"Min 1x per month","2017","inadequately","West Germany","","","",""
"Min 1x per month","2017","inadequately","East Germany","","","",""
"Min 1x per month","2017","general elemantary","West Germany","","","",""
"Min 1x per month","2017","general elemantary","East Germany","","","",""
"Min 1x per month","2017","middle vocational","West Germany","","","",""
"Min 1x per month","2017","middle vocational","East Germany","","","",""
"Min 1x per month","2017","vocational + Abi","West Germany","","","",""
"Min 1x per month","2017","vocational + Abi","East Germany","","","",""
"Min 1x per month","2017","higher vocational","West Germany","","","",""
"Min 1x per month","2017","higher vocational","East Germany","","","",""
"Min 1x per month","2017","higher education","West Germany","","","",""
"Min 1x per month","2017","higher education","East Germany","","","",""
"Rarely","2017","in school","West Germany","","","",""
"Rarely","2017","in school","East Germany","","","",""
"Rarely","2017","inadequately","West Germany","","","",""
"Rarely","2017","inadequately","East Germany","","","",""
"Rarely","2017","general elemantary","West Germany","","","",""
"Rarely","2017","general elemantary","East Germany","","","",""
"Rarely","2017","middle vocational","West Germany","","","",""
"Rarely","2017","middle vocational","East Germany","","","",""
"Rarely","2017","vocational + Abi","West Germany","","","",""
"Rarely","2017","vocational + Abi","East Germany","","","",""
"Rarely","2017","higher vocational","West Germany","","","",""
"Rarely","2017","higher vocational","East Germany","","","",""
"Rarely","2017","higher education","West Germany","","","",""
"Rarely","2017","higher education","East Germany","","","",""
"Never","2017","in school","West Germany","","","",""
"Never","2017","in school","East Germany","","","",""
"Never","2017","inadequately","West Germany","","","",""
"Never","2017","inadequately","East Germany","","","",""
"Never","2017","general elemantary","West Germany","","","",""
"Never","2017","general elemantary","East Germany","","","",""
"Never","2017","middle vocational","West Germany","","","",""
"Never","2017","middle vocational","East Germany","","","",""
"Never","2017","vocational + Abi","West Germany","","","",""
"Never","2017","vocational + Abi","East Germany","","","",""
"Never","2017","higher vocational","West Germany","","","",""
"Never","2017","higher vocational","East Germany","","","",""
"Never","2017","higher education","West Germany","","","",""
"Never","2017","higher education","East Germany","","","",""
"Daily","2018","in school","West Germany","","","",""
"Daily","2018","in school","East Germany","","","",""
"Daily","2018","inadequately","West Germany","","","",""
"Daily","2018","inadequately","East Germany","","","",""
"Daily","2018","general elemantary","West Germany","","","",""
"Daily","2018","general elemantary","East Germany","","","",""
"Daily","2018","middle vocational","West Germany","","","",""
"Daily","2018","middle vocational","East Germany","","","",""
"Daily","2018","vocational + Abi","West Germany","","","",""
"Daily","2018","vocational + Abi","East Germany","","","",""
"Daily","2018","higher vocational","West Germany","","","",""
"Daily","2018","higher vocational","East Germany","","","",""
"Daily","2018","higher education","West Germany","","","",""
"Daily","2018","higher education","East Germany","","","",""
"Min 1x per week","2018","in school","West Germany","","","",""
"Min 1x per week","2018","in school","East Germany","","","",""
"Min 1x per week","2018","inadequately","West Germany","","","",""
"Min 1x per week","2018","inadequately","East Germany","","","",""
"Min 1x per week","2018","general elemantary","West Germany","","","",""
"Min 1x per week","2018","general elemantary","East Germany","","","",""
"Min 1x per week","2018","middle vocational","West Germany","","","",""
"Min 1x per week","2018","middle vocational","East Germany","","","",""
"Min 1x per week","2018","vocational + Abi","West Germany","","","",""
"Min 1x per week","2018","vocational + Abi","East Germany","","","",""
"Min 1x per week","2018","higher vocational","West Germany","","","",""
"Min 1x per week","2018","higher vocational","East Germany","","","",""
"Min 1x per week","2018","higher education","West Germany","","","",""
"Min 1x per week","2018","higher education","East Germany","","","",""
"Min 1x per month","2018","in school","West Germany","","","",""
"Min 1x per month","2018","in school","East Germany","","","",""
"Min 1x per month","2018","inadequately","West Germany","","","",""
